x,y,theta
-0.18092231937151262,0.4110814936024961,2.0954573541290813
-0.17794375587048394,0.4140433360375749,2.0716981003293
-0.16330778183072475,0.42005888675549696,1.9918331747747233
-0.13803634127216374,0.41897434613628126,1.9391469921903708
-0.10777423000997201,0.42230825867834876,1.7840821692482702
0.007400754818115704,0.45199541428320694,1.7904691308179927
0.21420611649441829,0.5194568306079745,1.898528138547542
0.5967579385461173,0.7074833282402774,1.792380784128822
1.0273967395226888,0.8715412503167699,2.5296796844518887
0.9254539965861401,0.8917514378095753,-2.3686275511014934
2.225485145639692,0.006988272787447975,-2.952409268483231
2.5692648332814922,0.9945788867957165,2.8738119100000645
6.067507643731427,0.5909858795845075,1.1912837632993813
12.323311564529128,0.3935594658545372,0.9255530511040782
29.973138804476307,0.907307220005349,-2.5075569178620745
75.11116744396276,0.8807854327433354,2.798090001448516
144.91331164740436,0.9517191504865343,-2.93539431470335
190.28429039097563,0.6670936322124102,0.514921806984038
190.2979597387447,0.6729273379562409,0.5973569717248499
190.31312666092114,0.6738336885085462,0.6545724299429709
190.3378940138601,0.6690478294932475,0.8581550904685082
190.38473100852244,0.6872846588829638,0.9054671366578546
190.4975390278408,0.7511594828332238,0.7846944703106398
190.69028782857347,0.8225157481883764,1.3187596009222906
190.81984377999447,0.9608756406639574,2.5055947577624673
190.58927588813745,0.991682929321252,3.0243221908882347
190.0018919128115,0.9953205387671199,2.7675762484048985
190.37592976958203,0.6314941290628765,-2.6834595171722953
193.1718826369918,0.7978257716394356,-2.850031929427635
199.82204151037715,0.5691669445036135,-2.77098371154396
208.0415570852756,0.004223864811830897,-2.9497548616964355
234.51510104677462,0.0008891944662899097,-2.666701331642915
261.16823842584597,0.8106690057385886,0.5488918770448796
337.79320748922106,0.0007293047767505858,-3.036030876903009
381.3763583886874,0.4965297332751569,-2.3868652418657756
381.3850863673322,0.4956927700197419,-2.4013290496812636
381.3870139816928,0.490214169318228,-2.520511439671575
381.3992232723189,0.48077118883728953,-2.545297534921418
381.44559620303585,0.46656527135027415,-2.61307712811206
381.5184977216765,0.46496303985027376,-2.4227820784194045
381.62519488033433,0.39948259079564197,-2.0656729873707556
381.9700687854916,0.3087827411406847,-2.5360802576676633
382.38289014533956,0.14558459860951756,-3.1354689413641714
383.0302918069952,0.32244763461404574,2.6298047950976713
384.7492558403828,0.9390280134385444,2.6995260356975024
387.1431164243676,0.2711743334261811,0.6344847498909738
393.8385893605663,0.8777486264504376,-2.1804960900014168
402.5675674681563,0.7237066264735758,-1.163567230190256
424.40970347565985,0.9545308768123171,-2.899588281007908
462.37510369477894,0.0067437503036092755,-2.9639927770646026
541.5536501355057,0.5226154101072593,-0.3004867312127386
