# time variance
1.000000000000000021e-03 2.019056831904400445e-05
2.000000000000000042e-03 4.069947118041768527e-05
3.000000000000000062e-03 6.130917448392813869e-05
4.000000000000000083e-03 8.213307408462339947e-05
6.000000000000000125e-03 1.250624511475670071e-04
7.000000000000000146e-03 1.466850172596498682e-04
8.000000000000000167e-03 1.690766387121755889e-04
1.200000000000000025e-02 2.593465156100740934e-04
1.400000000000000029e-02 3.063318590898812832e-04
1.499999999999999944e-02 3.305300272467910812e-04
1.600000000000000033e-02 3.551196205194516713e-04
2.400000000000000050e-02 5.605341827782037156e-04
2.800000000000000058e-02 6.687525381963040343e-04
2.999999999999999889e-02 7.261338630824027557e-04
3.099999999999999978e-02 7.549477167550899120e-04
3.200000000000000067e-02 7.872879344682378287e-04
4.800000000000000100e-02 1.292840161682693237e-03
5.600000000000000117e-02 1.567304998344058948e-03
5.999999999999999778e-02 1.712491518178432467e-03
6.199999999999999956e-02 1.790000251978567927e-03
6.300000000000000044e-02 1.827622630852536543e-03
6.400000000000000133e-02 1.868859315498551605e-03
9.600000000000000200e-02 3.250216993571150050e-03
1.120000000000000023e-01 4.044681751522243365e-03
1.199999999999999956e-01 4.462084491425098373e-03
1.239999999999999991e-01 4.674454063480334466e-03
1.260000000000000009e-01 4.789348868840245105e-03
1.270000000000000018e-01 4.846071808745849342e-03
1.280000000000000027e-01 4.916537503319375231e-03
1.920000000000000040e-01 9.057826579098194469e-03
2.240000000000000047e-01 1.153506084304200749e-02
2.399999999999999911e-01 1.286133514279630408e-02
2.479999999999999982e-01 1.353627128947692410e-02
2.520000000000000018e-01 1.388188110146301030e-02
2.540000000000000036e-01 1.406564582054128584e-02
2.550000000000000044e-01 1.415753221931317918e-02
2.560000000000000053e-01 1.427998451204707045e-02
3.840000000000000080e-01 2.762749891155569237e-02
4.480000000000000093e-01 3.563649333562901589e-02
4.799999999999999822e-01 3.997167570858389807e-02
4.959999999999999964e-01 4.221063149673277837e-02
5.040000000000000036e-01 4.332139497349482560e-02
5.080000000000000071e-01 4.388361341511615166e-02
5.100000000000000089e-01 4.417805645185514385e-02
5.110000000000000098e-01 4.432591225739063168e-02
5.120000000000000107e-01 4.454521441156555905e-02
7.680000000000000160e-01 8.702166343735928677e-02
8.960000000000000187e-01 1.116179526136319988e-01
9.599999999999999645e-01 1.244987414790830194e-01
9.919999999999999929e-01 1.311264731795631633e-01
1.008000000000000007e+00 1.344982731051211355e-01
1.016000000000000014e+00 1.361660632691754080e-01
1.020000000000000018e+00 1.369774788022389833e-01
1.022000000000000020e+00 1.374022786943206453e-01
1.023000000000000131e+00 1.376189507259056310e-01
1.024000000000000021e+00 1.385959390180304118e-01
1.536000000000000032e+00 2.545452907566654321e-01
1.792000000000000037e+00 3.152985062296491670e-01
1.919999999999999929e+00 3.456279143666893816e-01
1.983999999999999986e+00 3.605823721716649999e-01
2.016000000000000014e+00 3.680618692991264318e-01
2.032000000000000028e+00 3.719073414674092248e-01
2.040000000000000036e+00 3.738286230098810670e-01
2.044000000000000039e+00 3.747384317968085465e-01
2.046000000000000263e+00 3.752030351094477467e-01
2.047000000000000153e+00 3.754373131982875478e-01
2.048000000000000043e+00 3.759554313386173074e-01
3.072000000000000064e+00 6.171504978817248244e-01
