# time variance
1.000000000000000021e-03 2.289745073524317412e-05
2.000000000000000042e-03 5.216926899772945426e-05
3.000000000000000062e-03 8.675170922377460820e-05
4.000000000000000083e-03 1.255832576601160014e-04
6.000000000000000125e-03 2.244511726731953727e-04
7.000000000000000146e-03 2.818326734139563606e-04
8.000000000000000167e-03 3.436093672351140456e-04
1.200000000000000025e-02 6.513590449578562404e-04
1.400000000000000029e-02 8.427199209841258970e-04
1.499999999999999944e-02 9.458886266125712729e-04
1.600000000000000033e-02 1.055274359891455538e-03
2.400000000000000050e-02 2.122293063164198187e-03
2.800000000000000058e-02 2.785909355905358611e-03
2.999999999999999889e-02 3.157575482115564623e-03
3.099999999999999978e-02 3.349717221939217324e-03
3.200000000000000067e-02 3.558926650347490721e-03
4.800000000000000100e-02 7.434411990367612716e-03
5.600000000000000117e-02 9.855663163262688709e-03
5.999999999999999778e-02 1.117873858847441212e-02
6.199999999999999956e-02 1.188132326698741921e-02
6.300000000000000044e-02 1.223778727570049366e-02
6.400000000000000133e-02 1.259266543756590306e-02
9.600000000000000200e-02 2.639923768522582648e-02
1.120000000000000023e-01 3.477595061723727510e-02
1.199999999999999956e-01 3.926508822658800191e-02
1.239999999999999991e-01 4.157109910477688186e-02
1.260000000000000009e-01 4.275974274943513537e-02
1.270000000000000018e-01 4.335574533362616251e-02
1.280000000000000027e-01 4.352292253124950133e-02
1.920000000000000040e-01 8.494345832285796205e-02
2.240000000000000047e-01 1.067514192883201873e-01
2.399999999999999911e-01 1.174434629951762732e-01
2.479999999999999982e-01 1.226822449791059866e-01
2.520000000000000018e-01 1.252661974115424348e-01
2.540000000000000036e-01 1.265737506926903344e-01
2.550000000000000044e-01 1.272240092937162448e-01
2.560000000000000053e-01 1.262741916533049180e-01
3.840000000000000080e-01 1.889999262213906406e-01
4.480000000000000093e-01 2.065650124340393801e-01
4.799999999999999822e-01 2.129134007733569367e-01
4.959999999999999964e-01 2.157394411110520327e-01
5.040000000000000036e-01 2.170498562087712913e-01
5.080000000000000071e-01 2.176803389549797352e-01
5.100000000000000089e-01 2.180116239089589236e-01
5.110000000000000098e-01 2.181774148156353788e-01
5.120000000000000107e-01 2.143550853845360149e-01
7.680000000000000160e-01 2.619276095353495482e-01
8.960000000000000187e-01 3.069508812249138741e-01
9.599999999999999645e-01 3.310954233989696904e-01
9.919999999999999929e-01 3.430935446651875997e-01
1.008000000000000007e+00 3.489412083301516865e-01
1.016000000000000014e+00 3.518328376399895152e-01
1.020000000000000018e+00 3.532598120041287593e-01
1.022000000000000020e+00 3.539842276764357809e-01
1.023000000000000131e+00 3.543552887200451251e-01
1.024000000000000021e+00 3.460582852439579304e-01
1.536000000000000032e+00 4.935148952344258211e-01
1.792000000000000037e+00 5.717630436821018458e-01
1.919999999999999929e+00 6.092707679175815016e-01
1.983999999999999986e+00 6.281742615693256537e-01
2.016000000000000014e+00 6.380049031567485152e-01
2.032000000000000028e+00 6.429711410899277002e-01
2.040000000000000036e+00 6.454003639344547683e-01
2.044000000000000039e+00 6.465750404966409404e-01
2.046000000000000263e+00 6.471838612863345386e-01
2.047000000000000153e+00 6.475267063098230080e-01
