# time variance
1.000000000000000021e-03 2.356588308579658485e-05
2.000000000000000042e-03 5.384333409751342764e-05
3.000000000000000062e-03 9.131690559474397399e-05
4.000000000000000083e-03 1.369083853544665553e-04
6.000000000000000125e-03 2.473358308268362054e-04
7.000000000000000146e-03 3.130811944904730902e-04
8.000000000000000167e-03 3.846074645649860614e-04
1.200000000000000025e-02 7.471116573086884457e-04
1.400000000000000029e-02 9.689477688036801737e-04
1.499999999999999944e-02 1.090570025036336410e-03
1.600000000000000033e-02 1.220792934617200530e-03
2.400000000000000050e-02 2.491743093679836714e-03
2.800000000000000058e-02 3.294324696093489657e-03
2.999999999999999889e-02 3.732990662003773680e-03
3.099999999999999978e-02 3.963543104545940408e-03
3.200000000000000067e-02 4.205139057359450622e-03
4.800000000000000100e-02 8.868270048815029422e-03
5.600000000000000117e-02 1.178598209908580940e-02
5.999999999999999778e-02 1.339538109270996258e-02
6.199999999999999956e-02 1.423148121746553758e-02
6.300000000000000044e-02 1.465897650195251666e-02
6.400000000000000133e-02 1.500943173229520554e-02
9.600000000000000200e-02 3.160586287379744952e-02
1.120000000000000023e-01 4.162434959603739104e-02
1.199999999999999956e-01 4.696373709215214548e-02
1.239999999999999991e-01 4.971906573293054243e-02
1.260000000000000009e-01 5.111199224755705317e-02
1.270000000000000018e-01 5.181721537913644426e-02
1.280000000000000027e-01 5.232544930969670188e-02
1.920000000000000040e-01 1.006563402057476797e-01
2.240000000000000047e-01 1.253562014572340289e-01
2.399999999999999911e-01 1.371470926961277648e-01
2.479999999999999982e-01 1.428314792266665301e-01
2.520000000000000018e-01 1.456218808251023566e-01
2.540000000000000036e-01 1.470026963328402714e-01
2.550000000000000044e-01 1.476964149690728201e-01
2.560000000000000053e-01 1.469236948300691736e-01
3.840000000000000080e-01 2.078329394019173548e-01
4.480000000000000093e-01 2.200862065732190898e-01
4.799999999999999822e-01 2.235308938438136939e-01
4.959999999999999964e-01 2.247961388465093135e-01
5.040000000000000036e-01 2.253964960062091460e-01
5.080000000000000071e-01 2.256948668200981500e-01
5.100000000000000089e-01 2.258312091639972929e-01
5.110000000000000098e-01 2.259086419459882256e-01
5.120000000000000107e-01 2.227011997637332597e-01
7.680000000000000160e-01 2.744566781787027288e-01
8.960000000000000187e-01 3.268532596760703179e-01
9.599999999999999645e-01 3.520890362522826611e-01
9.919999999999999929e-01 3.639144472835873501e-01
1.008000000000000007e+00 3.693968195950855793e-01
1.016000000000000014e+00 3.720799913263425074e-01
1.020000000000000018e+00 3.734136059838295552e-01
1.022000000000000020e+00 3.740516219184640834e-01
1.023000000000000131e+00 3.743911053749668372e-01
1.024000000000000021e+00 3.704641494018189873e-01
1.536000000000000032e+00 5.150647225711442179e-01
1.792000000000000037e+00 5.943045577026149218e-01
