# time variance
1.000000000000000021e-03 2.278245370542270509e-05
2.000000000000000042e-03 5.110398933248973968e-05
3.000000000000000062e-03 8.477407115969673164e-05
4.000000000000000083e-03 1.238626940243916683e-04
6.000000000000000125e-03 2.193509541279835902e-04
7.000000000000000146e-03 2.754441579034837598e-04
8.000000000000000167e-03 3.398745023231742593e-04
1.200000000000000025e-02 6.420904128661589043e-04
1.400000000000000029e-02 8.271979330205314965e-04
1.499999999999999944e-02 9.276567194198885808e-04
1.600000000000000033e-02 1.030684081432891057e-03
2.400000000000000050e-02 2.081199505031699343e-03
2.800000000000000058e-02 2.733559442077967104e-03
2.999999999999999889e-02 3.093625703021550283e-03
3.099999999999999978e-02 3.280882174949669491e-03
3.200000000000000067e-02 3.486050416740559682e-03
4.800000000000000100e-02 7.300351788090757646e-03
5.600000000000000117e-02 9.718339978767493587e-03
5.999999999999999778e-02 1.104235911968580279e-02
6.199999999999999956e-02 1.173543872372471639e-02
6.300000000000000044e-02 1.208902614968562252e-02
6.400000000000000133e-02 1.250161212001946361e-02
9.600000000000000200e-02 2.656444261246527008e-02
1.120000000000000023e-01 3.527646644061117193e-02
1.199999999999999956e-01 4.003720678859080256e-02
1.239999999999999991e-01 4.250244952282006966e-02
1.260000000000000009e-01 4.375779376086391670e-02
1.270000000000000018e-01 4.438951396705325542e-02
1.280000000000000027e-01 4.494463082203706966e-02
1.920000000000000040e-01 9.233436669099454042e-02
2.240000000000000047e-01 1.194393919445778662e-01
2.399999999999999911e-01 1.333947106525163184e-01
2.479999999999999982e-01 1.404455418124925803e-01
2.520000000000000018e-01 1.439956870875901407e-01
2.540000000000000036e-01 1.457593189808397693e-01
2.550000000000000044e-01 1.466406638535339424e-01
2.560000000000000053e-01 1.467072949799670400e-01
3.840000000000000080e-01 2.534436869423147276e-01
4.480000000000000093e-01 2.959613007641053173e-01
4.799999999999999822e-01 3.132069845397972285e-01
4.959999999999999964e-01 3.207264311694366654e-01
5.040000000000000036e-01 3.242108336226645626e-01
5.080000000000000071e-01 3.259458853657344335e-01
5.100000000000000089e-01 3.267797477475724577e-01
5.110000000000000098e-01 3.271775089189710162e-01
5.120000000000000107e-01 3.281890157720864787e-01
7.680000000000000160e-01 3.719747609511661057e-01
8.960000000000000187e-01 3.865123290574881132e-01
9.599999999999999645e-01 4.007540799442281809e-01
9.919999999999999929e-01 4.098834990720430227e-01
1.008000000000000007e+00 4.149101015929690384e-01
1.016000000000000014e+00 4.175737837736277491e-01
1.020000000000000018e+00 4.189731248441530553e-01
1.022000000000000020e+00 4.196754215597535698e-01
1.023000000000000131e+00 4.200045769470395207e-01
1.024000000000000021e+00 4.233350909278352781e-01
1.536000000000000032e+00 6.323579332156175070e-01
1.792000000000000037e+00 7.060658876587861954e-01
1.919999999999999929e+00 7.448912871164541372e-01
1.983999999999999986e+00 7.662432031353869633e-01
2.016000000000000014e+00 7.773443820323073794e-01
2.032000000000000028e+00 7.829061337840332868e-01
2.040000000000000036e+00 7.857476678766417422e-01
2.044000000000000039e+00 7.872003733908403689e-01
2.046000000000000263e+00 7.879315595245923731e-01
2.047000000000000153e+00 7.882541958604374344e-01
2.048000000000000043e+00 7.823902949037506716e-01
3.072000000000000064e+00 1.131139597312930789e+00
3.584000000000000075e+00 1.306160770635685253e+00
3.839999999999999858e+00 1.389112182831574671e+00
3.967999999999999972e+00 1.430881401956696664e+00
4.032000000000000028e+00 1.452159016059731300e+00
4.064000000000000057e+00 1.462956906241586807e+00
4.080000000000000071e+00 1.468317873260339468e+00
4.088000000000000078e+00 1.471021340130668875e+00
4.092000000000000526e+00 1.472371632544088982e+00
4.094000000000000306e+00 1.473075000833247827e+00
4.094999999999999751e+00 1.473380997424314387e+00
4.096000000000000085e+00 1.473479195879789927e+00
6.144000000000000128e+00 2.157745636219388530e+00
7.168000000000000149e+00 2.507209055851774337e+00
7.679999999999999716e+00 2.675202747624268795e+00
7.935999999999999943e+00 2.760521939864702290e+00
8.064000000000000057e+00 2.803634672246857917e+00
8.128000000000000114e+00 2.824715543738676615e+00
8.160000000000000142e+00 2.835850965254735456e+00
8.176000000000000156e+00 2.841317870539342039e+00
8.184000000000001052e+00 2.844033688516759639e+00
8.188000000000000611e+00 2.845407788828822504e+00
8.189999999999999503e+00 2.846161543568655361e+00
8.191000000000000725e+00 2.846502278960713284e+00
8.192000000000000171e+00 2.855846204903997432e+00
1.228800000000000026e+01 4.234269381486626571e+00
1.433600000000000030e+01 4.929304733918002057e+00
1.446499999999999986e+01 4.956864070097822150e+00
1.446600000000000108e+01 4.957225528689377825e+00
1.446799999999999997e+01 4.958073460752416395e+00
1.447199999999999953e+01 4.959498474684892244e+00
1.448000000000000043e+01 4.962410072510351711e+00
1.449600000000000044e+01 4.968164261023844119e+00
1.452800000000000047e+01 4.979681009464115959e+00
1.459200000000000053e+01 5.003370808143245085e+00
1.472000000000000064e+01 5.051727991219308933e+00
1.497600000000000087e+01 5.141361182353421100e+00
1.535999999999999943e+01 5.277597845295190382e+00
1.548799999999999955e+01 5.307203266980309309e+00
1.587199999999999989e+01 5.441572766307899656e+00
1.612800000000000011e+01 5.529893299875766388e+00
1.625600000000000023e+01 5.570676923445148532e+00
1.632000000000000028e+01 5.590606702522222804e+00
1.635200000000000031e+01 5.601363977349251400e+00
1.636800000000000210e+01 5.606550871493823252e+00
1.637600000000000122e+01 5.609456464908589624e+00
1.637999999999999901e+01 5.610723017687064385e+00
1.638200000000000145e+01 5.611449750202154974e+00
1.638299999999999912e+01 5.611780312732207676e+00
1.638400000000000034e+01 5.606684190389046307e+00
1.651200000000000045e+01 5.656356807890688287e+00
1.855999999999999872e+01 6.320133104699607429e+00
2.265599999999999881e+01 7.667704630953721789e+00
2.457600000000000051e+01 8.377568210950130378e+00
2.867200000000000060e+01 9.739921161590245902e+00
3.071999999999999886e+01 1.045331349154184863e+01
3.084799999999999898e+01 1.046093076744637074e+01
3.174399999999999977e+01 1.080254189942979792e+01
3.225600000000000023e+01 1.096481546935410734e+01
3.251200000000000045e+01 1.105870060435199775e+01
3.264000000000000057e+01 1.109967653275953126e+01
3.270400000000000063e+01 1.111805766607540136e+01
3.273600000000000421e+01 1.112800610770864296e+01
3.275200000000000244e+01 1.113254548702252578e+01
3.275999999999999801e+01 1.113518303291311895e+01
3.276400000000000290e+01 1.113637166411444923e+01
3.276599999999999824e+01 1.113712456622442915e+01
3.276700000000000301e+01 1.113743473495469516e+01
3.276800000000000068e+01 1.109842937661233009e+01
4.723199999999999932e+01 1.604036040621485881e+01
4.723300000000000409e+01 1.594835445131047891e+01
4.723400000000000176e+01 1.594870472680031526e+01
4.723600000000000421e+01 1.594956071055003122e+01
4.724000000000000199e+01 1.595082038844248018e+01
4.724799999999999756e+01 1.595417497785001615e+01
4.726400000000000290e+01 1.596063870949456032e+01
4.729599999999999937e+01 1.597291244577718317e+01
4.735999999999999943e+01 1.599488436342835485e+01
4.748799999999999955e+01 1.603613981345915818e+01
4.774399999999999977e+01 1.611590030623938219e+01
4.825600000000000023e+01 1.628662518905548495e+01
4.915200000000000102e+01 1.655677184954856784e+01
4.928000000000000114e+01 1.663529327398009627e+01
5.132800000000000296e+01 1.730775331278891827e+01
5.542399999999999949e+01 1.866687800175532175e+01
5.734400000000000119e+01 1.933987224298834917e+01
6.143999999999999773e+01 2.067999246616273012e+01
6.348799999999999955e+01 2.138916351968691743e+01
6.361599999999999966e+01 2.140824585465270502e+01
6.361700000000000443e+01 2.145522711385638104e+01
6.361800000000000210e+01 2.145552106498689682e+01
6.362000000000000455e+01 2.145618766290499480e+01
6.362400000000000233e+01 2.145742710496779182e+01
6.363199999999999790e+01 2.146087876783531101e+01
6.364800000000000324e+01 2.146723985163043835e+01
6.367999999999999972e+01 2.148022348158519890e+01
6.374399999999999977e+01 2.150234124074995634e+01
6.387199999999999989e+01 2.154520435465019546e+01
6.412800000000000011e+01 2.162499682041379856e+01
6.451200000000000045e+01 2.172912988410644175e+01
6.464000000000000057e+01 2.178495759081306460e+01
6.502400000000000091e+01 2.188773888624928077e+01
6.528000000000000114e+01 2.197252475478671840e+01
6.540800000000000125e+01 2.201050601831957465e+01
6.547200000000000841e+01 2.202917591480945703e+01
6.550400000000000489e+01 2.203960563111468218e+01
6.551999999999999602e+01 2.204459128173402860e+01
6.552800000000000580e+01 2.204771669939327694e+01
6.553199999999999648e+01 2.204931352572202741e+01
6.553400000000000603e+01 2.205019619640188466e+01
6.553499999999999659e+01 2.205068653036869364e+01
6.566400000000000148e+01 2.214332990755792707e+01
6.771200000000000330e+01 2.279493531460684608e+01
7.180800000000000693e+01 2.415196702198409184e+01
7.180899999999999750e+01 2.425310616608840064e+01
7.181000000000000227e+01 2.425342487197485752e+01
7.181199999999999761e+01 2.425419305833565886e+01
7.181600000000000250e+01 2.425541103882824245e+01
7.182399999999999807e+01 2.425915469504434441e+01
7.184000000000000341e+01 2.426600351125125599e+01
7.187199999999999989e+01 2.427933175028556434e+01
7.193600000000000705e+01 2.430270752854266902e+01
7.206400000000000716e+01 2.434848478211824840e+01
7.232000000000000739e+01 2.443089553934805735e+01
7.283200000000000784e+01 2.458588788404449588e+01
7.385599999999999454e+01 2.494460790655284654e+01
7.590399999999999636e+01 2.559049879387748661e+01
7.590500000000000114e+01 2.559997971519260318e+01
7.590600000000000591e+01 2.560025492193744867e+01
7.590800000000000125e+01 2.560098048781219404e+01
7.591200000000000614e+01 2.560218675013311440e+01
7.592000000000000171e+01 2.560572830818273360e+01
7.593600000000000705e+01 2.561223037387753720e+01
7.596800000000000352e+01 2.562511813709352282e+01
7.603199999999999648e+01 2.564776853080547880e+01
7.615999999999999659e+01 2.569422127172219916e+01
7.641599999999999682e+01 2.577997889697508072e+01
7.692799999999999727e+01 2.592851425233311602e+01
7.795199999999999818e+01 2.628830035028295242e+01
7.795300000000000296e+01 2.631240452470228774e+01
7.795400000000000773e+01 2.631268847200044547e+01
7.795600000000000307e+01 2.631337217985492316e+01
7.796000000000000796e+01 2.631455587267919327e+01
7.796800000000000352e+01 2.631798034914027085e+01
7.798399999999999466e+01 2.632441649706743192e+01
7.801600000000000534e+01 2.633722815625515068e+01
7.807999999999999829e+01 2.635957840829723864e+01
7.820799999999999841e+01 2.640658309900027234e+01
7.846399999999999864e+01 2.649153766154995537e+01
7.897599999999999909e+01 2.663700766154215671e+01
7.897700000000000387e+01 2.665831987808269332e+01
7.897800000000000864e+01 2.665862491371080978e+01
7.898000000000000398e+01 2.665929685825540219e+01
7.898399999999999466e+01 2.666056192605537944e+01
7.899200000000000443e+01 2.666395106982599827e+01
7.900799999999999557e+01 2.667032215378276305e+01
7.904000000000000625e+01 2.668311819671725971e+01
7.910399999999999920e+01 2.670532062866914202e+01
7.923199999999999932e+01 2.675256612152952584e+01
7.948799999999999955e+01 2.683713140723193646e+01
7.948900000000000432e+01 2.680801090070963255e+01
7.948999999999999488e+01 2.680828169616870582e+01
7.949200000000000443e+01 2.680895375138788950e+01
7.949599999999999511e+01 2.681020201232240652e+01
7.950400000000000489e+01 2.681355455967786838e+01
7.951999999999999602e+01 2.681985119127057260e+01
7.955200000000000671e+01 2.683269824075978249e+01
7.961599999999999966e+01 2.685458391219435725e+01
7.974399999999999977e+01 2.690171376842044992e+01
7.974500000000000455e+01 2.689165729175874731e+01
7.974599999999999511e+01 2.689193923091806937e+01
7.974800000000000466e+01 2.689256880524044391e+01
7.975199999999999534e+01 2.689383385030669160e+01
7.976000000000000512e+01 2.689719282737860340e+01
7.977599999999999625e+01 2.690346707957360195e+01
7.980800000000000693e+01 2.691623303633241449e+01
7.987199999999999989e+01 2.693809908196999459e+01
7.987300000000000466e+01 2.692912161668209592e+01
7.987399999999999523e+01 2.692940338268090272e+01
7.987600000000000477e+01 2.693001396479667164e+01
7.987999999999999545e+01 2.693127835971972672e+01
7.988800000000000523e+01 2.693463159609746072e+01
7.990399999999999636e+01 2.694086895334476139e+01
7.993600000000000705e+01 2.695355705356996623e+01
7.993699999999999761e+01 2.694712102586345281e+01
7.993800000000000239e+01 2.694740053147324943e+01
7.993999999999999773e+01 2.694800787974236300e+01
7.994400000000000261e+01 2.694926192141429055e+01
7.995199999999999818e+01 2.695260796010188642e+01
7.996800000000000352e+01 2.695883453472197289e+01
7.996900000000000830e+01 2.695691901891404996e+01
7.996999999999999886e+01 2.695719793679381837e+01
7.997200000000000841e+01 2.695780417395508266e+01
7.997599999999999909e+01 2.695904903380142059e+01
7.998399999999999466e+01 2.696238769234696520e+01
7.998499999999999943e+01 2.696163170950239873e+01
7.998600000000000421e+01 2.696190934270271100e+01
7.998799999999999955e+01 2.696251447215763619e+01
7.999200000000000443e+01 2.696375613006603089e+01
7.999299999999999500e+01 2.696459615925050457e+01
7.999399999999999977e+01 2.696487327185604954e+01
7.999599999999999511e+01 2.696547816522070207e+01
7.999699999999999989e+01 2.696621336299722316e+01
7.999800000000000466e+01 2.696649035133305006e+01
7.999899999999999523e+01 2.696709033214574447e+01
8.000000000000000000e+01 2.696474862917602877e+01
8.000100000000000477e+01 2.696785505990192178e+01
8.000199999999999534e+01 2.696797200262517435e+01
8.000300000000000011e+01 2.696845999884681078e+01
8.000400000000000489e+01 2.696833411331681418e+01
8.000600000000000023e+01 2.696921114483484416e+01
8.000700000000000500e+01 2.696969878980235080e+01
8.000799999999999557e+01 2.697004877233484876e+01
8.001200000000000045e+01 2.697166453369936789e+01
8.001399999999999579e+01 2.697254144563339651e+01
8.001500000000000057e+01 2.697302858178227325e+01
8.001600000000000534e+01 2.697329742319197976e+01
8.002400000000000091e+01 2.697624929863013676e+01
8.002800000000000580e+01 2.697786420665579499e+01
8.003000000000000114e+01 2.697874072565900860e+01
8.003100000000000591e+01 2.697922698086767923e+01
8.003199999999999648e+01 2.698121635801726370e+01
8.004800000000000182e+01 2.698589671917216037e+01
8.005599999999999739e+01 2.698883814057626296e+01
8.006000000000000227e+01 2.699045157060754718e+01
8.006199999999999761e+01 2.699132761580767692e+01
8.006300000000000239e+01 2.699181288448380656e+01
8.006400000000000716e+01 2.699324876091122860e+01
8.009600000000000364e+01 2.700292975631600711e+01
8.011199999999999477e+01 2.700757760372289340e+01
8.012000000000000455e+01 2.701050698325343546e+01
8.012399999999999523e+01 2.701211567492646282e+01
8.012600000000000477e+01 2.701298830714586074e+01
8.012699999999999534e+01 2.701347341264772695e+01
8.012800000000000011e+01 2.702242023557846551e+01
8.019200000000000728e+01 2.704011498827458126e+01
8.022400000000000375e+01 2.704967081125869299e+01
8.023999999999999488e+01 2.705428523902446614e+01
8.024800000000000466e+01 2.705720418121927651e+01
8.025199999999999534e+01 2.705881565513118403e+01
8.025400000000000489e+01 2.705968668216155493e+01
8.025499999999999545e+01 2.706017815715313191e+01
8.025600000000000023e+01 2.706859427284871344e+01
8.038400000000000034e+01 2.710574806330623687e+01
8.044800000000000750e+01 2.712333934796333779e+01
8.048000000000000398e+01 2.713282601760511170e+01
8.049599999999999511e+01 2.713745136846773676e+01
8.050400000000000489e+01 2.714042493607121287e+01
8.050799999999999557e+01 2.714202888592990348e+01
8.051000000000000512e+01 2.714289158418978332e+01
8.051099999999999568e+01 2.714338747777946992e+01
8.051200000000000045e+01 2.712970812987987301e+01
8.076800000000000068e+01 2.721325366118253442e+01
8.089600000000000080e+01 2.725097663716587704e+01
8.096000000000000796e+01 2.726897744072994101e+01
8.099200000000000443e+01 2.727880553144859732e+01
8.100799999999999557e+01 2.728354215608851518e+01
8.101600000000000534e+01 2.728653071870212443e+01
8.101999999999999602e+01 2.728814670297651901e+01
8.102200000000000557e+01 2.728900987741144490e+01
8.102299999999999613e+01 2.728950078156049130e+01
8.102400000000000091e+01 2.734433872339650407e+01
8.153600000000000136e+01 2.748807878833031282e+01
8.179200000000000159e+01 2.756972046496230178e+01
8.192000000000000171e+01 2.760837919472032809e+01
8.198399999999999466e+01 2.762716306161746616e+01
8.201600000000000534e+01 2.763733220499489107e+01
8.203199999999999648e+01 2.764227089573250851e+01
8.204000000000000625e+01 2.764543910435531870e+01
8.204399999999999693e+01 2.764709405216126470e+01
8.204600000000000648e+01 2.764800675093647442e+01
8.204699999999999704e+01 2.764852035282819998e+01
8.204800000000000182e+01 2.764432582517110859e+01
8.307200000000000273e+01 2.798945154502871446e+01
8.358400000000000318e+01 2.812813361534426804e+01
8.384000000000000341e+01 2.821295640742755495e+01
