# time variance
1.000000000000000021e-03 2.667963108218871746e-05
2.000000000000000042e-03 6.673358505502214200e-05
3.000000000000000062e-03 1.203117254355949572e-04
4.000000000000000083e-03 1.861688624388474532e-04
6.000000000000000125e-03 3.590056100277151056e-04
7.000000000000000146e-03 4.658404560743650401e-04
8.000000000000000167e-03 5.881668638545280506e-04
1.200000000000000025e-02 1.198515132681230409e-03
1.400000000000000029e-02 1.583775244045704592e-03
1.499999999999999944e-02 1.796674877516368438e-03
1.600000000000000033e-02 2.008973181569817176e-03
2.400000000000000050e-02 4.281356678036071783e-03
2.800000000000000058e-02 5.722740995252696694e-03
2.999999999999999889e-02 6.522049239584833125e-03
3.099999999999999978e-02 6.941125399933020107e-03
3.200000000000000067e-02 7.363724762016327086e-03
4.800000000000000100e-02 1.592809173333253892e-02
5.600000000000000117e-02 2.139478123593299697e-02
5.999999999999999778e-02 2.439541685047985631e-02
6.199999999999999956e-02 2.596610374767109597e-02
6.300000000000000044e-02 2.676933778685185172e-02
6.400000000000000133e-02 2.747421758839482808e-02
9.600000000000000200e-02 5.895928615063356082e-02
1.120000000000000023e-01 7.829733143760003733e-02
1.199999999999999956e-01 8.879036963591480092e-02
1.239999999999999991e-01 9.418619510416886831e-02
1.260000000000000009e-01 9.693023574447157120e-02
1.270000000000000018e-01 9.831123194833035761e-02
1.280000000000000027e-01 9.916374030991648159e-02
1.920000000000000040e-01 1.981289556123702056e-01
2.240000000000000047e-01 2.522330039575066962e-01
2.399999999999999911e-01 2.796160474730120526e-01
2.479999999999999982e-01 2.933621150826712931e-01
2.520000000000000018e-01 3.001934831976302842e-01
2.540000000000000036e-01 3.036100772547665194e-01
2.550000000000000044e-01 3.053116975044374293e-01
2.560000000000000053e-01 3.081327514096061648e-01
3.840000000000000080e-01 5.156831866239510731e-01
4.480000000000000093e-01 6.163375609990975335e-01
4.799999999999999822e-01 6.682819794023684423e-01
4.959999999999999964e-01 6.951063025114150307e-01
5.040000000000000036e-01 7.087068974812451572e-01
5.080000000000000071e-01 7.155567316679851686e-01
5.100000000000000089e-01 7.189739433202575469e-01
5.110000000000000098e-01 7.207051188030710875e-01
5.120000000000000107e-01 7.257602390310999851e-01
7.680000000000000160e-01 1.266505238176129922e+00
8.960000000000000187e-01 1.587780313112968855e+00
9.599999999999999645e-01 1.755772631920269333e+00
9.919999999999999929e-01 1.841385490657032165e+00
1.008000000000000007e+00 1.884565482518013368e+00
1.016000000000000014e+00 1.906162125355841397e+00
1.020000000000000018e+00 1.916964177311577089e+00
1.022000000000000020e+00 1.922321580574966049e+00
1.023000000000000131e+00 1.925037531859551621e+00
1.024000000000000021e+00 1.929123355290180086e+00
1.536000000000000032e+00 3.420738410165938603e+00
1.792000000000000037e+00 4.233915632178678834e+00
1.919999999999999929e+00 4.644588279571195244e+00
1.983999999999999986e+00 4.855730288248295778e+00
2.016000000000000014e+00 4.963187040902596436e+00
2.032000000000000028e+00 5.017257901714046398e+00
2.040000000000000036e+00 5.044306376947673698e+00
2.044000000000000039e+00 5.057772651779174566e+00
2.046000000000000263e+00 5.064555119860017385e+00
2.047000000000000153e+00 5.067970979080939742e+00
2.048000000000000043e+00 5.075390627230063956e+00
3.072000000000000064e+00 8.681828766097737571e+00
3.584000000000000075e+00 1.053834120887637482e+01
3.839999999999999858e+00 1.147239973098663768e+01
3.967999999999999972e+00 1.193209034633656529e+01
4.032000000000000028e+00 1.216850760045713287e+01
4.064000000000000057e+00 1.228886700574469160e+01
4.080000000000000071e+00 1.234952692837032373e+01
4.088000000000000078e+00 1.237996609238109613e+01
4.092000000000000526e+00 1.239523136830609928e+01
4.094000000000000306e+00 1.240279934223315195e+01
4.094999999999999751e+00 1.240660843846558237e+01
4.096000000000000085e+00 1.243725832502570938e+01
6.144000000000000128e+00 2.010213913399979901e+01
7.168000000000000149e+00 2.397491412621343443e+01
7.679999999999999716e+00 2.590822180384839157e+01
7.935999999999999943e+00 2.686247058348112660e+01
8.064000000000000057e+00 2.733022241950084208e+01
8.128000000000000114e+00 2.756818922504839975e+01
8.160000000000000142e+00 2.768967050342143921e+01
8.176000000000000156e+00 2.775082901954010595e+01
8.184000000000001052e+00 2.778110234224686792e+01
8.188000000000000611e+00 2.779678723496044768e+01
8.189999999999999503e+00 2.780438579285737433e+01
8.191000000000000725e+00 2.780810923834769710e+01
8.192000000000000171e+00 2.761537197173083769e+01
1.228800000000000026e+01 4.311635628264775733e+01
1.433600000000000030e+01 5.086114986451138975e+01
1.446499999999999986e+01 5.145211160813960305e+01
1.446600000000000108e+01 5.145600347578147193e+01
1.446799999999999997e+01 5.146348205739468540e+01
1.447199999999999953e+01 5.147871742487222946e+01
1.448000000000000043e+01 5.150855693487756071e+01
1.449600000000000044e+01 5.156943201566537027e+01
1.452800000000000047e+01 5.168715443552810029e+01
1.459200000000000053e+01 5.192274307131083333e+01
1.472000000000000064e+01 5.238946656976168015e+01
1.497600000000000087e+01 5.339351470627570961e+01
1.535999999999999943e+01 5.480327534422031022e+01
1.548799999999999955e+01 5.535474233941022248e+01
1.587199999999999989e+01 5.675530638188865851e+01
1.612800000000000011e+01 5.771711702262382460e+01
1.625600000000000023e+01 5.819322699116764852e+01
1.632000000000000028e+01 5.843358361402351875e+01
1.635200000000000031e+01 5.855434258663626679e+01
1.636800000000000210e+01 5.861605212121503428e+01
1.637600000000000122e+01 5.864643250282460940e+01
1.637999999999999901e+01 5.866188629566931922e+01
1.638200000000000145e+01 5.866951554831939575e+01
1.638299999999999912e+01 5.867320350204863644e+01
1.638400000000000034e+01 5.900738368104248366e+01
1.651200000000000045e+01 5.934254189218700049e+01
1.855999999999999872e+01 6.713020303661323851e+01
2.265599999999999881e+01 8.265103582954907324e+01
2.457600000000000051e+01 8.986650393208765308e+01
2.867200000000000060e+01 1.050512085316513549e+02
3.071999999999999886e+01 1.127420420198395732e+02
3.084799999999999898e+01 1.133361843496531947e+02
3.174399999999999977e+01 1.165244077692586870e+02
3.225600000000000023e+01 1.184449328395239718e+02
3.251200000000000045e+01 1.193721944561766577e+02
3.264000000000000057e+01 1.198596438390159165e+02
3.270400000000000063e+01 1.201041607142324210e+02
