# time variance
1.000000000000000021e-03 2.167384303853220643e-05
2.000000000000000042e-03 4.686077461071727293e-05
3.000000000000000062e-03 7.516957127359853350e-05
4.000000000000000083e-03 1.068292049404858768e-04
6.000000000000000125e-03 1.800531962563386328e-04
7.000000000000000146e-03 2.215848844225856620e-04
8.000000000000000167e-03 2.674184313991038921e-04
1.200000000000000025e-02 4.813110105126175778e-04
1.400000000000000029e-02 6.079291997923694972e-04
1.499999999999999944e-02 6.759440209534652456e-04
1.600000000000000033e-02 7.543518174121283289e-04
2.400000000000000050e-02 1.445072082145137417e-03
2.800000000000000058e-02 1.865913526645058369e-03
2.999999999999999889e-02 2.096133468942910569e-03
3.099999999999999978e-02 2.215902274343341076e-03
3.200000000000000067e-02 2.331443462221594650e-03
4.800000000000000100e-02 4.737809627665427389e-03
5.600000000000000117e-02 6.229418465664510879e-03
5.999999999999999778e-02 7.043591084728355496e-03
6.199999999999999956e-02 7.470477453142394808e-03
6.300000000000000044e-02 7.687174887257771337e-03
6.400000000000000133e-02 7.927613973592394225e-03
9.600000000000000200e-02 1.647936219660434826e-02
1.120000000000000023e-01 2.181939650406106504e-02
1.199999999999999956e-01 2.472790629722732697e-02
1.239999999999999991e-01 2.623716716846918526e-02
1.260000000000000009e-01 2.701216872110172307e-02
1.270000000000000018e-01 2.740010301855672764e-02
1.280000000000000027e-01 2.752540612776941190e-02
1.920000000000000040e-01 5.721434389391460984e-02
2.240000000000000047e-01 7.504354349787824285e-02
2.399999999999999911e-01 8.468324564455963210e-02
2.479999999999999982e-01 8.964956922398095718e-02
2.520000000000000018e-01 9.216552798310528871e-02
2.540000000000000036e-01 9.343885047642080943e-02
2.550000000000000044e-01 9.408056809193995895e-02
2.560000000000000053e-01 9.376306960383071210e-02
3.840000000000000080e-01 1.845086163904705312e-01
4.480000000000000093e-01 2.364109638929046131e-01
4.799999999999999822e-01 2.634124965862543744e-01
4.959999999999999964e-01 2.772831923624336503e-01
5.040000000000000036e-01 2.842600861525484413e-01
5.080000000000000071e-01 2.877839920539608243e-01
5.100000000000000089e-01 2.895417633474455243e-01
5.110000000000000098e-01 2.904377660429951491e-01
5.120000000000000107e-01 2.859718476758575934e-01
7.680000000000000160e-01 5.227323609403395910e-01
8.960000000000000187e-01 6.528895775884275832e-01
9.599999999999999645e-01 7.212158220043205503e-01
9.919999999999999929e-01 7.557681441271291156e-01
1.008000000000000007e+00 7.732840511679042184e-01
1.016000000000000014e+00 7.820133199825767267e-01
1.020000000000000018e+00 7.864358655520742314e-01
1.022000000000000020e+00 7.886200524618791619e-01
1.023000000000000131e+00 7.897246287653352237e-01
1.024000000000000021e+00 7.749755871894046244e-01
1.536000000000000032e+00 1.343058439099419132e+00
1.792000000000000037e+00 1.642024996129289427e+00
1.919999999999999929e+00 1.793706684749697189e+00
1.983999999999999986e+00 1.871276254876403478e+00
2.016000000000000014e+00 1.909848394241489444e+00
2.032000000000000028e+00 1.929175799546691827e+00
2.040000000000000036e+00 1.938851258466636196e+00
2.044000000000000039e+00 1.943682875793969700e+00
2.046000000000000263e+00 1.946120949694465807e+00
2.047000000000000153e+00 1.947359366937131853e+00
2.048000000000000043e+00 1.931842539088540533e+00
3.072000000000000064e+00 3.140442163160111377e+00
3.584000000000000075e+00 3.745646064777560014e+00
3.839999999999999858e+00 4.053844688576504041e+00
3.967999999999999972e+00 4.209625237166672918e+00
4.032000000000000028e+00 4.289043238571146333e+00
4.064000000000000057e+00 4.328377961858702605e+00
4.080000000000000071e+00 4.348153812043470623e+00
4.088000000000000078e+00 4.358032873625163006e+00
4.092000000000000526e+00 4.362980963683611435e+00
4.094000000000000306e+00 4.365446330160079214e+00
4.094999999999999751e+00 4.366654705183798058e+00
4.096000000000000085e+00 4.345457861800653632e+00
6.144000000000000128e+00 6.779939524163005160e+00
7.168000000000000149e+00 7.988032900892747534e+00
7.679999999999999716e+00 8.576918333908153613e+00
7.935999999999999943e+00 8.885368712672544689e+00
8.064000000000000057e+00 9.041290887263784271e+00
8.128000000000000114e+00 9.121232968067246816e+00
8.160000000000000142e+00 9.161241813548002710e+00
8.176000000000000156e+00 9.180894030419111118e+00
8.184000000000001052e+00 9.190865270829362998e+00
8.188000000000000611e+00 9.195879093219943456e+00
8.189999999999999503e+00 9.198546887302455843e+00
8.191000000000000725e+00 9.199723700908904789e+00
8.192000000000000171e+00 9.167902194987192388e+00
1.228800000000000026e+01 1.396163953877788799e+01
1.433600000000000030e+01 1.633830265667648973e+01
1.446499999999999986e+01 1.652209832248854582e+01
1.446600000000000108e+01 1.652346840044606324e+01
1.446799999999999997e+01 1.652590397888826601e+01
1.447199999999999953e+01 1.653064518240267944e+01
1.448000000000000043e+01 1.654013285877107364e+01
