# time MSD
1.000000000000000021e-03 3.240422323324888582e-05
2.000000000000000042e-03 8.997249999384123657e-05
3.000000000000000062e-03 1.723520460771504155e-04
4.000000000000000083e-03 2.820296206016857025e-04
6.000000000000000125e-03 5.729980208529532803e-04
7.000000000000000146e-03 7.551262804205013338e-04
8.000000000000000167e-03 9.633439828112168183e-04
1.200000000000000025e-02 2.048470428110634334e-03
1.400000000000000029e-02 2.740116158620698947e-03
1.499999999999999944e-02 3.121183148989631426e-03
1.600000000000000033e-02 3.524272207342528732e-03
2.400000000000000050e-02 7.682290431258510278e-03
2.800000000000000058e-02 1.036417720988310615e-02
2.999999999999999889e-02 1.185159627717323645e-02
3.099999999999999978e-02 1.262738457386622382e-02
3.200000000000000067e-02 1.340985062121372376e-02
4.800000000000000100e-02 2.961327689355238921e-02
5.600000000000000117e-02 4.006915382191582331e-02
5.999999999999999778e-02 4.589247136974669572e-02
6.199999999999999956e-02 4.894288199528792210e-02
6.300000000000000044e-02 5.049503195664858252e-02
6.400000000000000133e-02 5.177182770078900265e-02
9.600000000000000200e-02 1.148802385074439852e-01
1.120000000000000023e-01 1.554352719396527860e-01
1.199999999999999956e-01 1.779339785884289371e-01
1.239999999999999991e-01 1.897504040540307080e-01
1.260000000000000009e-01 1.957814136615641243e-01
1.270000000000000018e-01 1.988138067067783954e-01
1.280000000000000027e-01 1.990544074370751426e-01
1.920000000000000040e-01 4.382528205938424071e-01
2.240000000000000047e-01 5.899243775198096396e-01
2.399999999999999911e-01 6.732544141076161059e-01
2.479999999999999982e-01 7.167658194655338599e-01
2.520000000000000018e-01 7.390160840236391637e-01
2.540000000000000036e-01 7.502364508830755563e-01
2.550000000000000044e-01 7.558403424771961143e-01
2.560000000000000053e-01 7.492715133975322850e-01
3.840000000000000080e-01 1.596372070277649380e+00
4.480000000000000093e-01 2.113626063820379652e+00
4.799999999999999822e-01 2.393550307278794254e+00
4.959999999999999964e-01 2.538339317666289396e+00
5.040000000000000036e-01 2.611993405090070386e+00
5.080000000000000071e-01 2.649204191280787768e+00
5.100000000000000089e-01 2.667901371764221263e+00
5.110000000000000098e-01 2.677189900035680026e+00
5.120000000000000107e-01 2.660063515379129662e+00
7.680000000000000160e-01 5.356512298812546646e+00
8.960000000000000187e-01 6.949218622415482827e+00
9.599999999999999645e-01 7.803728119845144029e+00
9.919999999999999929e-01 8.245395953067786721e+00
1.008000000000000007e+00 8.469649017063359153e+00
1.016000000000000014e+00 8.582706012046330102e+00
1.020000000000000018e+00 8.639609213276465027e+00
1.022000000000000020e+00 8.668136813681364572e+00
1.023000000000000131e+00 8.682336623946353527e+00
1.024000000000000021e+00 8.766181525936389107e+00
1.536000000000000032e+00 1.700777517098811131e+01
1.792000000000000037e+00 2.188576042413301437e+01
1.919999999999999929e+00 2.453199002342250168e+01
1.983999999999999986e+00 2.590843024031054398e+01
2.016000000000000014e+00 2.660966027005204637e+01
2.032000000000000028e+00 2.696296284671139176e+01
2.040000000000000036e+00 2.714039838283549955e+01
2.044000000000000039e+00 2.722952059869293251e+01
2.046000000000000263e+00 2.727412879022957526e+01
2.047000000000000153e+00 2.729646446887311484e+01
2.048000000000000043e+00 2.712206261852804445e+01
3.072000000000000064e+00 5.350283789213430197e+01
3.584000000000000075e+00 6.931691470745003869e+01
3.839999999999999858e+00 7.791074460061713580e+01
3.967999999999999972e+00 8.241915500187519683e+01
4.032000000000000028e+00 8.473023454272443189e+01
4.064000000000000057e+00 8.589879220092542766e+01
4.080000000000000071e+00 8.648512562096975387e+01
4.088000000000000078e+00 8.677944117474403640e+01
4.092000000000000526e+00 8.692728091301241022e+01
4.094000000000000306e+00 8.700101642085277831e+01
4.094999999999999751e+00 8.703804558822429271e+01
4.096000000000000085e+00 8.708217499070343592e+01
6.144000000000000128e+00 1.753754261768388290e+02
7.168000000000000149e+00 2.306520175054633626e+02
7.679999999999999716e+00 2.606480658435311284e+02
7.935999999999999943e+00 2.763530899279708706e+02
8.064000000000000057e+00 2.844681524822164533e+02
8.128000000000000114e+00 2.885926117545737952e+02
8.160000000000000142e+00 2.906689755126554360e+02
8.176000000000000156e+00 2.917078578674725691e+02
8.184000000000001052e+00 2.922290992728462129e+02
8.188000000000000611e+00 2.924905812180894031e+02
8.189999999999999503e+00 2.926208954285767163e+02
8.191000000000000725e+00 2.926864875547781253e+02
8.192000000000000171e+00 2.932350934845776464e+02
1.228800000000000026e+01 6.130726932166559209e+02
1.433600000000000030e+01 8.153027945136007020e+02
1.446499999999999986e+01 8.263539265162175980e+02
1.446600000000000108e+01 8.264609088251819458e+02
1.446799999999999997e+01 8.266732361972510716e+02
1.447199999999999953e+01 8.270982260014698113e+02
1.448000000000000043e+01 8.279488099323608594e+02
1.449600000000000044e+01 8.296493034927442523e+02
1.452800000000000047e+01 8.330580943794269615e+02
1.459200000000000053e+01 8.398953034681702547e+02
1.472000000000000064e+01 8.536141191286226331e+02
1.497600000000000087e+01 8.813240523195756850e+02
1.535999999999999943e+01 9.279758183188872636e+02
1.548799999999999955e+01 9.382642364875068779e+02
1.587199999999999989e+01 9.862903143008962843e+02
1.612800000000000011e+01 1.016189910015989994e+03
1.625600000000000023e+01 1.031512767077942044e+03
1.632000000000000028e+01 1.039270829304298104e+03
1.635200000000000031e+01 1.043167321555363969e+03
1.636800000000000210e+01 1.045115404016142747e+03
1.637600000000000122e+01 1.046091421474126491e+03
1.637999999999999901e+01 1.046581389101674404e+03
1.638200000000000145e+01 1.046825306122532083e+03
1.638299999999999912e+01 1.046948381873843573e+03
1.638400000000000034e+01 1.042498953431535028e+03
1.651200000000000045e+01 1.058436684057859566e+03
1.855999999999999872e+01 1.318633509531809068e+03
2.265599999999999881e+01 1.925833468346360632e+03
2.457600000000000051e+01 2.250442852264154226e+03
2.867200000000000060e+01 3.025464998282956003e+03
3.071999999999999886e+01 3.454679180587553219e+03
3.084799999999999898e+01 3.483056304739122425e+03
3.174399999999999977e+01 3.681406820435404370e+03
3.225600000000000023e+01 3.796151142792494738e+03
3.251200000000000045e+01 3.854272660898162030e+03
3.264000000000000057e+01 3.883915042761662335e+03
3.270400000000000063e+01 3.898894007976206467e+03
3.273600000000000421e+01 3.906404132880992620e+03
3.275200000000000244e+01 3.910157032870534294e+03
3.275999999999999801e+01 3.912037798237652169e+03
3.276400000000000290e+01 3.912980464108344222e+03
3.276599999999999824e+01 3.913450868626274314e+03
3.276700000000000301e+01 3.913687433892345325e+03
3.276800000000000068e+01 3.900042965695955445e+03
4.723199999999999932e+01 7.951461444488348207e+03
4.723300000000000409e+01 7.934753694245075167e+03
4.723400000000000176e+01 7.935084603063179202e+03
4.723600000000000421e+01 7.935740437614051189e+03
4.724000000000000199e+01 7.937053145334394685e+03
4.724799999999999756e+01 7.939679060216230937e+03
4.726400000000000290e+01 7.944918013060888370e+03
4.729599999999999937e+01 7.955420936779266412e+03
4.735999999999999943e+01 7.976458555514191175e+03
4.748799999999999955e+01 8.018503368999370650e+03
4.774399999999999977e+01 8.102693210503854971e+03
4.825600000000000023e+01 8.272819391467759488e+03
4.915200000000000102e+01 8.573484404004455428e+03
4.928000000000000114e+01 8.622203396436505500e+03
5.132800000000000296e+01 9.336694126983840761e+03
5.542399999999999949e+01 1.085331886038977427e+04
5.734400000000000119e+01 1.159899899505905159e+04
6.143999999999999773e+01 1.328430464764380849e+04
6.348799999999999955e+01 1.416686108673125091e+04
6.361599999999999966e+01 1.422959543279263562e+04
6.361700000000000443e+01 1.421023098897779528e+04
6.361800000000000210e+01 1.421067368186348176e+04
6.362000000000000455e+01 1.421155165221766583e+04
6.362400000000000233e+01 1.421330767292619566e+04
6.363199999999999790e+01 1.421681993280661663e+04
6.364800000000000324e+01 1.422382806415754021e+04
6.367999999999999972e+01 1.423787733774418302e+04
6.374399999999999977e+01 1.426599803801513917e+04
6.387199999999999989e+01 1.432218986767364186e+04
6.412800000000000011e+01 1.443456629820831040e+04
6.451200000000000045e+01 1.462209015516090585e+04
6.464000000000000057e+01 1.466118395809949470e+04
6.502400000000000091e+01 1.484955790157294905e+04
6.528000000000000114e+01 1.496416160856703209e+04
6.540800000000000125e+01 1.502241485314145211e+04
6.547200000000000841e+01 1.505182615530232943e+04
6.550400000000000489e+01 1.506656304837623793e+04
6.551999999999999602e+01 1.507392581064581645e+04
6.552800000000000580e+01 1.507761711521893449e+04
6.553199999999999648e+01 1.507946462116084695e+04
6.553400000000000603e+01 1.508038563138346944e+04
6.553499999999999659e+01 1.508085034364136845e+04
6.566400000000000148e+01 1.512499494379387033e+04
6.771200000000000330e+01 1.606644499441531480e+04
7.180800000000000693e+01 1.803789661925772089e+04
7.180899999999999750e+01 1.803922191693789136e+04
7.181000000000000227e+01 1.803972060171590419e+04
7.181199999999999761e+01 1.804070899480116714e+04
7.181600000000000250e+01 1.804268662528428104e+04
7.182399999999999807e+01 1.804664179797618272e+04
7.184000000000000341e+01 1.805453388462063958e+04
7.187199999999999989e+01 1.807035395119127861e+04
7.193600000000000705e+01 1.810201977825284484e+04
7.206400000000000716e+01 1.816530135084471476e+04
7.232000000000000739e+01 1.829185062672164713e+04
7.283200000000000784e+01 1.854690084692142773e+04
7.385599999999999454e+01 1.906823003228794914e+04
7.590399999999999636e+01 2.012331816893265568e+04
7.590500000000000114e+01 2.012632746573617260e+04
7.590600000000000591e+01 2.012685411763874072e+04
7.590800000000000125e+01 2.012789786093969451e+04
7.591200000000000614e+01 2.012998658467371934e+04
7.592000000000000171e+01 2.013416412203397704e+04
7.593600000000000705e+01 2.014249931917642607e+04
7.596800000000000352e+01 2.015920667788646460e+04
7.603199999999999648e+01 2.019265028458275629e+04
7.615999999999999659e+01 2.025948844017928059e+04
7.641599999999999682e+01 2.039313495952260928e+04
7.692799999999999727e+01 2.066231255891643741e+04
7.795199999999999818e+01 2.121224820183972770e+04
7.795300000000000296e+01 2.121006440473221301e+04
7.795400000000000773e+01 2.121060522473376841e+04
7.795600000000000307e+01 2.121167668090480583e+04
7.796000000000000796e+01 2.121382116371530719e+04
7.796800000000000352e+01 2.121811016816935080e+04
7.798399999999999466e+01 2.122666827541023667e+04
7.801600000000000534e+01 2.124382253436846077e+04
7.807999999999999829e+01 2.127816084364553535e+04
7.820799999999999841e+01 2.134678313394526413e+04
7.846399999999999864e+01 2.148397693591400821e+04
7.897599999999999909e+01 2.176021754242451425e+04
7.897700000000000387e+01 2.176616957209571774e+04
7.897800000000000864e+01 2.176671741779936565e+04
7.898000000000000398e+01 2.176780275962645101e+04
7.898399999999999466e+01 2.176997523664448090e+04
7.899200000000000443e+01 2.177432008343128837e+04
7.900799999999999557e+01 2.178299020030821703e+04
7.904000000000000625e+01 2.180036859407740849e+04
7.910399999999999920e+01 2.183515565316941502e+04
7.923199999999999932e+01 2.190467307201532458e+04
7.948799999999999955e+01 2.204364530605237087e+04
7.948900000000000432e+01 2.204345724958638675e+04
7.948999999999999488e+01 2.204400858959185280e+04
7.949200000000000443e+01 2.204510080505753649e+04
7.949599999999999511e+01 2.204728706578470155e+04
7.950400000000000489e+01 2.205165952660775292e+04
7.951999999999999602e+01 2.206038464546893374e+04
7.955200000000000671e+01 2.207787375866351067e+04
7.961599999999999966e+01 2.211288198020465643e+04
7.974399999999999977e+01 2.218284106759491988e+04
7.974500000000000455e+01 2.218299084742462219e+04
7.974599999999999511e+01 2.218354393815361254e+04
7.974800000000000466e+01 2.218463954946873855e+04
7.975199999999999534e+01 2.218683256603128393e+04
7.976000000000000512e+01 2.219121869787419564e+04
7.977599999999999625e+01 2.219997107349405269e+04
7.980800000000000693e+01 2.221751507570200192e+04
7.987199999999999989e+01 2.225263306238509904e+04
7.987300000000000466e+01 2.225390895777956757e+04
7.987399999999999523e+01 2.225446292592863756e+04
7.987600000000000477e+01 2.225556025375633180e+04
7.987999999999999545e+01 2.225775670313270530e+04
7.988800000000000523e+01 2.226214975238360785e+04
