# time MSD
1.000000000000000021e-03 3.151845578390994809e-05
2.000000000000000042e-03 8.548759529154486192e-05
3.000000000000000062e-03 1.626118029383446162e-04
4.000000000000000083e-03 2.640049440219465805e-04
6.000000000000000125e-03 5.323591784528142017e-04
7.000000000000000146e-03 7.013979841590604327e-04
8.000000000000000167e-03 8.934905443830212313e-04
1.200000000000000025e-02 1.889150149353237274e-03
1.400000000000000029e-02 2.521059791249621353e-03
1.499999999999999944e-02 2.873108057783758332e-03
1.600000000000000033e-02 3.248858146011722112e-03
2.400000000000000050e-02 7.061257162395774382e-03
2.800000000000000058e-02 9.510884807915837361e-03
2.999999999999999889e-02 1.086536681456955200e-02
3.099999999999999978e-02 1.157937475720511450e-02
3.200000000000000067e-02 1.230759424983773019e-02
4.800000000000000100e-02 2.712798138087008440e-02
5.600000000000000117e-02 3.667333747705452118e-02
5.999999999999999778e-02 4.197198649268406995e-02
6.199999999999999956e-02 4.474302783881196205e-02
6.300000000000000044e-02 4.616725392090074986e-02
6.400000000000000133e-02 4.749624682195230374e-02
9.600000000000000200e-02 1.049906721814556909e-01
1.120000000000000023e-01 1.418482699554147741e-01
1.199999999999999956e-01 1.622418122248408812e-01
1.239999999999999991e-01 1.729305585360056685e-01
1.260000000000000009e-01 1.783792935414982295e-01
1.270000000000000018e-01 1.811412879510238549e-01
1.280000000000000027e-01 1.818517254798892036e-01
1.920000000000000040e-01 3.981421638906542104e-01
2.240000000000000047e-01 5.341793865841989453e-01
2.399999999999999911e-01 6.087520844945423226e-01
2.479999999999999982e-01 6.475727735463432388e-01
2.520000000000000018e-01 6.673909649777535202e-01
2.540000000000000036e-01 6.773857565081641274e-01
2.550000000000000044e-01 6.824163351599185079e-01
2.560000000000000053e-01 6.763734884765069122e-01
3.840000000000000080e-01 1.428226220420599990e+00
4.480000000000000093e-01 1.884671728758508857e+00
4.799999999999999822e-01 2.130763416342590588e+00
4.959999999999999964e-01 2.258197622684283701e+00
5.040000000000000036e-01 2.322865132598266769e+00
5.080000000000000071e-01 2.355477052050249931e+00
5.100000000000000089e-01 2.371838706766590477e+00
5.110000000000000098e-01 2.380042361607964008e+00
5.120000000000000107e-01 2.371046191967557171e+00
7.680000000000000160e-01 4.740212816300080512e+00
8.960000000000000187e-01 6.136476598122621695e+00
9.599999999999999645e-01 6.887066795560999211e+00
9.919999999999999929e-01 7.274860991404347388e+00
1.008000000000000007e+00 7.472165204778267622e+00
1.016000000000000014e+00 7.571359097055366583e+00
1.020000000000000018e+00 7.621104046053893910e+00
1.022000000000000020e+00 7.646049417412999816e+00
1.023000000000000131e+00 7.658477813933403766e+00
1.024000000000000021e+00 7.650526262992809023e+00
1.536000000000000032e+00 1.482755559506545318e+01
1.792000000000000037e+00 1.903389877601942359e+01
1.919999999999999929e+00 2.129690964736317937e+01
1.983999999999999986e+00 2.247215134968034533e+01
2.016000000000000014e+00 2.307106327632270748e+01
2.032000000000000028e+00 2.337333934480466979e+01
2.040000000000000036e+00 2.352437428461470503e+01
2.044000000000000039e+00 2.360013201087160439e+01
2.046000000000000263e+00 2.363827058152440941e+01
2.047000000000000153e+00 2.365720001724278276e+01
2.048000000000000043e+00 2.343353744285677820e+01
3.072000000000000064e+00 4.533979686545535515e+01
3.584000000000000075e+00 5.834901328723329073e+01
3.839999999999999858e+00 6.532997718245437113e+01
3.967999999999999972e+00 6.897203275567936487e+01
4.032000000000000028e+00 7.083517962084054886e+01
4.064000000000000057e+00 7.177956029965325513e+01
4.080000000000000071e+00 7.225414065498127059e+01
4.088000000000000078e+00 7.249059624050858019e+01
4.092000000000000526e+00 7.260930855403469764e+01
4.094000000000000306e+00 7.266881844612285590e+01
4.094999999999999751e+00 7.269843235185450681e+01
4.096000000000000085e+00 7.275281461846775244e+01
6.144000000000000128e+00 1.422751934816808159e+02
7.168000000000000149e+00 1.849006950480071509e+02
7.679999999999999716e+00 2.081783554076911855e+02
7.935999999999999943e+00 2.202659309267230014e+02
8.064000000000000057e+00 2.264887956374091971e+02
8.128000000000000114e+00 2.296560855957338845e+02
8.160000000000000142e+00 2.312575706945279137e+02
8.176000000000000156e+00 2.320606902978026369e+02
8.184000000000001052e+00 2.324596346027800564e+02
8.188000000000000611e+00 2.326599961128095515e+02
8.189999999999999503e+00 2.327605206170409247e+02
8.191000000000000725e+00 2.328107570431487829e+02
8.192000000000000171e+00 2.341102142006901374e+02
1.228800000000000026e+01 4.759491303793525958e+02
1.433600000000000030e+01 6.262197489424813739e+02
1.446499999999999986e+01 6.313237226585904409e+02
1.446600000000000108e+01 6.314016637200539890e+02
1.446799999999999997e+01 6.315595141958609702e+02
1.447199999999999953e+01 6.318748308509775597e+02
1.448000000000000043e+01 6.325050620548104234e+02
1.449600000000000044e+01 6.337728235252075137e+02
1.452800000000000047e+01 6.363133730121010103e+02
1.459200000000000053e+01 6.414024127714144470e+02
1.472000000000000064e+01 6.516542020772077421e+02
1.497600000000000087e+01 6.723122692221485295e+02
1.535999999999999943e+01 7.090916617047568025e+02
1.548799999999999955e+01 7.145156493037367227e+02
1.587199999999999989e+01 7.524746238065135913e+02
1.612800000000000011e+01 7.746405402125942601e+02
1.625600000000000023e+01 7.859674064083425264e+02
1.632000000000000028e+01 7.917075185707861920e+02
1.635200000000000031e+01 7.946016665511904193e+02
1.636800000000000210e+01 7.960514560311560217e+02
1.637600000000000122e+01 7.967717809554317228e+02
1.637999999999999901e+01 7.971336483592090190e+02
1.638200000000000145e+01 7.973147555413061127e+02
1.638299999999999912e+01 7.974051148172611647e+02
1.638400000000000034e+01 7.931463550952533978e+02
1.651200000000000045e+01 8.029073790078072079e+02
1.855999999999999872e+01 9.935433554229097126e+02
2.265599999999999881e+01 1.437099803849668206e+03
2.457600000000000051e+01 1.679474745586077233e+03
2.867200000000000060e+01 2.243355582724827400e+03
3.071999999999999886e+01 2.553464152121449843e+03
3.084799999999999898e+01 2.569905425650719735e+03
3.174399999999999977e+01 2.716758024683486838e+03
3.225600000000000023e+01 2.800468700651553263e+03
3.251200000000000045e+01 2.842829337517810927e+03
3.264000000000000057e+01 2.864357170791019598e+03
3.270400000000000063e+01 2.875229409100609701e+03
3.273600000000000421e+01 2.880703113252651292e+03
3.275200000000000244e+01 2.883445288405432620e+03
3.275999999999999801e+01 2.884808027677018345e+03
3.276400000000000290e+01 2.885492304991699257e+03
3.276599999999999824e+01 2.885833614249840593e+03
3.276700000000000301e+01 2.886003575381355859e+03
3.276800000000000068e+01 2.888164596322916623e+03
4.723199999999999932e+01 5.789452345140272882e+03
4.723300000000000409e+01 5.796588294809828767e+03
4.723400000000000176e+01 5.796821951055328100e+03
4.723600000000000421e+01 5.797292904116646241e+03
4.724000000000000199e+01 5.798235835704845158e+03
4.724799999999999756e+01 5.800118282731034924e+03
4.726400000000000290e+01 5.803907675840613592e+03
4.729599999999999937e+01 5.811489429859118900e+03
4.735999999999999943e+01 5.826653124438184932e+03
4.748799999999999955e+01 5.857100863444863535e+03
4.774399999999999977e+01 5.918025661326271802e+03
4.825600000000000023e+01 6.040778312934079622e+03
4.915200000000000102e+01 6.262011700868436492e+03
4.928000000000000114e+01 6.290393067994292323e+03
5.132800000000000296e+01 6.801658675703222798e+03
5.542399999999999949e+01 7.889925642501721086e+03
5.734400000000000119e+01 8.442466547161777271e+03
6.143999999999999773e+01 9.651949408509297427e+03
6.348799999999999955e+01 1.028230285019832081e+04
6.361599999999999966e+01 1.031505462808750599e+04
6.361700000000000443e+01 1.030174422361172765e+04
6.361800000000000210e+01 1.030205481557786152e+04
6.362000000000000455e+01 1.030268131521440046e+04
6.362400000000000233e+01 1.030393722641300883e+04
6.363199999999999790e+01 1.030644481543796246e+04
6.364800000000000324e+01 1.031149245181166771e+04
6.367999999999999972e+01 1.032159372167890251e+04
6.374399999999999977e+01 1.034179048727891131e+04
6.387199999999999989e+01 1.038234162742053377e+04
6.412800000000000011e+01 1.046346032215462401e+04
6.451200000000000045e+01 1.060676836601532341e+04
6.464000000000000057e+01 1.062649222383275264e+04
6.502400000000000091e+01 1.077120280445443314e+04
6.528000000000000114e+01 1.085402055135056980e+04
6.540800000000000125e+01 1.089600606340033664e+04
6.547200000000000841e+01 1.091718777568190490e+04
6.550400000000000489e+01 1.092784707180756413e+04
6.551999999999999602e+01 1.093317810998972527e+04
6.552800000000000580e+01 1.093582985993373950e+04
6.553199999999999648e+01 1.093715957216360403e+04
6.553400000000000603e+01 1.093782281372670150e+04
6.553499999999999659e+01 1.093815297642813130e+04
6.566400000000000148e+01 1.095641067354267580e+04
6.771200000000000330e+01 1.162727439799378772e+04
7.180800000000000693e+01 1.303747449048137241e+04
7.180899999999999750e+01 1.305078598645561397e+04
7.181000000000000227e+01 1.305113534296035323e+04
7.181199999999999761e+01 1.305184031412502009e+04
7.181600000000000250e+01 1.305325341578490043e+04
7.182399999999999807e+01 1.305607543757196800e+04
7.184000000000000341e+01 1.306175482977200409e+04
7.187199999999999989e+01 1.307312158400252520e+04
7.193600000000000705e+01 1.309584743417990285e+04
7.206400000000000716e+01 1.314147823188686925e+04
7.232000000000000739e+01 1.323275493037536944e+04
7.283200000000000784e+01 1.341601376044680546e+04
7.385599999999999454e+01 1.378638070526670890e+04
7.590399999999999636e+01 1.453766137557251932e+04
7.590500000000000114e+01 1.454503109397070330e+04
7.590600000000000591e+01 1.454539988449209341e+04
7.590800000000000125e+01 1.454614374806488013e+04
7.591200000000000614e+01 1.454763495718340346e+04
7.592000000000000171e+01 1.455061294534374611e+04
7.593600000000000705e+01 1.455660570736928821e+04
7.596800000000000352e+01 1.456859992945617523e+04
7.603199999999999648e+01 1.459258105293796507e+04
7.615999999999999659e+01 1.464072773470002176e+04
7.641599999999999682e+01 1.473703149721751288e+04
7.692799999999999727e+01 1.493038186075319027e+04
7.795199999999999818e+01 1.532082857051585233e+04
7.795300000000000296e+01 1.531703636133024338e+04
7.795400000000000773e+01 1.531741481487304736e+04
7.795600000000000307e+01 1.531817812597613192e+04
7.796000000000000796e+01 1.531970798606797507e+04
7.796800000000000352e+01 1.532276364348425341e+04
7.798399999999999466e+01 1.532891272407094948e+04
7.801600000000000534e+01 1.534121777548315913e+04
7.807999999999999829e+01 1.536582291963361240e+04
7.820799999999999841e+01 1.541522289819655452e+04
7.846399999999999864e+01 1.551402361648947772e+04
7.897599999999999909e+01 1.571237405595824566e+04
7.897700000000000387e+01 1.571272826666473520e+04
