# time variance
1.000000000000000021e-03 2.669671119185252698e-05
2.000000000000000042e-03 6.686625597696201854e-05
3.000000000000000062e-03 1.208031215414620096e-04
4.000000000000000083e-03 1.878871385978803771e-04
6.000000000000000125e-03 3.630413972188660174e-04
7.000000000000000146e-03 4.711388314800552327e-04
8.000000000000000167e-03 5.896265647227028409e-04
1.200000000000000025e-02 1.206515872775523746e-03
1.400000000000000029e-02 1.595043098199841036e-03
1.499999999999999944e-02 1.810584836281798650e-03
1.600000000000000033e-02 2.045209116078212236e-03
2.400000000000000050e-02 4.350004235539180371e-03
2.800000000000000058e-02 5.820007783571386900e-03
2.999999999999999889e-02 6.636073626836627021e-03
3.099999999999999978e-02 7.065849243371269232e-03
3.200000000000000067e-02 7.481050996477460815e-03
4.800000000000000100e-02 1.633392178671781714e-02
5.600000000000000117e-02 2.200806017325041344e-02
5.999999999999999778e-02 2.515888407205369576e-02
6.199999999999999956e-02 2.681218566918040780e-02
6.300000000000000044e-02 2.766256984720134871e-02
6.400000000000000133e-02 2.855792925337571203e-02
9.600000000000000200e-02 6.276805196140794463e-02
1.120000000000000023e-01 8.476582282317621231e-02
1.199999999999999956e-01 9.693059133804723948e-02
1.239999999999999991e-01 1.033080073181519287e-01
1.260000000000000009e-01 1.065667643929666397e-01
1.270000000000000018e-01 1.082236054986606827e-01
1.280000000000000027e-01 1.096959007478404829e-01
1.920000000000000040e-01 2.403709224588249094e-01
2.240000000000000047e-01 3.228364793151735634e-01
2.399999999999999911e-01 3.682453940323184849e-01
2.479999999999999982e-01 3.918734256873886990e-01
2.520000000000000018e-01 4.039402984277911113e-01
2.540000000000000036e-01 4.100336074487592186e-01
2.550000000000000044e-01 4.131138289174967060e-01
2.560000000000000053e-01 4.122289920501254756e-01
3.840000000000000080e-01 8.776166620984382494e-01
4.480000000000000093e-01 1.158655465632796311e+00
4.799999999999999822e-01 1.309159532258070691e+00
4.959999999999999964e-01 1.386762046251345026e+00
5.040000000000000036e-01 1.426045492076239540e+00
5.080000000000000071e-01 1.445803777061644313e+00
5.100000000000000089e-01 1.455744940857856884e+00
5.110000000000000098e-01 1.460746070269773433e+00
5.120000000000000107e-01 1.448777342263170009e+00
7.680000000000000160e-01 2.841258726114970212e+00
8.960000000000000187e-01 3.607093727752928913e+00
9.599999999999999645e-01 4.000269067237681497e+00
9.919999999999999929e-01 4.198936507950869590e+00
1.008000000000000007e+00 4.298470903164806955e+00
1.016000000000000014e+00 4.348382645919709688e+00
1.020000000000000018e+00 4.373266078456159889e+00
1.022000000000000020e+00 4.385769710097486396e+00
1.023000000000000131e+00 4.392053801601709218e+00
1.024000000000000021e+00 4.366849009817930671e+00
1.536000000000000032e+00 7.586870412472720204e+00
1.792000000000000037e+00 9.237216851929648698e+00
1.919999999999999929e+00 1.007329176522416780e+01
1.983999999999999986e+00 1.049366292133695922e+01
2.016000000000000014e+00 1.070399661201220809e+01
2.032000000000000028e+00 1.080910086284705685e+01
2.040000000000000036e+00 1.086181403540320645e+01
2.044000000000000039e+00 1.088800124269809544e+01
2.046000000000000263e+00 1.090122412736989688e+01
2.047000000000000153e+00 1.090778604408619046e+01
2.048000000000000043e+00 1.086849718065206005e+01
3.072000000000000064e+00 1.757489927249741868e+01
3.584000000000000075e+00 2.096281980650342547e+01
3.839999999999999858e+00 2.266497294477780855e+01
3.967999999999999972e+00 2.352370827129074371e+01
4.032000000000000028e+00 2.395470347860238292e+01
