# time MSD
1.000000000000000021e-03 3.497415603446367774e-05
2.000000000000000042e-03 9.984451010249374790e-05
3.000000000000000062e-03 1.948809001219581208e-04
4.000000000000000083e-03 3.196717347783442306e-04
6.000000000000000125e-03 6.590542913725873624e-04
7.000000000000000146e-03 8.733849968957024335e-04
8.000000000000000167e-03 1.126267147717729998e-03
1.200000000000000025e-02 2.405244175472682350e-03
1.400000000000000029e-02 3.224206730549965868e-03
1.499999999999999944e-02 3.677986429369245296e-03
1.600000000000000033e-02 4.146967887997709754e-03
2.400000000000000050e-02 9.095666321008241337e-03
2.800000000000000058e-02 1.226947843082519182e-02
2.999999999999999889e-02 1.403248158188690961e-02
3.099999999999999978e-02 1.495797553160259016e-02
3.200000000000000067e-02 1.589304855730862970e-02
4.800000000000000100e-02 3.510067882355399210e-02
5.600000000000000117e-02 4.750936097518062423e-02
5.999999999999999778e-02 5.436963914780448826e-02
6.199999999999999956e-02 5.796834404932676987e-02
6.300000000000000044e-02 5.981227584361444721e-02
6.400000000000000133e-02 6.130358376553669136e-02
9.600000000000000200e-02 1.354596482923476064e-01
1.120000000000000023e-01 1.827752474784953562e-01
1.199999999999999956e-01 2.090091313910283632e-01
1.239999999999999991e-01 2.226764123915849491e-01
1.260000000000000009e-01 2.296580998005404717e-01
1.270000000000000018e-01 2.331954144501888204e-01
1.280000000000000027e-01 2.345701597108764691e-01
1.920000000000000040e-01 5.093902260081470956e-01
2.240000000000000047e-01 6.811474143304451223e-01
2.399999999999999911e-01 7.748593530712896138e-01
2.479999999999999982e-01 8.238025110474087587e-01
2.520000000000000018e-01 8.486219039806883746e-01
2.540000000000000036e-01 8.611510349630382422e-01
2.550000000000000044e-01 8.674657185466179143e-01
2.560000000000000053e-01 8.635450456368576333e-01
3.840000000000000080e-01 1.807540080021830864e+00
4.480000000000000093e-01 2.378255275796853585e+00
4.799999999999999822e-01 2.686447663575113776e+00
4.959999999999999964e-01 2.845760858769208035e+00
5.040000000000000036e-01 2.927104459806594949e+00
5.080000000000000071e-01 2.967858506508090688e+00
5.100000000000000089e-01 2.988338347260985461e+00
5.110000000000000098e-01 2.998625272708594913e+00
5.120000000000000107e-01 3.007374250199803090e+00
7.680000000000000160e-01 6.018797877120491080e+00
8.960000000000000187e-01 7.800277620318643912e+00
9.599999999999999645e-01 8.753046134370215725e+00
9.919999999999999929e-01 9.245007255734176255e+00
1.008000000000000007e+00 9.494729919778000848e+00
1.016000000000000014e+00 9.621029396264065170e+00
1.020000000000000018e+00 9.683991079862481755e+00
1.022000000000000020e+00 9.715623493556755363e+00
1.023000000000000131e+00 9.731451295209717856e+00
1.024000000000000021e+00 9.714224373143599323e+00
1.536000000000000032e+00 1.886579791204480117e+01
1.792000000000000037e+00 2.413573085592483025e+01
1.919999999999999929e+00 2.693290123593548557e+01
1.983999999999999986e+00 2.836689552253729119e+01
2.016000000000000014e+00 2.909542983202145194e+01
2.032000000000000028e+00 2.946265914445821821e+01
2.040000000000000036e+00 2.964760977113147433e+01
2.044000000000000039e+00 2.973955244252356778e+01
2.046000000000000263e+00 2.978587736852492895e+01
2.047000000000000153e+00 2.980898038137948092e+01
2.048000000000000043e+00 2.958481283727298816e+01
3.072000000000000064e+00 5.563686620916450920e+01
3.584000000000000075e+00 7.058062724214768480e+01
3.839999999999999858e+00 7.842594310728988205e+01
3.967999999999999972e+00 8.246197659989445583e+01
4.032000000000000028e+00 8.450699589499768649e+01
4.064000000000000057e+00 8.554158892564927896e+01
4.080000000000000071e+00 8.606150132451820411e+01
4.088000000000000078e+00 8.632305404119416892e+01
4.092000000000000526e+00 8.645332878614097183e+01
4.094000000000000306e+00 8.651868760644489953e+01
4.094999999999999751e+00 8.655132408807705247e+01
4.096000000000000085e+00 8.610534435209943638e+01
6.144000000000000128e+00 1.597399484766690136e+02
7.168000000000000149e+00 2.028855036058336623e+02
7.679999999999999716e+00 2.260021460927868588e+02
7.935999999999999943e+00 2.378629829716777806e+02
8.064000000000000057e+00 2.439251997744774769e+02
8.128000000000000114e+00 2.470055609883241061e+02
8.160000000000000142e+00 2.485634770930623745e+02
8.176000000000000156e+00 2.493463309638418082e+02
8.184000000000001052e+00 2.497410510173053808e+02
8.188000000000000611e+00 2.499373506712245785e+02
8.189999999999999503e+00 2.500353164536300312e+02
8.191000000000000725e+00 2.500844684978924874e+02
8.192000000000000171e+00 2.513267652329736563e+02
1.228800000000000026e+01 4.792732996720968686e+02
1.433600000000000030e+01 6.172700163570149243e+02
1.446499999999999986e+01 6.218863227846346717e+02
1.446600000000000108e+01 6.219590137631181506e+02
1.446799999999999997e+01 6.221034633910709317e+02
1.447199999999999953e+01 6.223910457755080188e+02
1.448000000000000043e+01 6.229703837749087825e+02
1.449600000000000044e+01 6.241244782560926296e+02
1.452800000000000047e+01 6.264424271984196366e+02
1.459200000000000053e+01 6.310704467619070783e+02
1.472000000000000064e+01 6.403478017961882642e+02
1.497600000000000087e+01 6.590070919379077168e+02
1.535999999999999943e+01 6.924901595073473572e+02
1.548799999999999955e+01 6.971775849419685755e+02
1.587199999999999989e+01 7.315354374943094626e+02
1.612800000000000011e+01 7.513202309388949516e+02
1.625600000000000023e+01 7.614019060333721427e+02
1.632000000000000028e+01 7.665279117515829057e+02
1.635200000000000031e+01 7.691165233494956510e+02
1.636800000000000210e+01 7.704139405953717414e+02
1.637600000000000122e+01 7.710682753776849268e+02
1.637999999999999901e+01 7.713934895995881789e+02
1.638200000000000145e+01 7.715555837584254277e+02
1.638299999999999912e+01 7.716365300003042194e+02
1.638400000000000034e+01 7.729546794583184237e+02
1.651200000000000045e+01 7.765402396643027032e+02
1.855999999999999872e+01 9.466676222292502416e+02
2.265599999999999881e+01 1.332633889346330534e+03
2.457600000000000051e+01 1.549081562890013402e+03
2.867200000000000060e+01 2.030456459365541377e+03
