# time MSD
1.000000000000000021e-03 2.199122952162383413e-05
2.000000000000000042e-03 4.774921457222409705e-05
3.000000000000000062e-03 7.792468187960081946e-05
4.000000000000000083e-03 1.129580102956706728e-04
6.000000000000000125e-03 1.936785000571905862e-04
7.000000000000000146e-03 2.402244641008584205e-04
8.000000000000000167e-03 2.922960989077055339e-04
1.200000000000000025e-02 5.379698924075510804e-04
1.400000000000000029e-02 6.836356092414712197e-04
1.499999999999999944e-02 7.628211982214694103e-04
1.600000000000000033e-02 8.339007659829894342e-04
2.400000000000000050e-02 1.641450745952827313e-03
2.800000000000000058e-02 2.146205703011689649e-03
2.999999999999999889e-02 2.419427836060251882e-03
3.099999999999999978e-02 2.561623997761970552e-03
3.200000000000000067e-02 2.702126874851904902e-03
4.800000000000000100e-02 5.561650070561305510e-03
5.600000000000000117e-02 7.379308329992711329e-03
5.999999999999999778e-02 8.390727821064597122e-03
6.199999999999999956e-02 8.912689395875786694e-03
6.300000000000000044e-02 9.177484611711831872e-03
6.400000000000000133e-02 9.473629841579019051e-03
9.600000000000000200e-02 2.013690740766282961e-02
1.120000000000000023e-01 2.686973786376849541e-02
1.199999999999999956e-01 3.061378311961475418e-02
1.239999999999999991e-01 3.259283727226506416e-02
1.260000000000000009e-01 3.359470094758502251e-02
1.270000000000000018e-01 3.409764690970291945e-02
1.280000000000000027e-01 3.467035130484039801e-02
1.920000000000000040e-01 7.457601779510342199e-02
2.240000000000000047e-01 9.971274765720322675e-02
2.399999999999999911e-01 1.134651308410829090e-01
2.479999999999999982e-01 1.207138097514447866e-01
2.520000000000000018e-01 1.244618262978693241e-01
2.540000000000000036e-01 1.263341378242992807e-01
2.550000000000000044e-01 1.272696420730431432e-01
2.560000000000000053e-01 1.277451205688613090e-01
3.840000000000000080e-01 2.727358367069607215e-01
4.480000000000000093e-01 3.625482109679007969e-01
4.799999999999999822e-01 4.114521181938510797e-01
4.959999999999999964e-01 4.367293305618704657e-01
5.040000000000000036e-01 4.497402635198124443e-01
5.080000000000000071e-01 4.563796830000104721e-01
5.100000000000000089e-01 4.596732944380669816e-01
5.110000000000000098e-01 4.613207438405431127e-01
5.120000000000000107e-01 4.655665549912048617e-01
7.680000000000000160e-01 9.619794947583092393e-01
8.960000000000000187e-01 1.258362885250477792e+00
9.599999999999999645e-01 1.416486780873766893e+00
9.919999999999999929e-01 1.498210383950367097e+00
1.008000000000000007e+00 1.539375664394483367e+00
1.016000000000000014e+00 1.560261649318356314e+00
1.020000000000000018e+00 1.570853249722458322e+00
1.022000000000000020e+00 1.576083079483403537e+00
1.023000000000000131e+00 1.578707064945136906e+00
1.024000000000000021e+00 1.583827235657262689e+00
1.536000000000000032e+00 3.102100944276470873e+00
1.792000000000000037e+00 3.955108722333783966e+00
1.919999999999999929e+00 4.398562430400205336e+00
1.983999999999999986e+00 4.623205636623918480e+00
2.016000000000000014e+00 4.736830073611143277e+00
2.032000000000000028e+00 4.793490552600397692e+00
2.040000000000000036e+00 4.822039391372720196e+00
2.044000000000000039e+00 4.836554284205216270e+00
2.046000000000000263e+00 4.843666707911192582e+00
2.047000000000000153e+00 4.847249777067141885e+00
2.048000000000000043e+00 4.840121556953425497e+00
3.072000000000000064e+00 8.723383424977415146e+00
3.584000000000000075e+00 1.077191258953458863e+01
3.839999999999999858e+00 1.180710619139415662e+01
3.967999999999999972e+00 1.232724346222897616e+01
4.032000000000000028e+00 1.258625882536704488e+01
4.064000000000000057e+00 1.271665529793741634e+01
4.080000000000000071e+00 1.278152861784539773e+01
4.088000000000000078e+00 1.281448826577713263e+01
4.092000000000000526e+00 1.283095727571037870e+01
4.094000000000000306e+00 1.283898443673126621e+01
4.094999999999999751e+00 1.284310028282785865e+01
4.096000000000000085e+00 1.281811093245297251e+01
6.144000000000000128e+00 2.131360130177848689e+01
7.168000000000000149e+00 2.565316441566138650e+01
7.679999999999999716e+00 2.783696571383176632e+01
7.935999999999999943e+00 2.893166433590477027e+01
8.064000000000000057e+00 2.948108874995808293e+01
8.128000000000000114e+00 2.975413553790104970e+01
8.160000000000000142e+00 2.989025489934742552e+01
8.176000000000000156e+00 2.995800761559111081e+01
8.184000000000001052e+00 2.999252477553486074e+01
8.188000000000000611e+00 3.001010646728759568e+01
8.189999999999999503e+00 3.001863337023391409e+01
8.191000000000000725e+00 3.002300996777476527e+01
8.192000000000000171e+00 3.002290960057646885e+01
1.228800000000000026e+01 4.761583535516099630e+01
1.433600000000000030e+01 5.671030278554329129e+01
1.446499999999999986e+01 5.722001520348322856e+01
1.446600000000000108e+01 5.722450099264190726e+01
1.446799999999999997e+01 5.723358863917319894e+01
1.447199999999999953e+01 5.725166088265333997e+01
1.448000000000000043e+01 5.728787977937863474e+01
1.449600000000000044e+01 5.735692567181794743e+01
1.452800000000000047e+01 5.749803541161406883e+01
1.459200000000000053e+01 5.777807333152523483e+01
1.472000000000000064e+01 5.833936990831017511e+01
1.497600000000000087e+01 5.945967526661367941e+01
1.535999999999999943e+01 6.127241692789612415e+01
1.548799999999999955e+01 6.170422179596991441e+01
1.587199999999999989e+01 6.354191923455586988e+01
1.612800000000000011e+01 6.469152967079058669e+01
1.625600000000000023e+01 6.526657841460676934e+01
1.632000000000000028e+01 6.555384176529867091e+01
1.635200000000000031e+01 6.569737851423134600e+01
1.636800000000000210e+01 6.576905222289711617e+01
