# time MSD
1.000000000000000021e-03 2.969478341325705050e-05
2.000000000000000042e-03 7.733226102006897341e-05
3.000000000000000062e-03 1.449718549442736656e-04
4.000000000000000083e-03 2.313004251865007110e-04
6.000000000000000125e-03 4.592821381602727035e-04
7.000000000000000146e-03 6.024795008983288395e-04
8.000000000000000167e-03 7.636626165770971260e-04
1.200000000000000025e-02 1.597620277291021424e-03
1.400000000000000029e-02 2.125836771696264921e-03
1.499999999999999944e-02 2.419621118557064611e-03
1.600000000000000033e-02 2.735396243814233741e-03
2.400000000000000050e-02 5.897301799311019041e-03
2.800000000000000058e-02 7.923421492114239920e-03
2.999999999999999889e-02 9.043551045594381069e-03
3.099999999999999978e-02 9.634537188299208132e-03
3.200000000000000067e-02 1.026899967103892843e-02
4.800000000000000100e-02 2.249403342773990608e-02
5.600000000000000117e-02 3.034033401843750505e-02
5.999999999999999778e-02 3.469528074282647589e-02
6.199999999999999956e-02 3.697326711412149414e-02
6.300000000000000044e-02 3.814493865996446825e-02
6.400000000000000133e-02 3.937067317295808028e-02
9.600000000000000200e-02 8.664925599101092057e-02
1.120000000000000023e-01 1.168498090981427290e-01
1.199999999999999956e-01 1.335487873846047668e-01
1.239999999999999991e-01 1.422996214573262197e-01
1.260000000000000009e-01 1.467624716402348706e-01
1.270000000000000018e-01 1.490270006131234615e-01
1.280000000000000027e-01 1.506895211874651197e-01
1.920000000000000040e-01 3.294025423453885715e-01
2.240000000000000047e-01 4.421897232116664411e-01
2.399999999999999911e-01 5.041441244106128483e-01
2.479999999999999982e-01 5.364606929920031630e-01
2.520000000000000018e-01 5.529578613553808308e-01
2.540000000000000036e-01 5.612637343682513880e-01
2.550000000000000044e-01 5.654500496588734659e-01
2.560000000000000053e-01 5.681233158613855361e-01
3.840000000000000080e-01 1.212586554344401657e+00
4.480000000000000093e-01 1.610696952220380007e+00
4.799999999999999822e-01 1.827301906656854324e+00
4.959999999999999964e-01 1.939807305207662314e+00
5.040000000000000036e-01 1.997037148542211371e+00
5.080000000000000071e-01 2.025887035533048941e+00
5.100000000000000089e-01 2.040342956487557924e+00
5.110000000000000098e-01 2.047591159392173843e+00
5.120000000000000107e-01 2.058392471748930141e+00
7.680000000000000160e-01 4.235253192012489620e+00
8.960000000000000187e-01 5.532905299258366050e+00
9.599999999999999645e-01 6.228310155829116290e+00
9.919999999999999929e-01 6.586936931527491268e+00
1.008000000000000007e+00 6.768841383866305961e+00
1.016000000000000014e+00 6.860303727216785497e+00
1.020000000000000018e+00 6.906191854220807613e+00
1.022000000000000020e+00 6.929179106105839203e+00
1.023000000000000131e+00 6.940689859173516219e+00
1.024000000000000021e+00 6.909748093552268600e+00
1.536000000000000032e+00 1.352534673070921478e+01
1.792000000000000037e+00 1.727020048694312493e+01
1.919999999999999929e+00 1.922749394671076573e+01
1.983999999999999986e+00 2.022724038763723442e+01
2.016000000000000014e+00 2.073196178743482321e+01
2.032000000000000028e+00 2.098558950526646072e+01
2.040000000000000036e+00 2.111281085050719497e+01
2.044000000000000039e+00 2.117651696480728774e+01
2.046000000000000263e+00 2.120837590322839006e+01
2.047000000000000153e+00 2.122432440973523882e+01
2.048000000000000043e+00 2.118598426299942972e+01
3.072000000000000064e+00 3.849863328421163544e+01
3.584000000000000075e+00 4.786444482169277848e+01
3.839999999999999858e+00 5.265899848382031934e+01
3.967999999999999972e+00 5.507663250137256483e+01
4.032000000000000028e+00 5.629518957120156131e+01
4.064000000000000057e+00 5.690675603903228108e+01
4.080000000000000071e+00 5.721309595495215206e+01
4.088000000000000078e+00 5.736651609809744201e+01
4.092000000000000526e+00 5.744324884095549066e+01
4.094000000000000306e+00 5.748149537704533429e+01
4.094999999999999751e+00 5.750099109528012065e+01
4.096000000000000085e+00 5.768099495929104847e+01
6.144000000000000128e+00 9.835785552770828133e+01
7.168000000000000149e+00 1.198918761518267644e+02
7.679999999999999716e+00 1.310602546725352511e+02
7.935999999999999943e+00 1.366892077249683553e+02
8.064000000000000057e+00 1.395336227850946784e+02
8.128000000000000114e+00 1.409674463971144860e+02
8.160000000000000142e+00 1.416864954746332046e+02
8.176000000000000156e+00 1.420465910990238854e+02
8.184000000000001052e+00 1.422272743864133417e+02
8.188000000000000611e+00 1.423175117466170718e+02
8.189999999999999503e+00 1.423620880581414667e+02
8.191000000000000725e+00 1.423848460365571214e+02
8.192000000000000171e+00 1.419112527744045167e+02
1.228800000000000026e+01 2.388506080393341051e+02
1.433600000000000030e+01 2.912967178375462254e+02
1.446499999999999986e+01 2.947355287303473688e+02
1.446600000000000108e+01 2.947621540214666993e+02
1.446799999999999997e+01 2.948152087916431583e+02
1.447199999999999953e+01 2.949205140289589622e+02
1.448000000000000043e+01 2.951331054272393430e+02
1.449600000000000044e+01 2.955591304088563902e+02
1.452800000000000047e+01 2.964120758562228843e+02
1.459200000000000053e+01 2.981261681413978408e+02
1.472000000000000064e+01 3.015583220878056068e+02
1.497600000000000087e+01 3.084390745462601444e+02
1.535999999999999943e+01 3.185203650070816366e+02
1.548799999999999955e+01 3.223920972558694871e+02
1.587199999999999989e+01 3.325124397521923925e+02
1.612800000000000011e+01 3.395473734476685763e+02
1.625600000000000023e+01 3.431236396934644972e+02
1.632000000000000028e+01 3.449380257408521970e+02
1.635200000000000031e+01 3.458510974091108778e+02
1.636800000000000210e+01 3.463076968527196868e+02
1.637600000000000122e+01 3.465387129770854813e+02
1.637999999999999901e+01 3.466538316215342093e+02
