x,y,theta
-0.09119981167319922,0.5935180066339791,2.2535216302958467
-0.09840802043787494,0.5985010273288613,2.135817710361324
-0.10116518722689453,0.6135304906593327,2.087420650291471
-0.09499175996390186,0.6408496861403931,2.1973170354086555
-0.08860380314915355,0.6465933322806624,2.1777709405399506
-0.06330629127201318,0.7138481596983193,2.3359599947937415
-0.06929450977258805,0.8209869756942548,2.470442067279869
-0.14335941326828625,0.958045962111411,2.6913300747316997
-0.7073731914091577,0.9998884991088968,2.4862736576750883
-1.850972434820608,0.9917287903602354,2.996139739822521
-2.438416841276061,0.5841376608816814,-2.8358917076155197
-4.767647464332844,0.9983971577797228,3.067893056863861
-9.986768858388869,0.7878068273512282,-3.0587653437444318
-20.026154114682267,0.18739207915552528,-2.98100552171631
-41.65115493741995,0.05173529566731087,2.9847205041095872
-77.59809311122982,0.986990700853587,2.87510986156125
-161.4717198170673,0.00046302716341066594,-2.678828485655125
-196.0773025170292,0.19482729028737042,2.691527719362253
-196.08005405037218,0.19420432671189952,2.738798474888715
-196.09775459904384,0.19611787097188607,2.7990601804378263
-196.11192176578717,0.2091439905909448,2.7802563403421923
-196.08721309584598,0.23485163788460708,2.6506871061228985
-196.0941684265101,0.25387451898758945,2.5129552711473204
-196.07220604700325,0.35420368415323344,2.3107209629601755
-195.95602667273894,0.628484758215943,2.266072535757159
-196.14640581707243,0.9783960750586475,3.096022771031075
-197.00881433680334,0.755029627536803,-2.1855330635219556
-197.96518332703354,0.025581055521239803,-2.7374694162312747
-201.3126406804501,0.7810189816041835,2.819712302371517
-207.39728228623844,0.9941392358936578,-3.129442521626858
-216.9442229689029,0.1928956802882024,-2.1745539061412895
-237.13833203145282,0.20970410677185536,-2.193598124741199
-276.3844898985541,0.30520236084448293,2.214993101567691
-345.9812618809688,0.32225211601541975,2.0760583670178363
-382.2621828855751,0.448925951526227,2.3556385738137617
-382.26123890855814,0.4533155975445686,2.4410293781074817
-382.2596984813737,0.4593582956015565,2.4014974433026026
-382.2553749089802,0.4844451598584674,2.343473984748613
-382.2415181339682,0.5399447046169725,2.2534441321713263
-382.22323063251406,0.5779519670072996,2.1789216992035207
-382.1830597950159,0.7262711506365928,2.2926311227284675
-382.2801270419762,0.8805342096072037,2.174405854848896
-382.6961239138369,0.9930346641577276,2.874453557219658
-383.9042177265842,0.995483245560546,3.0961673223550044
-384.77141096432393,0.05014888959958695,3.1363872920799434
-389.539259268359,0.050134449459363226,-2.906462235159084
-396.6658159522171,0.0009244087467708763,-2.4963181929647353
-409.68137605930343,0.0011423299086060557,-2.7285107591433966
-428.76082784958203,0.789954159262787,2.85535516778104
