# time variance
1.000000000000000021e-03 2.581070505118023152e-05
2.000000000000000042e-03 6.304945402532182721e-05
3.000000000000000062e-03 1.118550829972405556e-04
4.000000000000000083e-03 1.721095445668767692e-04
6.000000000000000125e-03 3.272076953797674803e-04
7.000000000000000146e-03 4.222541982716686683e-04
8.000000000000000167e-03 5.318710133717708712e-04
1.200000000000000025e-02 1.072905038112173222e-03
1.400000000000000029e-02 1.412608430164994863e-03
1.499999999999999944e-02 1.600194497791145205e-03
1.600000000000000033e-02 1.799715364942311088e-03
2.400000000000000050e-02 3.805459968892430447e-03
2.800000000000000058e-02 5.077004808201788025e-03
2.999999999999999889e-02 5.781695092412612175e-03
3.099999999999999978e-02 6.152800394350163571e-03
3.200000000000000067e-02 6.532030149103810329e-03
4.800000000000000100e-02 1.416554315542998752e-02
5.600000000000000117e-02 1.905979737650236733e-02
5.999999999999999778e-02 2.176117234852614074e-02
6.199999999999999956e-02 2.317924115580453914e-02
6.300000000000000044e-02 2.390783370473880537e-02
6.400000000000000133e-02 2.467978670421231563e-02
9.600000000000000200e-02 5.394055019717905464e-02
1.120000000000000023e-01 7.256284811910004851e-02
1.199999999999999956e-01 8.284462660217573049e-02
1.239999999999999991e-01 8.819345217611526677e-02
1.260000000000000009e-01 9.093356890070805609e-02
1.270000000000000018e-01 9.232716370739285638e-02
1.280000000000000027e-01 9.363846750419452247e-02
1.920000000000000040e-01 2.018310495676594041e-01
2.240000000000000047e-01 2.685788601933523090e-01
2.399999999999999911e-01 3.047420707282594288e-01
2.479999999999999982e-01 3.234926051413001824e-01
2.520000000000000018e-01 3.329703593680453100e-01
2.540000000000000036e-01 3.377689330068690543e-01
2.550000000000000044e-01 3.401970784292355221e-01
2.560000000000000053e-01 3.432910363213422800e-01
3.840000000000000080e-01 6.937913190294955346e-01
4.480000000000000093e-01 8.914665840799904650e-01
4.799999999999999822e-01 9.935499202988040679e-01
4.959999999999999964e-01 1.045138433596638272e+00
5.040000000000000036e-01 1.071123297557023957e+00
5.080000000000000071e-01 1.084057331365997356e+00
5.100000000000000089e-01 1.090558705629381731e+00
5.110000000000000098e-01 1.093857833903987498e+00
5.120000000000000107e-01 1.100813476276448100e+00
7.680000000000000160e-01 1.946707311149222797e+00
8.960000000000000187e-01 2.359115396209730875e+00
9.599999999999999645e-01 2.562984815132873351e+00
9.919999999999999929e-01 2.664387730286120970e+00
1.008000000000000007e+00 2.714891927220303813e+00
1.016000000000000014e+00 2.740128171889585573e+00
1.020000000000000018e+00 2.752696109255396095e+00
1.022000000000000020e+00 2.759029821492651635e+00
1.023000000000000131e+00 2.762234965248131502e+00
1.024000000000000021e+00 2.779615740869189722e+00
1.536000000000000032e+00 4.442991296775822718e+00
1.792000000000000037e+00 5.315893511908633684e+00
1.919999999999999929e+00 5.756710487873490933e+00
1.983999999999999986e+00 5.977331815224623313e+00
2.016000000000000014e+00 6.086998276884251879e+00
2.032000000000000028e+00 6.141556698447296014e+00
2.040000000000000036e+00 6.168698778853261899e+00
2.044000000000000039e+00 6.182299233957742501e+00
2.046000000000000263e+00 6.189214085527424913e+00
2.047000000000000153e+00 6.192670373067556966e+00
2.048000000000000043e+00 6.226670888040352736e+00
3.072000000000000064e+00 9.804714377786893920e+00
3.584000000000000075e+00 1.160110245415651775e+01
3.839999999999999858e+00 1.251602702250559673e+01
3.967999999999999972e+00 1.296732678890225543e+01
4.032000000000000028e+00 1.319310090439159922e+01
4.064000000000000057e+00 1.330530591061156542e+01
4.080000000000000071e+00 1.336070087978674792e+01
4.088000000000000078e+00 1.338839565245589824e+01
4.092000000000000526e+00 1.340233179862448765e+01
4.094000000000000306e+00 1.340940823140286398e+01
4.094999999999999751e+00 1.341292374246904728e+01
4.096000000000000085e+00 1.352919708446233926e+01
6.144000000000000128e+00 2.079363578265707702e+01
7.168000000000000149e+00 2.439733695791107948e+01
7.679999999999999716e+00 2.615228976097739633e+01
