# time variance
1.000000000000000021e-03 2.719420706251821817e-05
2.000000000000000042e-03 6.988561416924508277e-05
3.000000000000000062e-03 1.262642945897704473e-04
4.000000000000000083e-03 2.000223363420056285e-04
6.000000000000000125e-03 3.886715493159616881e-04
7.000000000000000146e-03 5.039283400689103729e-04
8.000000000000000167e-03 6.337756370274547080e-04
1.200000000000000025e-02 1.308617913705476931e-03
1.400000000000000029e-02 1.733528077913255513e-03
1.499999999999999944e-02 1.965281025449208858e-03
1.600000000000000033e-02 2.212214976297808763e-03
2.400000000000000050e-02 4.728766435043301429e-03
2.800000000000000058e-02 6.344077108105042329e-03
2.999999999999999889e-02 7.235395139485144289e-03
3.099999999999999978e-02 7.697120368453049324e-03
3.200000000000000067e-02 8.135244264144622650e-03
4.800000000000000100e-02 1.776053386586563809e-02
5.600000000000000117e-02 2.392352678319751430e-02
5.999999999999999778e-02 2.735002367251084324e-02
6.199999999999999956e-02 2.913837216315663670e-02
6.300000000000000044e-02 3.004171634163788768e-02
6.400000000000000133e-02 3.093803110742321394e-02
9.600000000000000200e-02 6.741190895363143032e-02
1.120000000000000023e-01 9.046303878861888803e-02
1.199999999999999956e-01 1.031048863431220375e-01
1.239999999999999991e-01 1.097185704853535920e-01
1.260000000000000009e-01 1.130768284137464441e-01
1.270000000000000018e-01 1.147455886197106256e-01
1.280000000000000027e-01 1.157663784620174136e-01
1.920000000000000040e-01 2.441887052054058649e-01
2.240000000000000047e-01 3.201919588095785696e-01
2.399999999999999911e-01 3.605423799540170005e-01
2.479999999999999982e-01 3.811742533280923495e-01
2.520000000000000018e-01 3.916284431213443717e-01
2.540000000000000036e-01 3.968575619648428976e-01
2.550000000000000044e-01 3.994248318955344601e-01
2.560000000000000053e-01 4.011255401926666075e-01
3.840000000000000080e-01 7.504395052517331965e-01
4.480000000000000093e-01 9.232508429812507078e-01
4.799999999999999822e-01 1.006127853961952257e+00
4.959999999999999964e-01 1.046961400046113821e+00
5.040000000000000036e-01 1.067072708428058903e+00
5.080000000000000071e-01 1.077095184426076324e+00
5.100000000000000089e-01 1.082085429443599311e+00
5.110000000000000098e-01 1.084512694425925572e+00
5.120000000000000107e-01 1.084953631546988539e+00
7.680000000000000160e-01 1.646644978392806546e+00
8.960000000000000187e-01 1.900364304270911076e+00
9.599999999999999645e-01 2.029381117251992439e+00
9.919999999999999929e-01 2.094412482826714772e+00
1.008000000000000007e+00 2.127672415154084895e+00
1.016000000000000014e+00 2.144419134950169337e+00
1.020000000000000018e+00 2.152759366232913862e+00
1.022000000000000020e+00 2.156931203172628209e+00
1.023000000000000131e+00 2.159017464676924902e+00
1.024000000000000021e+00 2.150800088079754424e+00
1.536000000000000032e+00 3.232517512419062822e+00
1.792000000000000037e+00 3.780511651100581183e+00
1.919999999999999929e+00 4.052015029676237390e+00
1.983999999999999986e+00 4.189037587845838573e+00
2.016000000000000014e+00 4.257909983063883352e+00
2.032000000000000028e+00 4.292567993730717291e+00
2.040000000000000036e+00 4.309815487380510568e+00
2.044000000000000039e+00 4.318506064298908598e+00
2.046000000000000263e+00 4.322884238293069892e+00
2.047000000000000153e+00 4.325016446344535304e+00
2.048000000000000043e+00 4.315117426174261972e+00
3.072000000000000064e+00 6.492222709218355092e+00
3.584000000000000075e+00 7.566537593631746716e+00
3.839999999999999858e+00 8.110713899766313517e+00
3.967999999999999972e+00 8.383967662715750890e+00
4.032000000000000028e+00 8.521811244481128256e+00
4.064000000000000057e+00 8.591753711135716287e+00
4.080000000000000071e+00 8.626779109792089173e+00
4.088000000000000078e+00 8.644234331817699513e+00
4.092000000000000526e+00 8.653248258995485998e+00
4.094000000000000306e+00 8.657641979507630481e+00
4.094999999999999751e+00 8.659709672558662419e+00
4.096000000000000085e+00 8.765964018805448177e+00
6.144000000000000128e+00 1.306824234982609312e+01
7.168000000000000149e+00 1.527494289767194857e+01
7.679999999999999716e+00 1.636582939711254880e+01
7.935999999999999943e+00 1.691823291814777974e+01
8.064000000000000057e+00 1.720381380671855709e+01
8.128000000000000114e+00 1.734697185033193989e+01
8.160000000000000142e+00 1.741880438935965003e+01
8.176000000000000156e+00 1.745515047872611092e+01
8.184000000000001052e+00 1.747320605979770392e+01
8.188000000000000611e+00 1.748260726572087265e+01
8.189999999999999503e+00 1.748703634276425589e+01
8.191000000000000725e+00 1.748919419863698010e+01
8.192000000000000171e+00 1.745438515794486989e+01
1.228800000000000026e+01 2.632131172538623787e+01
1.433600000000000030e+01 3.061198018103891627e+01
1.446499999999999986e+01 3.090807416756393877e+01
1.446600000000000108e+01 3.090996375940164853e+01
1.446799999999999997e+01 3.091437175235739687e+01
1.447199999999999953e+01 3.092293761150881437e+01
1.448000000000000043e+01 3.094027831991621724e+01
1.449600000000000044e+01 3.097555579648542334e+01
1.452800000000000047e+01 3.104487200697099070e+01
1.459200000000000053e+01 3.118622002488956468e+01
1.472000000000000064e+01 3.146145129222793457e+01
1.497600000000000087e+01 3.200728986542918619e+01
1.535999999999999943e+01 3.280081743597821742e+01
1.548799999999999955e+01 3.315228053402762498e+01
1.587199999999999989e+01 3.390846310009544595e+01
1.612800000000000011e+01 3.445457297347138592e+01
1.625600000000000023e+01 3.472985871388067380e+01
1.632000000000000028e+01 3.486454358293462974e+01
1.635200000000000031e+01 3.493216066727762836e+01
1.636800000000000210e+01 3.496733188971091977e+01
1.637600000000000122e+01 3.498439174198682622e+01
1.637999999999999901e+01 3.499380223186733474e+01
1.638200000000000145e+01 3.499809894993171611e+01
1.638299999999999912e+01 3.500018153063763293e+01
1.638400000000000034e+01 3.497532123002315529e+01
1.651200000000000045e+01 3.534401873904721469e+01
1.855999999999999872e+01 3.971808765285447862e+01
2.265599999999999881e+01 4.853706524923927645e+01
2.457600000000000051e+01 5.257267163216033623e+01
2.867200000000000060e+01 6.142477329505027228e+01
3.071999999999999886e+01 6.564784434555735970e+01
3.084799999999999898e+01 6.617954360393764546e+01
3.174399999999999977e+01 6.786298034747028396e+01
3.225600000000000023e+01 6.902534436235805515e+01
3.251200000000000045e+01 6.957131321063161522e+01
3.264000000000000057e+01 6.982507200414397630e+01
3.270400000000000063e+01 6.994815574724293583e+01
3.273600000000000421e+01 7.001121240621182551e+01
3.275200000000000244e+01 7.004365891624956930e+01
3.275999999999999801e+01 7.005969956869148518e+01
3.276400000000000290e+01 7.006862236152824153e+01
3.276599999999999824e+01 7.007240720276968204e+01
3.276700000000000301e+01 7.007444173108319774e+01
3.276800000000000068e+01 7.021449640833088779e+01
4.723199999999999932e+01 1.014740235476351700e+02
4.723300000000000409e+01 1.013450235696454911e+02
4.723400000000000176e+01 1.013471895217503516e+02
4.723600000000000421e+01 1.013523111566300940e+02
4.724000000000000199e+01 1.013605763655300507e+02
4.724799999999999756e+01 1.013783906942253452e+02
4.726400000000000290e+01 1.014152972515598776e+02
4.729599999999999937e+01 1.014901484300567063e+02
4.735999999999999943e+01 1.016362994860555773e+02
4.748799999999999955e+01 1.019135990220925123e+02
4.774399999999999977e+01 1.024614349886887794e+02
4.825600000000000023e+01 1.036465771843631956e+02
4.915200000000000102e+01 1.049156680371738730e+02
4.928000000000000114e+01 1.058909346449058830e+02
5.132800000000000296e+01 1.102952256302623937e+02
5.542399999999999949e+01 1.191152767534913437e+02
5.734400000000000119e+01 1.227889946939203583e+02
6.143999999999999773e+01 1.315714716861411944e+02
6.348799999999999955e+01 1.358631254336687562e+02
6.361599999999999966e+01 1.369249230719915431e+02
6.361700000000000443e+01 1.360453578516589914e+02
6.361800000000000210e+01 1.360471972302202630e+02
6.362000000000000455e+01 1.360521534091903959e+02
6.362400000000000233e+01 1.360606522632706401e+02
6.363199999999999790e+01 1.360781131590629229e+02
6.364800000000000324e+01 1.361143482098250388e+02
6.367999999999999972e+01 1.361886554920192793e+02
6.374399999999999977e+01 1.363324283981464760e+02
6.387199999999999989e+01 1.366029963612445499e+02
6.412800000000000011e+01 1.371504324125471612e+02
6.451200000000000045e+01 1.379748862838323475e+02
6.464000000000000057e+01 1.383589596238134618e+02
6.502400000000000091e+01 1.391227150167514992e+02
6.528000000000000114e+01 1.396903055830571247e+02
6.540800000000000125e+01 1.399324448517936617e+02
6.547200000000000841e+01 1.400443903712357496e+02
6.550400000000000489e+01 1.401023287317711947e+02
6.551999999999999602e+01 1.401323289629162900e+02
6.552800000000000580e+01 1.401471176420336633e+02
6.553199999999999648e+01 1.401559788057193146e+02
6.553400000000000603e+01 1.401593721936860675e+02
6.553499999999999659e+01 1.401610747084114337e+02
6.566400000000000148e+01 1.405279032401604127e+02
6.771200000000000330e+01 1.450367760133685806e+02
7.180800000000000693e+01 1.537208893022179836e+02
7.180899999999999750e+01 1.538048649499296516e+02
7.181000000000000227e+01 1.538065980300889350e+02
7.181199999999999761e+01 1.538114832849332743e+02
7.181600000000000250e+01 1.538203925464422355e+02
7.182399999999999807e+01 1.538377240359413918e+02
7.184000000000000341e+01 1.538746316534907237e+02
7.187199999999999989e+01 1.539486795232323857e+02
7.193600000000000705e+01 1.540904756459767668e+02
7.206400000000000716e+01 1.543550216832663864e+02
7.232000000000000739e+01 1.548910744782060647e+02
7.283200000000000784e+01 1.560639794234321016e+02
7.385599999999999454e+01 1.582195840242529812e+02
7.590399999999999636e+01 1.627770705017119326e+02
7.590500000000000114e+01 1.626115001626512822e+02
7.590600000000000591e+01 1.626133001613034139e+02
7.590800000000000125e+01 1.626182957747532782e+02
7.591200000000000614e+01 1.626274966539967863e+02
7.592000000000000171e+01 1.626447842225388740e+02
7.593600000000000705e+01 1.626822710138530965e+02
7.596800000000000352e+01 1.627572652536564419e+02
7.603199999999999648e+01 1.629003388956898561e+02
7.615999999999999659e+01 1.631643774874355586e+02
7.641599999999999682e+01 1.636956717863886297e+02
7.692799999999999727e+01 1.648419833911411843e+02
7.795199999999999818e+01 1.669879267471969797e+02
7.795300000000000296e+01 1.669396310371357686e+02
7.795400000000000773e+01 1.669414467964525102e+02
7.795600000000000307e+01 1.669464555661979830e+02
7.796000000000000796e+01 1.669555252067038964e+02
7.796800000000000352e+01 1.669728763854036515e+02
7.798399999999999466e+01 1.670097967121473630e+02
7.801600000000000534e+01 1.670835611755519494e+02
7.807999999999999829e+01 1.672234445822650741e+02
7.820799999999999841e+01 1.674816610298512387e+02
7.846399999999999864e+01 1.680231088872933469e+02
7.897599999999999909e+01 1.691755775494693808e+02
7.897700000000000387e+01 1.690984385526771803e+02
7.897800000000000864e+01 1.691002183195796533e+02
7.898000000000000398e+01 1.691051764902240393e+02
7.898399999999999466e+01 1.691140686618800828e+02
7.899200000000000443e+01 1.691314074083875312e+02
7.900799999999999557e+01 1.691679980494445772e+02
7.904000000000000625e+01 1.692417461893292057e+02
7.910399999999999920e+01 1.693816329998353467e+02
7.923199999999999932e+01 1.696419221758806088e+02
7.948799999999999955e+01 1.701933164410438621e+02
7.948900000000000432e+01 1.702375324206586811e+02
7.948999999999999488e+01 1.702393048529265798e+02
7.949200000000000443e+01 1.702442227398933028e+02
7.949599999999999511e+01 1.702531151167695498e+02
7.950400000000000489e+01 1.702703031734163233e+02
7.951999999999999602e+01 1.703067228092768346e+02
7.955200000000000671e+01 1.703801112978017045e+02
7.961599999999999966e+01 1.705200741434855445e+02
7.974399999999999977e+01 1.707817443260537402e+02
7.974500000000000455e+01 1.707888595503627585e+02
7.974599999999999511e+01 1.707906158214827883e+02
7.974800000000000466e+01 1.707955073323591932e+02
7.975199999999999534e+01 1.708042648193641071e+02
7.976000000000000512e+01 1.708213101835081034e+02
7.977599999999999625e+01 1.708573757799131272e+02
7.980800000000000693e+01 1.709302801348731009e+02
7.987199999999999989e+01 1.710699510367830953e+02
7.987300000000000466e+01 1.710259325155839178e+02
7.987399999999999523e+01 1.710276814312346687e+02
7.987600000000000477e+01 1.710325850995050132e+02
7.987999999999999545e+01 1.710413142829893332e+02
7.988800000000000523e+01 1.710583287618410395e+02
7.990399999999999636e+01 1.710943299496066174e+02
7.993600000000000705e+01 1.711671944734152930e+02
7.993699999999999761e+01 1.711379451429984329e+02
7.993800000000000239e+01 1.711396915292480116e+02
7.993999999999999773e+01 1.711446065280943003e+02
7.994400000000000261e+01 1.711533290864972514e+02
7.995199999999999818e+01 1.711703322272096557e+02
7.996800000000000352e+01 1.712063197010211297e+02
7.996900000000000830e+01 1.711943070708784944e+02
7.996999999999999886e+01 1.711960517453444481e+02
7.997200000000000841e+01 1.712009737630232848e+02
7.997599999999999909e+01 1.712096939176717569e+02
7.998399999999999466e+01 1.712266930959340243e+02
7.998499999999999943e+01 1.712234219082565687e+02
7.998600000000000421e+01 1.712251655942091020e+02
7.998799999999999955e+01 1.712300895148764539e+02
7.999200000000000443e+01 1.712388090431213641e+02
7.999299999999999500e+01 1.712376434999623598e+02
7.999399999999999977e+01 1.712393870850337407e+02
7.999599999999999511e+01 1.712443125804784358e+02
7.999699999999999989e+01 1.712462052733008022e+02
7.999800000000000466e+01 1.712479489055695012e+02
7.999899999999999523e+01 1.712492148633937177e+02
8.000000000000000000e+01 1.714076325841397193e+02
8.000100000000000477e+01 1.712524154702732631e+02
8.000199999999999534e+01 1.712558845394578384e+02
8.000300000000000011e+01 1.712573412549627392e+02
8.000400000000000489e+01 1.712615959678896616e+02
8.000600000000000023e+01 1.712646056739085907e+02
8.000700000000000500e+01 1.712660620983115223e+02
8.000799999999999557e+01 1.712700282307796442e+02
8.001200000000000045e+01 1.712785906305634853e+02
8.001399999999999579e+01 1.712816006460852805e+02
8.001500000000000057e+01 1.712830552393188555e+02
8.001600000000000534e+01 1.712917818281421205e+02
8.002400000000000091e+01 1.713060134027655295e+02
8.002800000000000580e+01 1.713145771018353116e+02
8.003000000000000114e+01 1.713175866452129412e+02
8.003100000000000591e+01 1.713190395486017223e+02
8.003199999999999648e+01 1.713355708972721914e+02
8.004800000000000182e+01 1.713646676268854208e+02
8.005599999999999739e+01 1.713789152050012490e+02
8.006000000000000227e+01 1.713874849667936360e+02
8.006199999999999761e+01 1.713904939160820504e+02
8.006300000000000239e+01 1.713919426824668335e+02
8.006400000000000716e+01 1.714187697059533093e+02
8.009600000000000364e+01 1.714750880447190866e+02
8.011199999999999477e+01 1.715041403683826502e+02
8.012000000000000455e+01 1.715184039307096100e+02
8.012399999999999523e+01 1.715269812065089354e+02
8.012600000000000477e+01 1.715299826259160909e+02
8.012699999999999534e+01 1.715314227573508106e+02
8.012800000000000011e+01 1.715701300041855575e+02
8.019200000000000728e+01 1.716819648255204811e+02
8.022400000000000375e+01 1.717381220154038601e+02
8.023999999999999488e+01 1.717670862092963944e+02
8.024800000000000466e+01 1.717813449041386775e+02
8.025199999999999534e+01 1.717899153583002771e+02
8.025400000000000489e+01 1.717929025254579756e+02
8.025499999999999545e+01 1.717943299351190944e+02
8.025600000000000023e+01 1.718952155413098808e+02
8.038400000000000034e+01 1.721353114456233016e+02
8.044800000000000750e+01 1.722475080641052045e+02
8.048000000000000398e+01 1.723036313331358542e+02
8.049599999999999511e+01 1.723324833892802417e+02
8.050400000000000489e+01 1.723466437706774741e+02
8.050799999999999557e+01 1.723551513767743018e+02
8.051000000000000512e+01 1.723581299300367391e+02
8.051099999999999568e+01 1.723595431614066911e+02
8.051200000000000045e+01 1.724908072222606279e+02
8.076800000000000068e+01 1.730455289898382034e+02
8.089600000000000080e+01 1.732860135884602641e+02
8.096000000000000796e+01 1.733990838490062742e+02
8.099200000000000443e+01 1.734555260597280721e+02
8.100799999999999557e+01 1.734845209938812332e+02
8.101600000000000534e+01 1.734984944121788430e+02
8.101999999999999602e+01 1.735069837618211750e+02
8.102200000000000557e+01 1.735099810574411094e+02
8.102299999999999613e+01 1.735114274102616037e+02
8.102400000000000091e+01 1.734818114035424514e+02
8.153600000000000136e+01 1.746148712555150269e+02
8.179200000000000159e+01 1.751672678357481345e+02
8.192000000000000171e+01 1.754080001134479971e+02
8.198399999999999466e+01 1.755205946889691404e+02
8.201600000000000534e+01 1.755767854710520623e+02
8.203199999999999648e+01 1.756058053079432284e+02
8.204000000000000625e+01 1.756197934722094942e+02
8.204399999999999693e+01 1.756283230344379263e+02
8.204600000000000648e+01 1.756312678816120751e+02
8.204699999999999704e+01 1.756326964014169789e+02
8.204800000000000182e+01 1.759042037924791657e+02
8.307200000000000273e+01 1.780430308636659902e+02
8.358400000000000318e+01 1.791842960236663203e+02
8.384000000000000341e+01 1.797320890125010919e+02
8.396800000000000352e+01 1.799713301404390222e+02
8.403199999999999648e+01 1.800833545291407063e+02
8.406400000000000716e+01 1.801395188934802718e+02
8.407999999999999829e+01 1.801681237795746711e+02
8.408800000000000807e+01 1.801817809734529874e+02
8.409199999999999875e+01 1.801903783049601770e+02
8.409400000000000830e+01 1.801932117913675029e+02
8.409499999999999886e+01 1.801946246854731726e+02
8.409600000000000364e+01 1.801814217027313134e+02
8.614400000000000546e+01 1.844720666925204569e+02
8.716800000000000637e+01 1.866251818642649596e+02
8.768000000000000682e+01 1.877568471111153485e+02
8.793600000000000705e+01 1.882952386490524077e+02
8.806400000000000716e+01 1.885363002990070527e+02
8.812800000000000011e+01 1.886486372776344069e+02
8.815999999999999659e+01 1.887056727401468379e+02
8.817600000000000193e+01 1.887348018902393960e+02
8.818399999999999750e+01 1.887489195487160032e+02
8.818800000000000239e+01 1.887575484054450499e+02
8.818999999999999773e+01 1.887604860134069895e+02
8.819100000000000250e+01 1.887618519182833552e+02
8.819200000000000728e+01 1.890881078193033318e+02
9.228799999999999670e+01 1.977392554730049596e+02
9.433599999999999852e+01 2.020520873882142041e+02
9.446500000000000341e+01 2.027056679272536712e+02
9.446600000000000819e+01 2.027072663993767492e+02
9.446800000000000352e+01 2.027121466244007024e+02
9.447200000000000841e+01 2.027211766557065857e+02
9.448000000000000398e+01 2.027386416877798183e+02
9.449599999999999511e+01 2.027759187854444463e+02
9.452800000000000580e+01 2.028523278581997147e+02
9.459199999999999875e+01 2.029982035873654240e+02
9.471999999999999886e+01 2.032781979563224013e+02
9.497599999999999909e+01 2.038846030468284880e+02
9.535999999999999943e+01 2.042500717681232345e+02
9.548799999999999955e+01 2.049830646399168472e+02
9.587199999999999989e+01 2.053634076311063836e+02
9.612800000000000011e+01 2.058906951446697349e+02
9.625600000000000023e+01 2.061347649822164385e+02
9.632000000000000739e+01 2.062492485685925203e+02
9.635200000000000387e+01 2.063086373806563643e+02
9.636799999999999500e+01 2.063379069826023624e+02
9.637600000000000477e+01 2.063526305856485124e+02
9.637999999999999545e+01 2.063612976138374506e+02
9.638200000000000500e+01 2.063641745047443692e+02
9.638299999999999557e+01 2.063654976536763570e+02
9.638400000000000034e+01 2.068919954352077184e+02
9.651200000000000045e+01 2.071253867709674523e+02
9.856000000000000227e+01 2.116624589017264952e+02
1.026560000000000059e+02 2.203897249723850109e+02
1.045760000000000076e+02 2.245830541509676550e+02
1.086719999999999970e+02 2.333519246829237090e+02
1.107199999999999989e+02 2.376285053541578236e+02
