# time MSD
1.000000000000000021e-03 2.322561208356632191e-05
2.000000000000000042e-03 5.250111832555020192e-05
3.000000000000000062e-03 8.818319586971713937e-05
4.000000000000000083e-03 1.302099646490488451e-04
6.000000000000000125e-03 2.328123139923046704e-04
7.000000000000000146e-03 2.934370689909262695e-04
8.000000000000000167e-03 3.596421119198333965e-04
1.200000000000000025e-02 6.886974587061660920e-04
1.400000000000000029e-02 8.894992438882729424e-04
1.499999999999999944e-02 9.997261774990899054e-04
1.600000000000000033e-02 1.114988123380712248e-03
2.400000000000000050e-02 2.266486825841216874e-03
2.800000000000000058e-02 2.987577866847094480e-03
2.999999999999999889e-02 3.385287796310497421e-03
3.099999999999999978e-02 3.594524472685581631e-03
3.200000000000000067e-02 3.783968611287033545e-03
4.800000000000000100e-02 8.025616948390379424e-03
5.600000000000000117e-02 1.071619798074340338e-02
5.999999999999999778e-02 1.220015255664959157e-02
6.199999999999999956e-02 1.298104009358181515e-02
6.300000000000000044e-02 1.338107675078910666e-02
6.400000000000000133e-02 1.377479850319683445e-02
9.600000000000000200e-02 2.969117023760734983e-02
1.120000000000000023e-01 3.986547682441295842e-02
1.199999999999999956e-01 4.546609452286312636e-02
1.239999999999999991e-01 4.838704280383995804e-02
1.260000000000000009e-01 4.988676474441563341e-02
1.270000000000000018e-01 5.064291730509759559e-02
1.280000000000000027e-01 5.146172912504862196e-02
1.920000000000000040e-01 1.108018550369330446e-01
2.240000000000000047e-01 1.478496519676343324e-01
2.399999999999999911e-01 1.682366572657477966e-01
2.479999999999999982e-01 1.788291829815436551e-01
2.520000000000000018e-01 1.842111334701762582e-01
2.540000000000000036e-01 1.869438716803320799e-01
2.550000000000000044e-01 1.883192664430945462e-01
2.560000000000000053e-01 1.894666899266681526e-01
3.840000000000000080e-01 3.985519866781558340e-01
4.480000000000000093e-01 5.258216629411897047e-01
4.799999999999999822e-01 5.946815216259148107e-01
4.959999999999999964e-01 6.306578551569353985e-01
5.040000000000000036e-01 6.489314888794016634e-01
5.080000000000000071e-01 6.581400909311128089e-01
5.100000000000000089e-01 6.627873312386507454e-01
5.110000000000000098e-01 6.651195972127144085e-01
5.120000000000000107e-01 6.657793479431711736e-01
7.680000000000000160e-01 1.375266668575419571e+00
8.960000000000000187e-01 1.815821672490661287e+00
