# time MSD
1.000000000000000021e-03 3.057673699733236397e-05
2.000000000000000042e-03 8.143910973522068379e-05
3.000000000000000062e-03 1.534590986739479957e-04
4.000000000000000083e-03 2.468080285234278679e-04
6.000000000000000125e-03 4.944996349778012657e-04
7.000000000000000146e-03 6.496268261564162178e-04
8.000000000000000167e-03 8.254037104677439335e-04
1.200000000000000025e-02 1.736216857698123089e-03
1.400000000000000029e-02 2.314083852656890605e-03
1.499999999999999944e-02 2.633656599533350760e-03
1.600000000000000033e-02 2.960746860330455959e-03
2.400000000000000050e-02 6.403606283790632542e-03
2.800000000000000058e-02 8.611503039839357027e-03
2.999999999999999889e-02 9.830866738021698178e-03
3.099999999999999978e-02 1.047039186156633120e-02
3.200000000000000067e-02 1.109079390538477913e-02
4.800000000000000100e-02 2.415401660790982702e-02
5.600000000000000117e-02 3.243906942015718081e-02
5.999999999999999778e-02 3.701066836724564019e-02
6.199999999999999956e-02 3.939105363957716432e-02
6.300000000000000044e-02 4.060616619146472511e-02
6.400000000000000133e-02 4.134210992716422922e-02
9.600000000000000200e-02 8.823151198220646751e-02
1.120000000000000023e-01 1.166028196750757973e-01
1.199999999999999956e-01 1.317927928503755952e-01
1.239999999999999991e-01 1.396471907641880505e-01
1.260000000000000009e-01 1.436119943724192549e-01
1.270000000000000018e-01 1.456084823721867372e-01
1.280000000000000027e-01 1.461743235074628167e-01
1.920000000000000040e-01 2.832942894599856376e-01
2.240000000000000047e-01 3.558049056748432970e-01
2.399999999999999911e-01 3.922207905038590514e-01
2.479999999999999982e-01 4.103346305829521645e-01
2.520000000000000018e-01 4.194531124349942242e-01
2.540000000000000036e-01 4.239743147034845672e-01
2.550000000000000044e-01 4.262376858939553870e-01
2.560000000000000053e-01 4.256435187802221631e-01
3.840000000000000080e-01 7.025521355775687926e-01
4.480000000000000093e-01 8.396866106880778169e-01
4.799999999999999822e-01 9.106934981854442057e-01
4.959999999999999964e-01 9.471712367406059929e-01
5.040000000000000036e-01 9.656080594151833507e-01
5.080000000000000071e-01 9.749879726521615275e-01
5.100000000000000089e-01 9.796321954103685004e-01
5.110000000000000098e-01 9.819819783094644317e-01
5.120000000000000107e-01 9.850451834998695810e-01
7.680000000000000160e-01 1.666379119761437710e+00
8.960000000000000187e-01 2.061369874066073749e+00
9.599999999999999645e-01 2.268214777725438225e+00
9.919999999999999929e-01 2.374006190432633279e+00
1.008000000000000007e+00 2.427637985206362981e+00
1.016000000000000014e+00 2.454578919935417325e+00
1.020000000000000018e+00 2.468116969906511748e+00
1.022000000000000020e+00 2.474852832401702951e+00
1.023000000000000131e+00 2.478234878135203711e+00
1.024000000000000021e+00 2.474056383315197394e+00
1.536000000000000032e+00 4.454707686321243365e+00
1.792000000000000037e+00 5.631813551276883878e+00
1.919999999999999929e+00 6.267695598373316024e+00
1.983999999999999986e+00 6.593667727720405658e+00
2.016000000000000014e+00 6.758208289083627029e+00
2.032000000000000028e+00 6.840912289326105622e+00
2.040000000000000036e+00 6.882515151474518866e+00
2.044000000000000039e+00 6.903327627061947247e+00
2.046000000000000263e+00 6.913680269918171639e+00
2.047000000000000153e+00 6.918826595131860380e+00
2.048000000000000043e+00 6.978176418688218696e+00
3.072000000000000064e+00 1.335288505190482589e+01
3.584000000000000075e+00 1.727392965220110810e+01
3.839999999999999858e+00 1.942590168670940898e+01
3.967999999999999972e+00 2.054437029582960861e+01
4.032000000000000028e+00 2.110182100902625280e+01
4.064000000000000057e+00 2.138058142191369626e+01
4.080000000000000071e+00 2.152017120560284624e+01
4.088000000000000078e+00 2.159005873113512308e+01
4.092000000000000526e+00 2.162501083846813188e+01
4.094000000000000306e+00 2.164238541127969739e+01
4.094999999999999751e+00 2.165105123341370330e+01
4.096000000000000085e+00 2.177020548482801132e+01
6.144000000000000128e+00 4.438016608070269342e+01
7.168000000000000149e+00 5.853004472004367642e+01
7.679999999999999716e+00 6.634267422315777196e+01
7.935999999999999943e+00 7.045049221973901865e+01
8.064000000000000057e+00 7.253787220043402328e+01
8.128000000000000114e+00 7.356617840360451055e+01
8.160000000000000142e+00 7.407652086707933847e+01
8.176000000000000156e+00 7.433040241769170109e+01
8.184000000000001052e+00 7.445780390286967076e+01
8.188000000000000611e+00 7.452113496695217520e+01
8.189999999999999503e+00 7.455266675086789974e+01
8.191000000000000725e+00 7.456830687597120289e+01
8.192000000000000171e+00 7.483793687047321441e+01
1.228800000000000026e+01 1.589765471646436481e+02
1.433600000000000030e+01 2.127579579351760515e+02
1.446499999999999986e+01 2.164668501837140013e+02
1.446600000000000108e+01 2.164948123173161036e+02
1.446799999999999997e+01 2.165501737688695130e+02
1.447199999999999953e+01 2.166622990852486339e+02
1.448000000000000043e+01 2.168869738642738696e+02
1.449600000000000044e+01 2.173364666770517601e+02
1.452800000000000047e+01 2.182405176323132991e+02
1.459200000000000053e+01 2.200550889703549160e+02
1.472000000000000064e+01 2.237370507726835740e+02
1.497600000000000087e+01 2.311871764807300451e+02
1.535999999999999943e+01 2.424962860960888804e+02
1.548799999999999955e+01 2.464674403089481132e+02
1.587199999999999989e+01 2.580968339233280062e+02
1.612800000000000011e+01 2.661298245183581344e+02
1.625600000000000023e+01 2.701699762702099292e+02
1.632000000000000028e+01 2.721391969678114719e+02
1.635200000000000031e+01 2.731109693848232496e+02
1.636800000000000210e+01 2.735932292859390600e+02
1.637600000000000122e+01 2.738350477596042651e+02
1.637999999999999901e+01 2.739552932438546691e+02
1.638200000000000145e+01 2.740151428418085402e+02
1.638299999999999912e+01 2.740447658481548956e+02
1.638400000000000034e+01 2.730302775393989236e+02
1.651200000000000045e+01 2.783694014841926219e+02
1.855999999999999872e+01 3.480707301595140279e+02
2.265599999999999881e+01 5.111078394037376142e+02
2.457600000000000051e+01 5.971745981413295112e+02
2.867200000000000060e+01 8.056610432700103956e+02
3.071999999999999886e+01 9.215374099755599673e+02
3.084799999999999898e+01 9.313515208901551432e+02
3.174399999999999977e+01 9.823344305334559294e+02
3.225600000000000023e+01 1.013502839777099894e+03
3.251200000000000045e+01 1.029358006495316204e+03
3.264000000000000057e+01 1.037281536008086050e+03
3.270400000000000063e+01 1.041127770969731500e+03
3.273600000000000421e+01 1.043023920606781303e+03
3.275200000000000244e+01 1.043963662864711068e+03
3.275999999999999801e+01 1.044434302018114977e+03
3.276400000000000290e+01 1.044668450923281398e+03
3.276599999999999824e+01 1.044784731703606212e+03
3.276700000000000301e+01 1.044842699548823930e+03
