# time MSD
1.000000000000000021e-03 4.315694770817704253e-05
2.000000000000000042e-03 1.321562339162984402e-04
3.000000000000000062e-03 2.673262268768218761e-04
4.000000000000000083e-03 4.496680296231947579e-04
6.000000000000000125e-03 9.502990789286298434e-04
7.000000000000000146e-03 1.269131017642608677e-03
8.000000000000000167e-03 1.632281561818778315e-03
1.200000000000000025e-02 3.551747710396216309e-03
1.400000000000000029e-02 4.783369358920142728e-03
1.499999999999999944e-02 5.467018659410617827e-03
1.600000000000000033e-02 6.196998568032062796e-03
2.400000000000000050e-02 1.365090544279565915e-02
2.800000000000000058e-02 1.845250464453760536e-02
2.999999999999999889e-02 2.111102940594656099e-02
3.099999999999999978e-02 2.250523064789465566e-02
3.200000000000000067e-02 2.394076688258186397e-02
4.800000000000000100e-02 5.271501833167341333e-02
5.600000000000000117e-02 7.100140128696824648e-02
5.999999999999999778e-02 8.108246330983225059e-02
6.199999999999999956e-02 8.633770806149908272e-02
6.300000000000000044e-02 8.902369641550549051e-02
6.400000000000000133e-02 9.143718063148542630e-02
9.600000000000000200e-02 1.959891150984647279e-01
1.120000000000000023e-01 2.593956596787235780e-01
1.199999999999999956e-01 2.933594172915222620e-01
1.239999999999999991e-01 3.108319521150700870e-01
1.260000000000000009e-01 3.196789586103500058e-01
1.270000000000000018e-01 3.241333438360270991e-01
1.280000000000000027e-01 3.256043274990353953e-01
1.920000000000000040e-01 6.355364988640956891e-01
2.240000000000000047e-01 7.983455855490204645e-01
2.399999999999999911e-01 8.794961780780991001e-01
2.479999999999999982e-01 9.197835753860128527e-01
2.520000000000000018e-01 9.397955797791927024e-01
2.540000000000000036e-01 9.497926618729018999e-01
2.550000000000000044e-01 9.547756444447348390e-01
2.560000000000000053e-01 9.385350144947151030e-01
3.840000000000000080e-01 1.518788432676878575e+00
4.480000000000000093e-01 1.800433497546312989e+00
4.799999999999999822e-01 1.945978244185423423e+00
4.959999999999999964e-01 2.020667217803433058e+00
5.040000000000000036e-01 2.058403011203317590e+00
5.080000000000000071e-01 2.077366257666306115e+00
5.100000000000000089e-01 2.086883520955701066e+00
5.110000000000000098e-01 2.091622744997022831e+00
5.120000000000000107e-01 2.116084485712706798e+00
7.680000000000000160e-01 3.446334044382355799e+00
8.960000000000000187e-01 4.198654487683558756e+00
9.599999999999999645e-01 4.592115945673888255e+00
9.919999999999999929e-01 4.793874674656864343e+00
1.008000000000000007e+00 4.896198014015576305e+00
1.016000000000000014e+00 4.947780453713796156e+00
1.020000000000000018e+00 4.973531280281014766e+00
1.022000000000000020e+00 4.986420911781360488e+00
1.023000000000000131e+00 4.992804301571106329e+00
1.024000000000000021e+00 4.887547811497759298e+00
1.536000000000000032e+00 8.456484880109883306e+00
