x,y,theta
-0.10946348323313827,0.5692792817391138,0.5241677314640714
-0.09883368947921004,0.5793759736019857,0.5541037198097172
-0.0886840242008172,0.5907196383868312,0.5452885698884038
-0.05456531487220317,0.5882423095418927,0.49450333091062815
0.0013585209350177494,0.5896720419411493,0.5476774622052321
0.10236404379669695,0.6412281508611106,0.734774779203093
0.31771093928705046,0.7658460638710214,0.4108499337304785
0.7924671768305337,0.8911194444698334,0.18190946428103283
1.5146030512373023,0.9974715178195157,0.401517752685165
2.0386770078733747,0.9977363288885872,1.9894087672150453
-0.2858008915767013,0.7651733784638474,3.0457214346502033
-5.486160918095843,0.020051607516735168,3.0043278406415634
-14.808844875514279,0.0010814095236280422,-2.853711676441204
-32.46018489306768,0.0065772743501485015,-2.812937395155674
-67.50962352344261,0.48393858396061173,2.931231410929332
-137.66186730807792,0.33940945361632746,-2.8997486468790545
-282.0477725397058,0.0002722708408232814,-2.2567643905642423
-345.4024093236757,0.014711071923402467,3.1187605278839605
-345.4084324657285,0.0166728737748055,-3.0236406816211385
-345.41436536050094,0.010938869130048505,-3.0062339723734155
-345.44979540486673,0.016359014655658,-3.0490333719802596
-345.50225638175164,0.026025972064735465,-2.9783942329914748
-345.5795100654887,0.03305369473430811,-3.0700598998091775
-345.8092477963211,0.0031735513075178898,-2.5709615785294013
-346.17125049831276,0.003853193132547255,-2.972597118914165
-346.82883345459385,0.003319972792240957,-2.431678641993348
-348.27680135999515,0.03637368086448213,-2.8500168180728886
-350.9101920066094,0.0003780188963055829,-2.74679146982753
-355.6913038820195,0.8774870510929341,-2.8383943280788135
-365.1058997926112,0.9143432930173369,-3.138328047550521
-385.98095779257267,0.9184059197079554,-3.1092927594842936
-424.7083546719287,0.3988411472768526,-2.8122827492834115
-499.62555684125743,0.9813906732998446,2.9911287412617735
-650.7121063543534,0.0013105822066220036,-2.56403031213174
-715.5783550281033,0.0032596756683600696,-2.2127962431586496
-715.5837119395537,0.0011642156637240767,-2.2373528111138077
-715.5952195449131,0.0011642156637240767,-2.2547205000803396
-715.6224054378441,0.002516504401511059,-2.3317131754918266
-715.6795078489163,0.0005472059229418087,-2.3325988693156217
-715.7250858822078,0.007548939044153404,-2.166205536303351
-715.7920205393752,0.0008099612942385577,-2.1160865807882376
-715.9941658567122,0.003120124118656577,-2.891810318967361
-716.6718365267436,0.003619754129177443,-2.841600803117079
-718.1077482745411,0.0009683116781404361,-2.3623875293108165
-720.4556485367071,0.0006817585951968384,-2.3673221641302495
-725.862078137701,0.014057704740930306,-2.9848309787805927
-735.9644066361359,0.99654392690567,2.9804299063939066
-753.2613372134416,0.3711695430835895,1.9465542064806876
-790.5087330404186,0.03493387086414817,-2.3162843874347465
-862.3552435285179,0.008631713994740994,-2.8454297712258496
-1009.0318465975566,0.052623498005615325,2.9384150962813065
-1071.8971627963774,0.02745015063385076,-3.045394606132998
-1071.9023156116477,0.037504413424116735,-2.991766674550575
-1071.9134688488662,0.03595170702788773,-3.0633974668499158
-1071.9347574210299,0.035411775383019053,-3.08830690134395
-1071.974548840303,0.035539451967347035,-3.066146133765767
-1072.0703078944312,0.019858095482281155,-3.1292236102072795
-1072.2708632777676,0.0031215992110909703,-2.5100706914075532
-1072.5083308943017,0.0015638360112861947,-2.8186375939336616
-1073.1166764770248,0.005478327156122672,-2.417949382355605
-1074.1765954139773,0.0035666362393078446,-2.5684253111985837
-1075.9475662860884,0.9971170829767881,2.4814558254674077
-1080.8170188535066,0.4403738188693968,-2.83375922895276
-1090.205968421027,0.9914202380270971,2.558246419122667
-1108.9688255700667,0.9891660550770107,2.684826311983306
-1145.3263899175186,0.9997584686234295,2.930193708867338
-1217.6698916421144,0.040005143990279025,-3.035658463142554
-1366.4503704772208,0.13533256999118332,2.8452306581913227
-1429.6898428046193,0.00786227353734285,-2.884544470040772
-1429.695763131925,0.00786227353734285,-2.9404528702116175
-1429.7177284280585,0.0025012847157359413,-2.9737546364599967
-1429.7510462466794,0.00044102991269042476,-2.8965177309322594
-1429.8010282555908,0.001837037541772511,-2.6946156415394884
-1429.8752581944889,0.003396240190926852,-2.6464978324732074
-1430.039339440311,0.002573629031175129,-2.5506032030660584
-1430.3902295475061,0.011332041789044298,-2.7548518947096152
-1431.1477889651915,0.006497944236294534,-2.6564482951455273
-1432.5633274189402,2.6986114681961087e-05,-2.57121459383237
-1434.910796516612,0.0009753957175573022,-2.501215747706726
-1440.0020613686336,0.8340491458239291,-2.7427661507713506
-1449.1776133033848,0.9980202860751806,2.6231712954821376
-1466.8248970547754,0.19948838109000178,2.798155803454458
-1503.3143628136427,0.8432132409764072,-2.6322307616667007
-1576.9201379505967,0.9993947666154398,2.158469472330194
-1727.5314156404615,0.22078593903503085,-2.466332482498309
-1792.6809144587871,0.9992250774441997,2.5567923502763517
-1792.6852129224947,0.9992250774441997,2.541186290754233
-1792.6947842232985,0.9992250774441997,2.465123346067166
-1792.725866156767,0.9992250774441997,2.543253646287825
-1792.777752909795,0.992647658942215,2.5296705680393536
-1792.887974885661,0.9985247854332541,2.7521218628898305
-1793.0417946476584,0.9964399903950976,3.00606846639365
-1793.334179469338,0.9912382191589797,2.7566930904874383
-1794.1587166322563,0.9878348980132614,-3.0299104244953137
-1795.1522881528626,0.12776016319389108,-2.13413095384195
-1797.6556881277713,0.004387509583604716,-2.802136120888946
-1802.263519078596,0.8675967311242302,-2.7405249499726962
-1810.9652750492749,0.003942766555780141,-2.950079509281994
-1829.2800571751875,0.9583759795309512,3.0547308280724055
-1868.24500193293,0.4714321738881958,-2.867536889787045
-1940.5361563343095,0.9943978695567608,2.9737611229316157
-2090.9440891860504,0.43284980466814843,2.7796513431230085
-2155.318922204063,0.9985400625740756,2.9566033259181417
-2155.3284970487766,0.9962962221309349,2.9742133000769817
-2155.3445212586057,0.9996265147813512,2.894172057291298
-2155.3623450270534,0.9936006605210113,2.9465561907627826
-2155.421884231876,0.9981232350672748,3.0762213310550397
-2155.519486945336,0.9745912189172828,-2.9220202779035827
-2155.7137392220134,0.9541217979782157,-2.800057737058543
-2155.941680641085,0.670646458891169,-2.3726105746772155
-2156.3579049076243,0.1972136062453656,-2.730698427472434
-2157.6620534842086,0.01238077752288165,-2.6144122620515238
-2160.273267944481,0.024507499058787748,3.0293231818844966
-2165.0030125592234,0.4675869084330646,2.808487762379155
-2174.6024577591375,0.0019159003484247928,-2.4770913192782364
-2192.50588484939,0.9817329422391835,2.8688803583081377
-2229.251162432335,0.7649461510152231,2.0241475545508125
-2301.834691125325,0.996393469638208,2.649887847296239
-2449.7125437388167,0.8509049779234817,2.7403632523922257
-2514.6849406420706,0.9981787203034901,2.5980728659527914
-2514.6898930534107,0.9981787203034901,2.6211606131452516
