# time MSD
1.000000000000000021e-03 4.007104539388919184e-05
2.000000000000000042e-03 1.199416163434516405e-04
3.000000000000000062e-03 2.401384333789193231e-04
4.000000000000000083e-03 3.999456734486656149e-04
6.000000000000000125e-03 8.395569745134055014e-04
7.000000000000000146e-03 1.120245083462853780e-03
8.000000000000000167e-03 1.439692121294249829e-03
1.200000000000000025e-02 3.119147904185751077e-03
1.400000000000000029e-02 4.198599990779311800e-03
1.499999999999999944e-02 4.800169472114423040e-03
1.600000000000000033e-02 5.424574172072203423e-03
2.400000000000000050e-02 1.197222943438172593e-02
2.800000000000000058e-02 1.620188101188697188e-02
2.999999999999999889e-02 1.855687953935805656e-02
3.099999999999999978e-02 1.979786315161895932e-02
3.200000000000000067e-02 2.108811023414852368e-02
4.800000000000000100e-02 4.690573741388283369e-02
5.600000000000000117e-02 6.365061825708427656e-02
5.999999999999999778e-02 7.296936156098397797e-02
6.199999999999999956e-02 7.786701953861766001e-02
6.300000000000000044e-02 8.038292180601017134e-02
6.400000000000000133e-02 8.278020951557325813e-02
9.600000000000000200e-02 1.850912430606090897e-01
1.120000000000000023e-01 2.512824495015628656e-01
1.199999999999999956e-01 2.881849101643637057e-01
1.239999999999999991e-01 3.075633610764412218e-01
1.260000000000000009e-01 3.174864457651501159e-01
1.270000000000000018e-01 3.225215609765876845e-01
1.280000000000000027e-01 3.271576096413003065e-01
1.920000000000000040e-01 7.307866050767862776e-01
2.240000000000000047e-01 9.916421696715722600e-01
2.399999999999999911e-01 1.136450526937805128e+00
2.479999999999999982e-01 1.212618391675372331e+00
2.520000000000000018e-01 1.251576322516436690e+00
2.540000000000000036e-01 1.271277904012287019e+00
2.550000000000000044e-01 1.281211790647607041e+00
2.560000000000000053e-01 1.289260822028254649e+00
3.840000000000000080e-01 2.865937661501896994e+00
4.480000000000000093e-01 3.880493865786101448e+00
4.799999999999999822e-01 4.444338495335074413e+00
4.959999999999999964e-01 4.739968426179004268e+00
5.040000000000000036e-01 4.891623930729642744e+00
5.080000000000000071e-01 4.968241290940295762e+00
5.100000000000000089e-01 5.006765736202590134e+00
5.110000000000000098e-01 5.026136377101726005e+00
5.120000000000000107e-01 5.053922223831747829e+00
7.680000000000000160e-01 1.120160042104418885e+01
8.960000000000000187e-01 1.516851585135247582e+01
9.599999999999999645e-01 1.737483363240866652e+01
9.919999999999999929e-01 1.853405986560278507e+01
1.008000000000000007e+00 1.912676770626875467e+01
1.016000000000000014e+00 1.942723220459937750e+01
1.020000000000000018e+00 1.957815505436463965e+01
1.022000000000000020e+00 1.965380553076273884e+01
1.023000000000000131e+00 1.969181292911504144e+01
1.024000000000000021e+00 1.975504070958708169e+01
1.536000000000000032e+00 4.385551183359027050e+01
1.792000000000000037e+00 5.935026587080179894e+01
1.919999999999999929e+00 6.796033787249001534e+01
1.983999999999999986e+00 7.248260687654554602e+01
2.016000000000000014e+00 7.479910162443403010e+01
2.032000000000000028e+00 7.596901750370487605e+01
2.040000000000000036e+00 7.655871607683599223e+01
2.044000000000000039e+00 7.685408158948077073e+01
2.046000000000000263e+00 7.700191661687830447e+01
2.047000000000000153e+00 7.707615213098092966e+01
2.048000000000000043e+00 7.725814055563640181e+01
3.072000000000000064e+00 1.711756415146561210e+02
3.584000000000000075e+00 2.315659853298310509e+02
3.839999999999999858e+00 2.650519462569797042e+02
3.967999999999999972e+00 2.826390829726790344e+02
4.032000000000000028e+00 2.916465502242559751e+02
4.064000000000000057e+00 2.962053504841565541e+02
4.080000000000000071e+00 2.984944184397866707e+02
4.088000000000000078e+00 2.996449468385185924e+02
4.092000000000000526e+00 3.002205308206537779e+02
4.094000000000000306e+00 3.005083151575697684e+02
4.094999999999999751e+00 3.006527113916840790e+02
4.096000000000000085e+00 3.012259584606689486e+02
6.144000000000000128e+00 6.672515756462252057e+02
7.168000000000000149e+00 9.028752766911018171e+02
7.679999999999999716e+00 1.033815709573832919e+03
7.935999999999999943e+00 1.102478604318406724e+03
8.064000000000000057e+00 1.137653480517089520e+03
8.128000000000000114e+00 1.155457684315191045e+03
8.160000000000000142e+00 1.164418111744112366e+03
8.176000000000000156e+00 1.168904948920404422e+03
8.184000000000001052e+00 1.171157072454305762e+03
8.188000000000000611e+00 1.172282985990971156e+03
8.189999999999999503e+00 1.172845673075976038e+03
8.191000000000000725e+00 1.173127814218394860e+03
8.192000000000000171e+00 1.171717219580565597e+03
1.228800000000000026e+01 2.605213523951313618e+03
1.433600000000000030e+01 3.532209683609094554e+03
1.446499999999999986e+01 3.586783036936370536e+03
1.446600000000000108e+01 3.587272842449691780e+03
1.446799999999999997e+01 3.588250777018300141e+03
1.447199999999999953e+01 3.590208651323695904e+03
1.448000000000000043e+01 3.594128682266116357e+03
1.449600000000000044e+01 3.601959321348288540e+03
1.452800000000000047e+01 3.617661512994931400e+03
1.459200000000000053e+01 3.649143054746651615e+03
1.472000000000000064e+01 3.712500011081877346e+03
1.497600000000000087e+01 3.840835779475499749e+03
1.535999999999999943e+01 4.047976934033061298e+03
1.548799999999999955e+01 4.104491533563435951e+03
1.587199999999999989e+01 4.318903374402450936e+03
1.612800000000000011e+01 4.457465852671187349e+03
1.625600000000000023e+01 4.527610247941905982e+03
1.632000000000000028e+01 4.562909601288061822e+03
1.635200000000000031e+01 4.580623810569595662e+03
1.636800000000000210e+01 4.589483003681773880e+03
1.637600000000000122e+01 4.593926724417756304e+03
1.637999999999999901e+01 4.596146997186122462e+03
1.638200000000000145e+01 4.597256385143043190e+03
1.638299999999999912e+01 4.597812224436155702e+03
1.638400000000000034e+01 4.600489926968330110e+03
1.651200000000000045e+01 4.658188799750626458e+03
1.855999999999999872e+01 5.871717614721997961e+03
2.265599999999999881e+01 8.721142008371230986e+03
2.457600000000000051e+01 1.026483688502175937e+04
2.867200000000000060e+01 1.394059476942039691e+04
3.071999999999999886e+01 1.598839773088705806e+04
3.084799999999999898e+01 1.609366204763972382e+04
3.174399999999999977e+01 1.706425262940097309e+04
3.225600000000000023e+01 1.761522149702367824e+04
3.251200000000000045e+01 1.789360685599575663e+04
3.264000000000000057e+01 1.803372336920038651e+04
3.270400000000000063e+01 1.810402428659268116e+04
3.273600000000000421e+01 1.813925418982871997e+04
3.275200000000000244e+01 1.815686311518527873e+04
3.275999999999999801e+01 1.816569267526902695e+04
3.276400000000000290e+01 1.817010400182373633e+04
3.276599999999999824e+01 1.817230759310564099e+04
3.276700000000000301e+01 1.817341133369249656e+04
3.276800000000000068e+01 1.812766574536683402e+04
4.723199999999999932e+01 3.756998414638383838e+04
4.723300000000000409e+01 3.750950592287984909e+04
4.723400000000000176e+01 3.751108768175297155e+04
4.723600000000000421e+01 3.751424302133507445e+04
4.724000000000000199e+01 3.752056205126408895e+04
4.724799999999999756e+01 3.753321565571883548e+04
4.726400000000000290e+01 3.755846987224086479e+04
4.729599999999999937e+01 3.760905583745767217e+04
4.735999999999999943e+01 3.771025596386112738e+04
4.748799999999999955e+01 3.791300830401376152e+04
4.774399999999999977e+01 3.832008414540433296e+04
4.825600000000000023e+01 3.914221941162907751e+04
4.915200000000000102e+01 4.064414879318216117e+04
4.928000000000000114e+01 4.081332500290399912e+04
5.132800000000000296e+01 4.426399116753022827e+04
5.542399999999999949e+01 5.159020334676140919e+04
5.734400000000000119e+01 5.525500515429988445e+04
6.143999999999999773e+01 6.340758468665718101e+04
6.348799999999999955e+01 6.769345273990955320e+04
6.361599999999999966e+01 6.790685182428440021e+04
6.361700000000000443e+01 6.792455825128854485e+04
6.361800000000000210e+01 6.792668643757101381e+04
6.362000000000000455e+01 6.793093217000890581e+04
6.362400000000000233e+01 6.793943492195811996e+04
6.363199999999999790e+01 6.795646018624574936e+04
6.364800000000000324e+01 6.799043636364331178e+04
6.367999999999999972e+01 6.805848290130385431e+04
6.374399999999999977e+01 6.819458288275903033e+04
6.387199999999999989e+01 6.846712243348530319e+04
6.412800000000000011e+01 6.901375494631528272e+04
