# time MSD
1.000000000000000021e-03 4.767824590804395466e-05
2.000000000000000042e-03 1.517716532142093474e-04
3.000000000000000062e-03 3.107940436294215607e-04
4.000000000000000083e-03 5.248433519183408119e-04
6.000000000000000125e-03 1.122446290821350109e-03
7.000000000000000146e-03 1.503822172898007037e-03
8.000000000000000167e-03 1.942586813759464596e-03
1.200000000000000025e-02 4.248823003805492042e-03
1.400000000000000029e-02 5.738577047359924056e-03
1.499999999999999944e-02 6.564159729224864487e-03
1.600000000000000033e-02 7.454635247913980398e-03
2.400000000000000050e-02 1.652015398975825722e-02
2.800000000000000058e-02 2.238340768420767415e-02
2.999999999999999889e-02 2.565489715258858702e-02
3.099999999999999978e-02 2.736665150572719848e-02
3.200000000000000067e-02 2.916850042586771607e-02
4.800000000000000100e-02 6.507342301276083929e-02
5.600000000000000117e-02 8.831902708217492792e-02
5.999999999999999778e-02 1.012590242989368505e-01
6.199999999999999956e-02 1.080727875312352260e-01
6.300000000000000044e-02 1.115470633837807729e-01
6.400000000000000133e-02 1.150276550030285144e-01
9.600000000000000200e-02 2.572225307252695714e-01
1.120000000000000023e-01 3.491587459677044092e-01
1.199999999999999956e-01 4.002733540423049075e-01
1.239999999999999991e-01 4.271036521993664681e-01
1.260000000000000009e-01 4.408694821214051984e-01
1.270000000000000018e-01 4.478017353493871644e-01
1.280000000000000027e-01 4.543404531259550572e-01
1.920000000000000040e-01 1.012442426975914911e+00
2.240000000000000047e-01 1.371512772477262221e+00
2.399999999999999911e-01 1.570542464447937547e+00
2.479999999999999982e-01 1.674861578219069225e+00
2.520000000000000018e-01 1.728216676540095920e+00
2.540000000000000036e-01 1.755258401697770587e+00
2.550000000000000044e-01 1.768790331958998818e+00
2.560000000000000053e-01 1.776157395830892494e+00
3.840000000000000080e-01 3.926910517802559841e+00
4.480000000000000093e-01 5.306724280184285547e+00
4.799999999999999822e-01 6.073173809801319933e+00
4.959999999999999964e-01 6.475182810402875688e+00
