# Ps Pf beta Deff
1.25 0.5 0.991977934288109 0.4693194735764626
1.25 1.0 0.9825841894730306 0.25244791030719305
1.25 1.5 1.006455599137813 0.1687526006527979
1.25 2.0 0.9954097372495875 0.16984927078100193
1.25 2.5 0.9769498518270193 0.19286090792752802
1.25 3.0 1.0173766163617823 0.13393798374308669
1.25 3.5 0.994621137957374 0.16873439036772342
1.25 4.0 0.9702796091263596 0.23172551551821133
1.25 4.5 0.9992870747623314 0.21870378193345882
1.25 5.0 1.0276360746678994 0.23299064186066717
1.25 5.5 0.9796788217493242 0.4407889835463231
1.25 6.0 1.000954689570621 0.5330580179987492
1.25 6.5 0.9925436301282686 0.7831445842341077
1.25 7.0 0.9851665508809345 1.1542444307855722
1.25 7.5 0.9809400960595436 1.6318937847132584
1.25 8.0 0.9742896067971417 2.3073946121685602
1.50 0.5 1.047157471805234 0.4346613455973497
1.50 1.0 0.9555407481124245 0.3941978084094964
1.50 1.5 0.9811329140894544 0.2170438622317159
1.50 2.0 0.9933223076342946 0.1833715310595341
1.50 2.5 0.98042821319944 0.19694276595218366
1.50 3.0 1.0056537408112047 0.15820256616230044
1.50 3.5 1.0224461686569808 0.14067866827717412
1.50 4.0 1.0040579411788488 0.16405247836045578
1.50 4.5 0.9826536817868488 0.21310904126008645
1.50 5.0 1.0046612849989762 0.19694440435523616
1.50 5.5 0.9908607274350174 0.2505770228314702
1.50 6.0 1.0256610257681396 0.2431896409832956
1.50 6.5 0.9850907818717386 0.4418980564902857
1.50 7.0 1.0240139073268062 0.4554042059860188
1.50 7.5 1.0229067794219764 0.6209712366962437
1.50 8.0 0.974552280409591 1.2222716360818482
1.75 0.5 1.0167705060570318 0.7425102137716023
1.75 1.0 0.9786847172837572 0.378824959555158
1.75 1.5 0.9891824912941506 0.21156902922049775
1.75 2.0 1.0267930343707388 0.1416522200321461
1.75 2.5 1.0003117603855847 0.16683047952981023
1.75 3.0 0.9771769340164201 0.1932313918280464
1.75 3.5 1.0094039553690668 0.16106232957248054
1.75 4.0 0.9502923376930636 0.2527965376830571
1.75 4.5 0.9971148545209264 0.1838144927639061
1.75 5.0 1.0254855814600836 0.1541979530302753
1.75 5.5 0.9833357713724802 0.22936652349631415
1.75 6.0 1.014744517616251 0.19652705143004415
1.75 6.5 0.9919914749417829 0.2699407331942309
1.75 7.0 0.9793190411375403 0.3762809317001664
1.75 7.5 0.9654669130407721 0.5515738303895524
1.75 8.0 0.9747095214628078 0.6671275636872396
2.00 0.5 1.0369787266020851 0.8149602726725897
2.00 1.0 0.9702967945395897 0.47003293285201814
2.00 1.5 0.9655882896656875 0.2677333179068774
2.00 2.0 1.0124592445359815 0.15330673058487593
2.00 2.5 1.0004302046666873 0.16201242330466262
2.00 3.0 0.9814554624195597 0.19050672277001143
2.00 3.5 0.9924383688248875 0.1745743186862231
