lp_w,Pf_Ps,alpha,beta,trap_frac,mean_vx
2.5,1.625,1.9815888962999544,0.979097996971859,0.1206,1.1631060953184027
2.5,1.75,1.9930324459435622,1.048392710776116,0.11174444444444444,1.4751400778658093
2.5,1.875,1.991391613080578,0.9851219411116527,0.10415555555555556,1.7342765548130112
2.5,2.0,1.9982325140642754,0.9748590547186428,0.09974444444444444,2.017370801917764
2.75,0.125,1.8393013559143294,1.0424675116195499,0.3809777777777778,-0.7644590541694984
2.75,0.25,2.010051571151898,0.9403337651071396,0.35694444444444445,-1.2148336531000572
2.75,0.375,2.0200816157560886,0.927927281677098,0.31795555555555555,-1.2771272868082522
2.75,0.5,2.02487720562971,0.8918783741057532,0.2818888888888889,-1.2021338729032287
2.75,0.625,2.025307703161979,0.9553247275605582,0.2455,-1.0187622632867541
2.75,0.75,2.028813719248565,0.9048129369274344,0.21994444444444444,-0.8123901994075723
2.75,0.875,2.001487945763363,0.9389927561923973,0.19864444444444446,-0.5506136563637041
2.75,1.0,1.9452241735368976,0.9154601404290482,0.17864444444444444,-0.25672754288491
2.75,1.125,1.015734651796505,0.9193673033577953,0.16346666666666668,0.025937987744000607
2.75,1.25,1.8691930082769364,0.9476274582702905,0.15086666666666668,0.2878881777987528
2.75,1.375,1.9657585725984936,0.9624872959507899,0.1386111111111111,0.6442662018183004
2.75,1.5,1.9755265021338986,0.936974342893413,0.13005555555555556,0.9459200633945261
2.75,1.625,1.9909391396007599,0.9927126861979918,0.12201111111111111,1.2839481422388348
2.75,1.75,1.9894092091721143,0.9377185960529336,0.11127777777777778,1.565346893225218
2.75,1.875,1.9907392734846172,0.9824066757953577,0.10514444444444444,1.8932029998559272
2.75,2.0,1.9897970293766287,0.9036847447697225,0.09862222222222222,2.2605205375532926
3.0,0.125,1.8831665239128312,0.9866908340192535,0.39005555555555554,-0.9536588955744453
3.0,0.25,2.015221939797544,0.9419750630919497,0.36267777777777777,-1.4031250883586919
3.0,0.375,2.0260875655665718,0.978501969853401,0.3194222222222222,-1.5040636014626245
3.0,0.5,2.0293523155807813,0.9183205703485712,0.27976666666666666,-1.3614516606334404
3.0,0.625,2.0233258219091463,0.854143135886792,0.24567777777777777,-1.127403466197614
3.0,0.75,2.0300391676595644,0.8920968762271602,0.2182888888888889,-0.8989066817469574
3.0,0.875,2.0298695953858403,0.943733352401625,0.19842222222222222,-0.6211566521638318
3.0,1.0,1.9914090700381675,0.9827820219241237,0.17987777777777778,-0.3107695160318984
3.0,1.125,0.9246546262092475,0.9310983838355641,0.1637,-0.014430412683353483
3.0,1.25,1.8831403054539335,0.8906481916338168,0.1506111111111111,0.319400611831949
3.0,1.375,1.9526914277797747,0.9424019640739558,0.1401111111111111,0.6689373032140337
3.0,1.5,1.9801590517258387,0.9285808169523712,0.12763333333333332,1.0505805863651811
3.0,1.625,1.986827859120279,1.0239633255863665,0.12165555555555556,1.3404118045279367
3.0,1.75,1.9918633674779334,0.9328128844225507,0.11331111111111111,1.7017327791299142
3.0,1.875,1.9935225352353725,0.9741288512696616,0.10568888888888889,2.0500414556304514
3.0,2.0,1.9942527507013592,0.929853142265882,0.09921111111111111,2.4158904888325727
3.25,0.125,1.8852143581607839,1.032219807038178,0.40232222222222225,-1.1067459998911833
3.25,0.25,2.0134503225824174,1.0202277127800872,0.3698,-1.6145225046434277
3.25,0.375,2.0322404600804918,0.9664488394354098,0.3227333333333333,-1.6783945164193939
3.25,0.5,2.025565401051113,0.9344299626871699,0.2833888888888889,-1.5367814486971645
3.25,0.625,2.028326491800126,0.9161874279561373,0.2458,-1.2946269048888912
3.25,0.75,2.0323881903564365,0.9214305242965274,0.22,-1.0245718172014826
3.25,0.875,2.0330490541915207,0.8831608848512917,0.20041111111111112,-0.7215540531763577
3.25,1.0,1.9900021532897165,0.8826081443472525,0.18088888888888888,-0.37699166205710943
3.25,1.125,1.0019098051815498,0.9563452272378375,0.163,0.026368544534953554
3.25,1.25,1.90763368742926,0.9616408297667058,0.14997777777777777,0.3343388210302198
3.25,1.375,1.9530549156823436,0.9250018444983054,0.13993333333333333,0.6894568784658318
3.25,1.5,1.9774488996140902,0.9779606837874798,0.12735555555555556,1.0621743665558492
3.25,1.625,1.9890973054586556,1.028001714734048,0.11944444444444445,1.4547332455699074
3.25,1.75,1.9903356589374863,0.9733790683993528,0.11116666666666666,1.8529164015781858
3.25,1.875,1.9939457567925465,0.92526679753398,0.10633333333333334,2.207244197820434
3.25,2.0,1.9948625803101014,0.9712553548702754,0.09772222222222222,2.593167796806524
3.5,0.125,1.9474690882793235,1.0243873819822034,0.41275555555555554,-1.310160977413065
3.5,0.25,2.026458186884714,0.9204774315859188,0.37614444444444445,-1.8239043533196713
3.5,0.375,2.029618187784839,0.8763006044359136,0.3252555555555556,-1.874947372372377
3.5,0.5,2.0220279035699145,0.9482367589989965,0.2816,-1.6813294938533179
3.5,0.625,2.0331649617326177,0.8973754901739763,0.2461,-1.4247076983713944
3.5,0.75,2.0297656977343634,0.9080249411531023,0.2176,-1.1300845706138245
