lp_w,Pf_Ps,alpha,beta,trap_frac,mean_vx
0.25,0.125,1.1115212383335697,1.0061410815972667,0.11252222222222222,0.04171688914137784
0.25,0.25,1.3176283883417752,1.0507202105123872,0.11046666666666667,0.017226360249822513
0.25,0.375,1.4373421870648762,1.0276810562970857,0.11007777777777777,0.07078285843686374
0.25,0.5,1.6081625132543071,1.0727197639784272,0.11036666666666667,0.057598955450927365
0.25,0.625,1.7025484431275457,1.0037246340335322,0.10938888888888888,0.0839431425674096
0.25,0.75,1.712659750231874,1.0024049352190412,0.107,0.06629217896936043
0.25,0.875,1.756146856250809,1.03998070468518,0.10675555555555556,0.09461784970601643
0.25,1.0,1.758425467340714,1.042812463990905,0.10683333333333334,0.1271686391062294
0.25,1.125,1.842346913579997,1.0368441044085008,0.10544444444444444,0.138623029620676
0.25,1.25,1.828533949674471,1.0557272266525775,0.10383333333333333,0.14974551768232752
0.25,1.375,1.8750169214000862,1.011035523965315,0.10055555555555555,0.14782940512197643
0.25,1.5,1.8832925433164214,1.0264601375752902,0.09905555555555555,0.1923254673382321
0.25,1.625,1.9068444492852787,1.038388202246812,0.09896666666666666,0.1895881001983784
0.25,1.75,1.9220683578775069,0.9999053084404042,0.0956,0.23063589432884402
0.25,1.875,1.9169501446891177,1.03904673213108,0.09362222222222222,0.22809105202979973
0.25,2.0,1.9157459365620706,1.0202765814679855,0.09176666666666666,0.262807556183047
0.5,0.125,1.03491453471653,1.0337462404720013,0.19055555555555556,0.012540409710819015
0.5,0.25,0.9823323570946881,0.9811297044046785,0.18888888888888888,-0.009501325635025782
0.5,0.375,1.0486244411012218,1.0222133479660673,0.1865,0.02058493460783052
0.5,0.5,1.1327169774466965,1.0482934619671498,0.18553333333333333,-0.003292799548505076
0.5,0.625,1.1135667475139852,0.9427053592922069,0.17702222222222222,0.060355114470717765
0.5,0.75,1.3436298315772672,1.0162639727541438,0.17144444444444445,0.05448215878231373
0.5,0.875,1.4459905332295704,0.9702101990613733,0.16613333333333333,0.10518921839846407
0.5,1.0,1.5738509759199584,1.0012427737751086,0.1607222222222222,0.12318011849816025
0.5,1.125,1.6682765106828432,1.027433672989897,0.15705555555555556,0.1279138095231422
0.5,1.25,1.727072898169742,0.9685584386804224,0.15163333333333334,0.18490072559842358
0.5,1.375,1.8134591255487997,1.0459792971887258,0.14428888888888888,0.21417701218289667
0.5,1.5,1.8625319075537754,1.040355242235609,0.14043333333333333,0.25129509652296844
0.5,1.625,1.8505526820436509,0.9826206830652363,0.13492222222222222,0.29011055726885854
0.5,1.75,1.8852962016423582,0.9853562409022659,0.13086666666666666,0.3442302428815887
0.5,1.875,1.9169748005812401,1.0140633185257186,0.1273,0.35936281678259385
0.5,2.0,1.9337583423082267,1.0371098080031091,0.12383333333333334,0.4071051118507658
0.75,0.125,1.0895848453696524,1.025960831181114,0.2444,-0.0423627458199031
0.75,0.25,1.2742189790948208,1.0194565148687298,0.24144444444444443,-0.07111719569532648
0.75,0.375,1.3586065130420355,1.028752447766789,0.23735555555555554,-0.07725571241200925
0.75,0.5,1.3296008512223645,0.9911589740543986,0.22916666666666666,-0.07198248016810328
0.75,0.625,1.2844995397335817,1.0143821318148454,0.22094444444444444,-0.06687636800414705
0.75,0.75,1.0802544585771592,1.0023227102563816,0.2129111111111111,-0.01812652943112232
0.75,0.875,0.959077711852339,0.9587181893367601,0.20251111111111111,-0.007902837435548522
0.75,1.0,1.2029096101429055,1.008080203616173,0.1935,0.05559627010163085
0.75,1.125,1.4347092923850855,0.9787632263274552,0.18581111111111112,0.10719118607949701
0.75,1.25,1.5983346017497768,0.9907640477574162,0.17894444444444443,0.1378584108964176
0.75,1.375,1.7242898324430525,1.0317725564306643,0.17024444444444445,0.21582824848964355
0.75,1.5,1.815508168933064,1.020648954950938,0.16483333333333333,0.2842706789480116
0.75,1.625,1.870154027830039,1.0115568758481293,0.1588111111111111,0.3262067321792248
0.75,1.75,1.8961759650239998,0.9815992784766178,0.15264444444444444,0.41014680154848876
0.75,1.875,1.9248494559982408,1.03119905965886,0.14924444444444446,0.4777093193605044
0.75,2.0,1.9244696197119382,0.9576207856964054,0.14155555555555555,0.5398039423538151
1.0,0.125,1.3264702539533963,1.0724304995442786,0.28485555555555553,-0.07745861755106158
1.0,0.25,1.6346546499357868,0.9813441086611552,0.27792222222222224,-0.16930507781824236
1.0,0.375,1.7422472448977895,1.0511942913594259,0.271,-0.19991004842072632
1.0,0.5,1.8114509766047862,1.0299613672581933,0.2616777777777778,-0.23969314052557233
1.0,0.625,1.7594260077195298,0.9795986792491865,0.24936666666666665,-0.19884160734680736
1.0,0.75,1.634619042699575,0.9418934134228363,0.2367,-0.14195743156064752
1.0,0.875,1.4679908937840005,0.9848767595911398,0.2252111111111111,-0.09848993992112821
1.0,1.0,1.1107319996429177,1.0323684225738567,0.21646666666666667,-0.04921343798871213
1.0,1.125,1.062538715939505,0.9862179014047425,0.2081222222222222,0.057146704767211155
1.0,1.25,1.4312396505990066,1.006502790882252,0.19814444444444446,0.08663629287718327
1.0,1.375,1.6304889146733705,1.0056324945473172,0.19335555555555556,0.20149211754541402
1.0,1.5,1.770784454025108,1.0018070897896854,0.18646666666666667,0.27030097248228835
1.0,1.625,1.838053567739654,0.9905335383976176,0.1774,0.37072071019580966
1.0,1.75,1.8828224770598174,1.0169919624914416,0.17055555555555554,0.4670598127970097
1.0,1.875,1.9040090830859728,0.9877738491049967,0.1656111111111111,0.5400626921132611
1.0,2.0,1.9276734756584586,0.9908262215049956,0.16196666666666668,0.6586826844449573
1.25,0.125,1.5286721945662687,1.0251381157385189,0.3098111111111111,-0.1538896480336301
1.25,0.25,1.8113696450019456,0.9862861006793304,0.3114777777777778,-0.34588742192951377
1.25,0.375,1.9103006575105774,1.0274169159803999,0.29525555555555555,-0.37240406461085
1.25,0.5,1.960138566664134,0.9907926858197246,0.28565555555555555,-0.3977032219482261
1.25,0.625,1.928330387947672,0.9304132710376241,0.2705888888888889,-0.35738676274242615
1.25,0.75,1.9087341561644928,1.0253139391089297,0.25801111111111114,-0.30574555302091555
1.25,0.875,1.811380454914192,0.9528506795424149,0.24816666666666667,-0.2422816722441174
1.25,1.0,1.5179753441938593,0.9213099093146335,0.23717777777777777,-0.13397299972751273
1.25,1.125,1.151734672301298,1.038218538753631,0.23115555555555556,-0.06543258383364499
1.25,1.25,1.0661015276737138,0.9729587371706716,0.21927777777777777,0.03708370193847517
1.25,1.375,1.4709971844879652,0.9582875910995261,0.2099888888888889,0.17229967532867682
1.25,1.5,1.6925292169178907,1.0325870777625328,0.2018888888888889,0.27180600787341197
1.25,1.625,1.8136446856413468,1.0215139965342208,0.19448888888888888,0.3957111522157307
1.25,1.75,1.871765767829199,0.9818499462322227,0.18854444444444443,0.49961189605546447
1.25,1.875,1.8886657554574555,0.9887749398647768,0.18242222222222224,0.6135436967028784
1.25,2.0,1.923998024014214,1.051206109699113,0.17755555555555555,0.7228629711111523
1.5,0.125,1.6615062235705138,1.0190960050046678,0.3322555555555556,-0.284647346139131
1.5,0.25,1.940300369778571,0.9948334401536513,0.3312222222222222,-0.4859301474726286
1.5,0.375,1.9761385502575899,0.9750572057106193,0.31837777777777776,-0.5680176617151385
1.5,0.5,2.0084094751749895,0.9357514134689864,0.30615555555555557,-0.5919486055307377
1.5,0.625,1.9975828521289747,1.0130157501676016,0.2904888888888889,-0.5862890402343905
1.5,0.75,1.9710592960788054,0.9320858702456989,0.27484444444444445,-0.4592637937158292
1.5,0.875,1.9200435416668404,0.9633246267959511,0.2667555555555556,-0.3724117849920524
1.5,1.0,1.832054565211562,0.9713235892362833,0.25314444444444445,-0.2812207767131925
1.5,1.125,1.5279320652014474,0.9651419309176714,0.24508888888888888,-0.1664431657331619
1.5,1.25,1.0533051329944574,1.0222901134087574,0.23427777777777778,-0.04036373720964669
1.5,1.375,1.262582864169437,0.9752810623954041,0.22821111111111111,0.08766102674976853
1.5,1.5,1.6197685338246153,1.0072301701964916,0.21913333333333335,0.22960548299866768
1.5,1.625,1.7567433092321199,1.0000837530041977,0.21275555555555556,0.3732542942834129
1.5,1.75,1.8645173392007266,1.0162857758021535,0.2044888888888889,0.5222278553804969
1.5,1.875,1.9097417168876947,1.0094116211282813,0.19927777777777778,0.6214157801438472
1.5,2.0,1.9253712690162856,1.02174740865128,0.19307777777777776,0.7795332545668907
1.75,0.125,1.7502950450510142,0.948031843890044,0.35217777777777776,-0.4389553949348361
1.75,0.25,1.982600067571137,1.0059417468352805,0.3479333333333333,-0.6660345595252799
1.75,0.375,2.0123413527760836,0.95207034034239,0.3349666666666667,-0.7631360860890135
1.75,0.5,2.020407792324941,0.9771012790372323,0.3206555555555556,-0.7867773376974748
1.75,0.625,2.0164632152813624,0.9787497575422812,0.3068222222222222,-0.7369744758327862
1.75,0.75,2.017103355671743,0.9404532920836146,0.29456666666666664,-0.6365897079496828
1.75,0.875,1.9566602778436282,0.9615942209667762,0.27954444444444443,-0.5194201888798039
1.75,1.0,1.9278122200391676,0.9189705522999403,0.2717111111111111,-0.41771957513721436
1.75,1.125,1.7779663179163443,0.9303369245768457,0.26084444444444443,-0.2647511954039668
1.75,1.25,1.4155315500525714,0.9824093325920864,0.2511111111111111,-0.13402467584011651
1.75,1.375,1.029372065254539,1.0201088592914784,0.24264444444444444,0.010373291620889794
1.75,1.5,1.4765831292026583,1.0133906898651488,0.23446666666666666,0.1582054627232874
1.75,1.625,1.7164756283589262,0.9954897673309625,0.22645555555555555,0.33680081657198846
1.75,1.75,1.8382358501843992,1.0107607206480043,0.21847777777777777,0.4988714972403269
1.75,1.875,1.8886832898209622,0.9678509860352604,0.2111888888888889,0.6840077192517678
1.75,2.0,1.9098548515339622,1.0023142448397955,0.20707777777777778,0.8349587609532821
2.0,0.125,1.820896582954399,1.0435009908130382,0.37024444444444443,-0.5656967940556579
2.0,0.25,2.0051396614027284,0.9112793549625625,0.36523333333333335,-0.8883206800098343
2.0,0.375,2.022223511180924,0.933643512436354,0.34974444444444447,-1.0009005245098839
2.0,0.5,2.0219811444915456,0.9230018088179393,0.33618888888888887,-0.9854056213204948
2.0,0.625,2.0367561226799347,0.9025148068197821,0.32403333333333334,-0.9043794449212015
2.0,0.75,2.0153014902872726,0.9454422353733011,0.3079222222222222,-0.8014337960637292
2.0,0.875,2.0173775776163985,1.0016067649660312,0.2954333333333333,-0.7051289122842352
2.0,1.0,1.9614573269350362,0.9929410683513663,0.2818111111111111,-0.5267684903780337
2.0,1.125,1.898043251511496,0.95079957924511,0.27663333333333334,-0.3658623383695766
2.0,1.25,1.7111027606221942,0.9868125340338861,0.2700111111111111,-0.2543221965251541
2.0,1.375,1.1296821970276196,0.9900366905225509,0.25933333333333336,-0.059137124734766976
2.0,1.5,1.2276286001359247,1.0074721782984846,0.2511,0.09332274013654775
2.0,1.625,1.6562925541118951,0.9797901749018467,0.24385555555555555,0.2789710439615743
2.0,1.75,1.81331464415018,0.9666371845561657,0.2344111111111111,0.4687889557961285
2.0,1.875,1.8938711000974606,0.9733582127951285,0.22711111111111112,0.6766427116177798
2.0,2.0,1.893271075310844,1.028537881763417,0.2197111111111111,0.8901165143441595
2.25,0.125,1.8984086097623127,1.0431110299872102,0.3850222222222222,-0.7301475237517276
2.25,0.25,2.011891489986182,0.9513880651541982,0.38066666666666665,-1.1033066116826231
2.25,0.375,2.034381477712538,0.8727534157657585,0.3688222222222222,-1.2400601860644986
2.25,0.5,2.0305313941145657,0.9154578213938036,0.3522111111111111,-1.2218572538374994
2.25,0.625,2.0335964930339543,0.9050913461155787,0.3357,-1.1042536368615585
2.25,0.75,2.0249443452276825,0.949113137259693,0.3229888888888889,-0.9755188033155384
2.25,0.875,2.017238106561083,0.9536681172753874,0.31312222222222225,-0.8619225903477675
2.25,1.0,1.9851410692385643,0.8894066089568297,0.2980333333333333,-0.6737571485533383
2.25,1.125,1.952084974486322,0.9906782851650715,0.2901111111111111,-0.5216826208795999
2.25,1.25,1.8202522845859501,1.0007353512127621,0.27978888888888886,-0.3513029863845778
2.25,1.375,1.415182147140313,0.9494322072088988,0.2690777777777778,-0.16007770819064737
2.25,1.5,0.9912859098765469,0.9719995475120913,0.2635111111111111,0.04375775486439429
2.25,1.625,1.5436382753094475,0.9999321491604632,0.25625555555555557,0.2325947754602035
2.25,1.75,1.7629476754906557,1.0640753673189691,0.24765555555555555,0.43138575028208387
2.25,1.875,1.872583297511709,1.0541507688958702,0.24151111111111112,0.6393069178037428
2.25,2.0,1.8722377744244965,0.9562811556753242,0.23676666666666665,0.8566673308414143
2.5,0.125,1.930803465234107,0.9651397046642284,0.4013,-0.933359464763693
2.5,0.25,2.0245191987592026,0.8978477961329325,0.39776666666666666,-1.3345776375665153
2.5,0.375,2.037188360014211,0.8455901142238974,0.38072222222222224,-1.4324583808637814
2.5,0.5,2.0268511059473906,0.8842605712033823,0.3657888888888889,-1.408211018493415
2.5,0.625,2.034906278444156,0.8776904119969264,0.3503888888888889,-1.2894273136115872
2.5,0.75,2.0164658505579585,0.970376344085836,0.3365111111111111,-1.1844570462384811
2.5,0.875,2.025989296309225,0.9862344131572416,0.32453333333333334,-1.014642540500906
2.5,1.0,1.9907450880995674,0.9782111714497296,0.3138222222222222,-0.8239435538398556
2.5,1.125,1.9683873886831462,0.9861313062306467,0.30198888888888886,-0.6457151226081578
2.5,1.25,1.9181595675211813,0.9948455558873579,0.2940111111111111,-0.43805080252851736
2.5,1.375,1.6893741299299774,0.9113881859506295,0.28546666666666665,-0.28306933274059154
2.5,1.5,1.0555988667446683,0.9905681378482607,0.27584444444444445,-0.05917196395760581
2.5,1.625,1.3705436051235644,1.0380076929614352,0.26664444444444446,0.17762445700748908
2.5,1.75,1.7255534114905504,0.9632905853012649,0.2615,0.402638676692954
2.5,1.875,1.819710858730705,1.0046648095738562,0.25522222222222224,0.6309207939571335
2.5,2.0,1.917737152217133,0.9977997524250527,0.2470111111111111,0.9138728718745278
2.75,0.125,1.9523012351643616,1.025722097624347,0.4126666666666667,-1.0890460218529798
2.75,0.25,2.027080893716609,0.9423455537323772,0.41054444444444443,-1.5778621379822904
2.75,0.375,2.0338575666307936,0.8484308302328172,0.3948,-1.6765892502191095
2.75,0.5,2.0368657597917466,0.8449006505533316,0.3775,-1.5791830414164685
2.75,0.625,2.033466126878947,0.8150258714704257,0.3622888888888889,-1.4950451177296384
2.75,0.75,2.0261180948720914,0.8030736304198477,0.34834444444444446,-1.337697883104458
2.75,0.875,2.0253702439682337,0.9049998038730906,0.3386111111111111,-1.1804393525092216
2.75,1.0,2.017698861653616,0.8548183831909355,0.3244111111111111,-0.9865688254359238
2.75,1.125,1.986768102093513,0.9326033005136596,0.3158222222222222,-0.7966714870681113
2.75,1.25,1.9585218505276776,0.8912754071898,0.3040333333333333,-0.5755270393006873
2.75,1.375,1.8042368136143576,0.9313744429774056,0.29675555555555555,-0.36914303339115967
2.75,1.5,1.2759681552135953,0.899405496876691,0.28917777777777776,-0.1514531020063486
2.75,1.625,1.128536861751592,0.9742043129760896,0.2833555555555556,0.09030367311088147
2.75,1.75,1.6471607949126834,0.9904683287930356,0.2742111111111111,0.3396056692963814
