# G = 0.0
# D = 0.01
lp_w,Pf_Ps,alpha,beta,D_eff,mean_vx
1.25,1.375,1.9346662084432893,1.0334309429420718,0.14079396815244366,0.4059969167626411
1.25,1.5,1.9422408165162588,0.9358069528761181,0.21834840303584102,0.5667724390356251
1.25,1.625,1.964772674510106,1.0164472821244173,0.15767960246921486,0.6869688750111974
1.25,1.75,1.967138108273121,0.9799964154973124,0.17818590064081896,0.8253636688382019
1.25,1.875,1.9864782202984448,0.9654507266628812,0.17855755569232956,0.9649380443029864
1.25,2.0,1.9809799220547208,0.9717756020400992,0.19244199864859077,1.1192835714832583
1.5,0.125,1.406015401786323,1.0269562306301934,0.9094577264033888,-0.18503971966685942
1.5,0.25,1.757384440512331,1.027765111026038,0.711598544553813,-0.2846696228499607
1.5,0.375,1.8674703609517416,1.0051893527791778,0.5439104690485917,-0.3852672156959334
1.5,0.5,1.927914579062557,0.9819203622252851,0.41801472293616426,-0.3591910373606983
1.5,0.625,1.913562861539176,0.9854184566802531,0.3363068935731681,-0.3319627813060941
1.5,0.75,1.8426054906809008,0.9554620922710183,0.28295474176629853,-0.22924587011844683
1.5,0.875,1.5677711018918095,0.9167306890650799,0.2839481249921257,-0.1387092162112698
1.5,1.0,0.9375417073476626,0.9469086820932321,0.2263237986866002,-0.00016526198600687046
1.5,1.125,1.659344698911009,0.9801436430061063,0.1944418484626146,0.13053437776607785
1.5,1.25,1.8598563289325922,1.0317101139289033,0.1683272790380958,0.3320920851701584
1.5,1.375,1.913098193936932,1.0192874826083784,0.163268321025754,0.4455952295294215
1.5,1.5,1.9405778825744948,1.0209636579695236,0.16181780139621216,0.6261352640218905
1.5,1.625,1.9751410150798112,1.0445684641264406,0.1373947381221019,0.7820629512816066
1.5,1.75,1.9745477775771798,0.9672970006921158,0.19266921519168126,0.932290110843352
1.5,1.875,1.9788090428911889,0.9631337683824759,0.19648847033474787,1.1187093481534025
1.5,2.0,1.9918635647425016,0.9822245410751218,0.17378031783354744,1.2392580454546207
1.75,0.125,1.5742572652246642,1.0455742589886163,1.1530363343709193,-0.29108362237686874
1.75,0.25,1.8680428922836887,1.0292565508945606,0.8566857298743757,-0.4842221918203871
1.75,0.375,1.952964592243517,1.022678664574157,0.5813783863124008,-0.5303580022334312
1.75,0.5,1.9647367648932343,0.9408286110396862,0.48605557290673534,-0.5395306315376148
1.75,0.625,1.9680244422741349,0.9222252078091308,0.3910338399029882,-0.45946265441458073
1.75,0.75,1.9597967684662911,0.9784897638490626,0.24897605183824478,-0.34315408683662185
1.75,0.875,1.8553900946390796,0.9600502493376333,0.22330180978081343,-0.17423480881383996
1.75,1.0,1.130280819083483,0.9265391512222905,0.23442878952411325,-0.0793620720060796
1.75,1.125,1.5835414066688267,0.9909606568508897,0.17850043712648486,0.13191200211238494
1.75,1.25,1.8687551902915025,0.9738937719655677,0.1906382443431072,0.2841016041113334
1.75,1.375,1.9280474439777184,0.9496784168735498,0.20614681241476396,0.5097049658875622
1.75,1.5,1.9520285499870507,0.9573225097513958,0.20552882056635302,0.6960362560482489
1.75,1.625,1.968316292042494,0.9866935482240781,0.18182467712951392,0.9102663311294311
1.75,1.75,1.982070233082299,1.016425559450829,0.15813061264188621,1.0671380276391942
1.75,1.875,1.9839156674886165,0.9650552292573749,0.20048445105904103,1.3019645707796457
1.75,2.0,1.9912121875219333,1.0020517108769051,0.18385665574614726,1.5075677527392235
2.0,0.125,1.6799614975642303,1.0691136518652236,1.3127869558117187,-0.3768072233465624
2.0,0.25,1.9308997312517435,1.045941960633955,0.8893698700930511,-0.6349641632211638
2.0,0.375,1.978459762949953,0.9712424728793072,0.7180806817372758,-0.7175467722446269
2.0,0.5,2.0075324999044795,0.961790055815624,0.43215220326156434,-0.6892934713795293
2.0,0.625,2.0265910461902457,0.9657333326165489,0.3117308345028626,-0.613500304732608
2.0,0.75,1.99442982363231,0.9851505299834918,0.22014459696833485,-0.4644970669526836
2.0,0.875,1.9386083151437208,0.8921656377504681,0.3073904828475076,-0.2906215888495366
2.0,1.0,1.5382940236525842,0.9665047646859811,0.19560880676171422,-0.10341663582878076
2.0,1.125,1.4943535322853088,0.984877246024272,0.1709513113714858,0.09782910776815253
2.0,1.25,1.871584814772916,1.0038480036703257,0.16714099383756484,0.32412219331466013
2.0,1.375,1.9316863450926645,0.9610001402397328,0.19442071243896208,0.5589302929939309
2.0,1.5,1.9627971231008456,0.9574151922213447,0.19747570558666258,0.768275847417534
2.0,1.625,1.9760897630792849,0.9162532406064429,0.2330595275810486,0.9814344702855653
2.0,1.75,1.9767325391282007,0.9875921121968686,0.18379423020202723,1.197135057162108
2.0,1.875,1.984398355418316,0.9586125100194833,0.21236081499751747,1.4257309911499043
2.0,2.0,1.9921782145905658,1.0625762419673563,0.14229397412128417,1.66809639522686
2.25,0.125,1.7048842643746345,0.9969911351015689,1.964250638895144,-0.49974931000845413
2.25,0.25,1.978594676065651,1.019930944857921,1.0850347890140586,-0.8066957984169549
2.25,0.375,2.0045134860879235,1.0319257946284968,0.52915754664464,-0.9217610004865499
2.25,0.5,2.0222984819731167,0.9645560003428572,0.4214661096658484,-0.8627909312034004
2.25,0.625,2.013197922323296,0.8783425799505578,0.4203478115472846,-0.7464594729772911
2.25,0.75,2.021360055342312,0.9194562051101676,0.2748329599211872,-0.536224422764275
2.25,0.875,1.9781298117853126,0.9853746943289204,0.1878732610657704,-0.3795597495244896
2.25,1.0,1.7739184418206697,0.972097288241784,0.18726632571965096,-0.12791636446877025
2.25,1.125,1.2944234129171086,0.8906204991650959,0.24772046056550442,0.06320692164160645
2.25,1.25,1.8752411853412716,1.0055468179114266,0.16321565133434454,0.3207936147057763
2.25,1.375,1.9544997928509797,0.9519743887010175,0.1945655621336454,0.5281503754759469
2.25,1.5,1.9778438591735654,0.9850574539425963,0.1816047613336235,0.8286957735724718
2.25,1.625,1.9678424639952337,0.9717063070256053,0.19116835668333015,1.0866107962009717
2.25,1.75,1.985380997061587,1.0023835455604562,0.17278972265383108,1.306092789908012
2.25,1.875,1.9848111690838413,0.9205390939158486,0.22888723997861676,1.6155441587046067
2.25,2.0,1.991422747152502,0.9518435770785385,0.22852719185428744,1.8715418991104875
2.5,0.125,1.78164741992234,1.007218127252722,2.2790821624538826,-0.6058676446862694
