# G = 0.5
# D = 0.01
Ps,Pf,alpha,beta,D_eff,mean_vx
2.5,8.0,1.9951430146996456,0.9680708211509881,0.47051789556716994,1.9074347073694313
2.75,0.5,1.9944202625556144,0.9919380974946116,1.7053876546097937,-0.44966691976422446
2.75,1.0,2.035744520827793,0.8689176168610815,0.7713276405981353,-0.544133218578306
2.75,1.5,2.0268242838184896,0.8340081752368618,0.5267493011946609,-0.5017180598829853
2.75,2.0,2.0245928912003057,0.9077773082353089,0.3356537636482382,-0.38752077496968573
2.75,2.5,2.0191145291726977,0.981735217767192,0.2374940989589874,-0.25334067419613915
2.75,3.0,1.9335003534861963,1.0202007112255833,0.22820961284181637,-0.12865430354819474
2.75,3.5,1.3559008974191218,1.0004374824668307,0.2624012966095615,0.03758744928591743
2.75,4.0,1.8889447856620505,0.9305527855365585,0.3894407785530317,0.19809220115759937
2.75,4.5,1.9636900130772879,0.9702801223661577,0.36238976564779846,0.3570474394964909
2.75,5.0,1.9801626965617427,0.9890876954331946,0.40411784249236593,0.5273023944899565
2.75,5.5,1.9817507953859013,0.9052114146856662,0.5729192512725706,0.7178436046564971
2.75,6.0,1.9919867894876964,0.925965261246874,0.5385420993391429,0.8892888944760645
2.75,6.5,1.991460124346313,0.9849011895694866,0.48405479098108506,1.0791407419615304
2.75,7.0,1.9916115608587277,1.0243272942749968,0.44103042046037266,1.2569864304293186
2.75,7.5,1.9968400101024095,0.9863352309051467,0.49050033602935483,1.4444855083036308
2.75,8.0,1.9988930376868785,1.0059842469355351,0.46514067419958943,1.6326417237259583
3.0,0.5,1.997850968544868,0.94602971293683,2.4130312231222857,-0.4585086674962689
3.0,1.0,2.025875228158566,0.9630286081440383,0.6120615125479956,-0.5743026076276798
3.0,1.5,2.026676680754713,0.8939334553715469,0.38319452696229545,-0.5280435487633915
3.0,2.0,2.0231572286933304,0.8964529669828885,0.31174590558179693,-0.4355801216704964
3.0,2.5,2.0224777809377064,0.9093389952404085,0.32458859731540235,-0.3247533960799834
3.0,3.0,2.0144604813770557,0.9292306653667513,0.2850269916101936,-0.21045560927449422
3.0,3.5,1.7276726583113764,0.8981197232452836,0.4089838621300798,-0.06269986763875561
3.0,4.0,1.6936085559673677,0.9945099917721409,0.2923406072895257,0.07194414731595437
3.0,4.5,1.9416985564317035,1.001893116529329,0.2986282096004236,0.22630567280065186
3.0,5.0,1.957529930761936,0.9215400914284022,0.4503963992753051,0.37916682955218844
3.0,5.5,1.9764130036438836,0.989714496516438,0.382442827939099,0.5393605293119685
3.0,6.0,1.9900081246606873,0.9604039586617664,0.42570165995931225,0.713151234692352
3.0,6.5,1.9918314593750654,1.0228548245701417,0.3903454211690921,0.8708594212170482
3.0,7.0,1.9909516560886156,1.0458574275740875,0.3788270425640636,1.0389978891415634
3.0,7.5,1.9974374323319866,0.9547168175070742,0.5557426905145413,1.2217522916940553
3.0,8.0,1.9968960135229579,1.0372687212154648,0.4173606903777652,1.3853384902978634
3.25,0.5,2.0065514188517217,1.0047668633917122,2.134801275333128,-0.48140571347236744
3.25,1.0,2.038206553355162,0.887481087026573,0.9212730343330079,-0.5923107160584808
3.25,1.5,2.0280952820402907,0.8748031471415838,0.439818132372297,-0.5653671778474557
3.25,2.0,2.0220900901350203,0.9170014774926392,0.28984087588734797,-0.4779830880625173
3.25,2.5,2.021897695773184,0.9097406208772422,0.3014239740551744,-0.3844618379966549
3.25,3.0,2.0305713412266395,0.9732475800964439,0.24673228093091615,-0.27114098652833124
3.25,3.5,2.001367088331692,0.8921668815047927,0.33917971821360193,-0.14568564700509598
3.25,4.0,1.1830144691385773,0.8475292733244802,0.4628307588523721,-0.021342040283994414
3.25,4.5,1.832061194991131,0.9906378407291044,0.2790519214690507,0.10457854926762658
3.25,5.0,1.9459156555296027,0.9373145410682633,0.38648574032406496,0.2523111500095129
3.25,5.5,1.9786899062579721,1.0037034204240118,0.33569850081958863,0.39354936974566396
3.25,6.0,1.9864394558913725,1.0226971950778847,0.3375069097225821,0.5400883390376303
