lp_w,Pf_Ps,alpha,beta,trap_frac,mean_vx
1.25,1.375,1.8080650683540727,1.050040873661201,0.30273333333333335,0.48521818468928946
1.25,1.5,1.8257203253694063,1.0695064227722766,0.2994777777777778,0.5301956424169059
1.25,1.625,1.8696932562937896,1.051513353850989,0.29906666666666665,0.5837700831873421
1.25,1.75,1.8346321159699552,0.9986503992782595,0.2991333333333333,0.6298760207519037
1.25,1.875,1.874195829698953,1.0433356627487531,0.2991333333333333,0.6598588598594
1.25,2.0,1.8700775042277822,1.0145566596015372,0.29927777777777775,0.7185920986632113
1.5,0.125,1.0709076539300062,1.0232412059724714,0.32505555555555554,0.041303475577196214
1.5,0.25,1.23251990890136,1.0837485203109458,0.3211777777777778,0.10186275570722128
1.5,0.375,1.2685977840227194,0.9989280151795789,0.3241777777777778,0.13323467286433574
1.5,0.5,1.4010502847143427,0.9813121805906154,0.32214444444444446,0.19714226476983682
1.5,0.625,1.4922595019134375,1.009433098027763,0.3193,0.25683915139764774
1.5,0.75,1.5974631955173153,1.0146431467900234,0.3217111111111111,0.2676641181703748
1.5,0.875,1.6449260646099348,1.0889021547621986,0.32056666666666667,0.3498861048352568
1.5,1.0,1.6917764266157402,1.0174605419685114,0.32024444444444444,0.3975871557533011
1.5,1.125,1.7185290936188913,0.9993138380019031,0.3199777777777778,0.43822384678956855
1.5,1.25,1.7929951984139878,1.038474737964881,0.31782222222222223,0.48894386696881653
1.5,1.375,1.8069600988898815,0.9964233797048451,0.3163111111111111,0.5527202111037772
1.5,1.5,1.812123938535486,1.0234984054987726,0.3142666666666667,0.5998755931571977
1.5,1.625,1.8233968469286996,1.030189308354148,0.31616666666666665,0.6603296979252276
1.5,1.75,1.8561568152897594,1.0414546112338374,0.31656666666666666,0.6968175804211233
1.5,1.875,1.854395868266353,0.960711108997603,0.31227777777777777,0.7869789179515546
1.5,2.0,1.8852365065719545,1.0571244834130267,0.3143222222222222,0.7993338085513388
1.75,0.125,0.9943706139879133,0.9642388693070592,0.33235555555555557,0.07557520396155837
1.75,0.25,1.1436134466817687,1.039117246059902,0.3343333333333333,0.10021338710465019
1.75,0.375,1.273423990135344,1.0373149198135334,0.33468888888888887,0.15104347607239113
1.75,0.5,1.4094685039712254,1.0628677158799418,0.33365555555555554,0.22849171425851217
1.75,0.625,1.4734021981075747,1.0238380117797794,0.3325444444444444,0.2688364613614204
1.75,0.75,1.5630210101431634,1.0619875020023128,0.3322,0.33184749728925705
1.75,0.875,1.5915382119210415,1.002394310964435,0.3332777777777778,0.38413862054454206
1.75,1.0,1.6736114021935142,1.0810279789118717,0.3309888888888889,0.4433803294364962
1.75,1.125,1.6908655043510739,1.0092467873434001,0.3347333333333333,0.4510310415756428
1.75,1.25,1.7243546252329738,1.0036915686941044,0.33124444444444445,0.5246577654192964
1.75,1.375,1.7499361492444556,1.011167439022221,0.33053333333333335,0.6265245396078131
1.75,1.5,1.8155742823476992,1.0459376455851253,0.3303888888888889,0.6686335790039001
1.75,1.625,1.8108366514050491,1.0179537481698893,0.3285777777777778,0.7022000180378276
1.75,1.75,1.8254802353697288,1.001532373247375,0.3304888888888889,0.7517055875009272
1.75,1.875,1.8139222515230278,1.0053944784815674,0.32874444444444445,0.8260631873532921
1.75,2.0,1.8579859786174537,1.0429474912331558,0.3274444444444444,0.8678667513965117
2.0,0.125,1.031082142763226,1.0084611101831296,0.34586666666666666,0.05718408593310103
2.0,0.25,1.1666727876549863,1.064761358385736,0.34305555555555556,0.12868470883792868
2.0,0.375,1.1922403471421434,0.9717321183601432,0.3475111111111111,0.15852242396618613
2.0,0.5,1.3135623992177847,1.010920602959759,0.3469333333333333,0.20636449180456215
2.0,0.625,1.4672857114605402,0.9899229200881441,0.3411777777777778,0.27849041433512445
2.0,0.75,1.5329686863683765,1.0804883116138628,0.3445666666666667,0.35068497176557056
2.0,0.875,1.5923995745503796,1.0191128159455245,0.3416888888888889,0.4094608100559791
