lp_w,Pf_Ps,alpha,beta,trap_frac,mean_vx
1.5,0.5,1.379157435585637,1.03417392809734,0.32284444444444443,0.19030216667231142
1.5,0.625,1.5679084118573257,1.093741867191468,0.318,0.28913731613385746
1.5,0.75,1.5717540360289974,1.0590831093393627,0.31882222222222223,0.2756587747156243
1.5,0.875,1.595328217608407,0.970701168736239,0.31651111111111113,0.3961378846345678
1.5,1.0,1.6744672308343893,0.9525865375152868,0.31751111111111113,0.40672034137022484
1.5,1.125,1.7260907131880407,1.0238104990169055,0.32033333333333336,0.430522801898912
1.5,1.25,1.7817449296996248,1.0506233191898944,0.3168,0.4879740826487636
1.5,1.375,1.7796789646724682,1.0172690222727396,0.3172888888888889,0.5418975687264586
1.5,1.5,1.8135978118123925,0.9890729288750045,0.3148444444444444,0.6226153181896557
1.5,1.625,1.7986087859333288,0.9998806535259679,0.31851111111111113,0.6289335301080287
1.5,1.75,1.850940016233092,1.026044942316184,0.31404444444444446,0.7238726011692656
1.5,1.875,1.8764823333239768,1.0440168541335835,0.31153333333333333,0.7687741350303359
1.5,2.0,1.8743814133487733,1.0020721183581007,0.31537777777777776,0.8112839001282066
1.75,0.125,1.1689873467441112,1.1257753128823467,0.33355555555555555,0.05788271874688795
1.75,0.25,1.1420129674120219,1.011554154459222,0.33286666666666664,0.11012463947877725
1.75,0.375,1.2685482651779625,1.0387228199508753,0.3302222222222222,0.18468224993152957
1.75,0.5,1.4002577886936973,1.0836746081083888,0.3317333333333333,0.24979392215202054
1.75,0.625,1.459570966522776,1.011131464194219,0.335,0.2581788745620119
1.75,0.75,1.5110509680500286,0.9994808690255036,0.33426666666666666,0.31123808128852
1.75,0.875,1.6294557369084743,1.0304912144330247,0.33255555555555555,0.37467985153327116
1.75,1.0,1.684802223191678,1.003184972558621,0.3307555555555556,0.42844461565867975
1.75,1.125,1.6732045023596627,0.9734579383117833,0.32966666666666666,0.507702514872582
1.75,1.25,1.7402767694729078,0.9995862840994376,0.3297333333333333,0.5407117304159085
1.75,1.375,1.7726769038039785,1.0726707107112066,0.33195555555555556,0.5551783532829553
1.75,1.5,1.784058143036587,1.0267038568360096,0.3308888888888889,0.6330646533217502
1.75,1.625,1.7996624435318194,0.9973210920340428,0.32915555555555553,0.6713431118261983
1.75,1.75,1.7980676010704721,1.0332776932549925,0.3302222222222222,0.7399463901175952
1.75,1.875,1.850462342338187,1.0242616745101047,0.32966666666666666,0.7683848512685895
1.75,2.0,1.838529317110942,0.9694155458537478,0.32604444444444447,0.8876929767746639
2.0,0.125,1.0934455469412216,1.0531925949420315,0.3423777777777778,0.05274309420071537
2.0,0.25,1.162207232766503,1.0341644830355532,0.3410222222222222,0.13384570924274272
2.0,0.375,1.2435206197120001,0.9993366005673853,0.3474,0.14950947447823967
2.0,0.5,1.3009489603518969,0.9785147115341771,0.3416444444444444,0.27438276059174943
2.0,0.625,1.4464060114342363,1.0347426193602836,0.3433111111111111,0.3122594115583978
2.0,0.75,1.5589701296786254,1.0670178575531695,0.34386666666666665,0.3335893875358476
2.0,0.875,1.6686651929692151,1.115393980536658,0.33953333333333335,0.4143772494090744
2.0,1.0,1.5973850496441537,1.0277407293975767,0.3406,0.47944201767473577
2.0,1.125,1.6901030482205757,0.9724135804206047,0.34142222222222224,0.5392252136800583
2.0,1.25,1.7344004848835237,1.0263971727450827,0.33744444444444444,0.5989248047921566
2.0,1.375,1.7311479135425591,1.0654252693705597,0.3424,0.592913942258438
2.0,1.5,1.7872727233195986,1.0466304775833857,0.3386,0.72263718123149
2.0,1.625,1.8110906670284617,1.022279542725618,0.3384888888888889,0.7508204747414511
2.0,1.75,1.818559653787771,1.0283657257383558,0.33655555555555555,0.8492337898517375
2.0,1.875,1.8424794768826716,1.0964739302298498,0.3383333333333333,0.8305765958252809
2.0,2.0,1.8522391595507655,1.005009172598195,0.3342,0.9559846553226381
2.25,0.125,1.0591025802909437,1.0263578223138639,0.3561111111111111,0.05826041108122759
2.25,0.25,1.0687420903035327,0.9453659752772383,0.35455555555555557,0.125865377183861
2.25,0.375,1.3163649275722074,1.0906985725332932,0.35435555555555553,0.2004271894188684
2.25,0.5,1.4236528041029786,1.0944137448782632,0.34855555555555556,0.24369069206920557
2.25,0.625,1.4164455018673492,0.9939268415611707,0.34704444444444443,0.3000540112737452
2.25,0.75,1.50942104011569,1.036701481844934,0.3506444444444444,0.3720066835796345
2.25,0.875,1.555966584404955,0.9782068483772491,0.35246666666666665,0.44664244107443635
2.25,1.0,1.585672607138189,1.047144520898502,0.3559555555555556,0.43575941423149106
2.25,1.125,1.6629738167897514,1.0015162627005993,0.3479555555555556,0.5821966763905899
2.25,1.25,1.7243704314282993,1.0524410125909818,0.3517777777777778,0.6053905938287631
