lp_w,Pf_Ps,alpha,trap_frac,mean_vx
2.25,1.25,1.8898481986075202,0.16894,4.449144333745551
2.25,1.375,1.9471711281582111,0.15688,7.487325916958843
2.25,1.5,1.970598411901446,0.14436,9.86401270789937
2.25,1.625,1.9841154622928825,0.13444,12.184112855049035
2.25,1.75,1.98946332373757,0.12434,14.821158635033113
2.25,1.875,1.9920697747279958,0.11368,17.63243693182418
2.25,2.0,1.9886382619637328,0.1082,19.95573337221149
2.5,0.125,1.6240025447792024,0.37356,-4.395430155600248
2.5,0.25,1.8823881333853096,0.36126,-7.047796640460037
2.5,0.375,1.995711090664479,0.32894,-8.184930211550126
2.5,0.5,2.0238512118266563,0.30274,-7.949074883376147
2.5,0.625,2.018601966288192,0.27296,-6.577696957313587
2.5,0.75,2.036952452441114,0.24264,-4.520428657641905
2.5,0.875,1.9689907001456788,0.2223,-2.567391346658817
2.5,1.0,1.0826440113533877,0.20102,-0.1980579850478621
2.5,1.125,1.770249822668366,0.18114,2.462705311925941
2.5,1.25,1.91154549542055,0.16596,4.9399894726780325
2.5,1.375,1.9565157464170877,0.15154,7.845424348781406
2.5,1.5,1.9679884397882563,0.14132,10.566176881981242
2.5,1.625,1.9855883140800321,0.13298,13.205201765923073
2.5,1.75,1.9890137537449946,0.12354,16.02209082530308
2.5,1.875,1.9911856112541595,0.11284,18.466984432021572
2.5,2.0,1.9948994442675823,0.10518,21.629588847650854
2.75,0.125,1.6938937792210695,0.38186,-5.374607830059547
2.75,0.25,1.9462543005332649,0.36792,-8.75601968838739
2.75,0.375,2.013572331197877,0.33576,-9.368973610311437
2.75,0.5,2.0254117049769564,0.29954,-9.052125044758485
2.75,0.625,2.027964782691509,0.27208,-7.669766724818972
2.75,0.75,2.027532898238175,0.24078,-5.37113584676374
2.75,0.875,2.028515453680972,0.21744,-3.19271025926617
2.75,1.0,1.4541029592246963,0.19474,-0.26594680637188167
2.75,1.125,1.7533545426124693,0.18418,2.44179557299731
2.75,1.25,1.9411233844468376,0.1654,5.304476921093726
2.75,1.375,1.95385705448383,0.14954,8.193595636267007
2.75,1.5,1.9726095478253094,0.13932,11.131531823223614
2.75,1.625,1.9795413356018254,0.12966,14.191300651516723
2.75,1.75,1.9879799415576924,0.11778,17.918511023967326
2.75,1.875,1.9929341542320784,0.10934,20.593528885683597
2.75,2.0,1.9917674228706659,0.10062,23.7534799453222
3.0,0.125,1.7955849872685974,0.39178,-6.247124685950608
3.0,0.25,1.9723088326251128,0.37418,-10.556139186300266
3.0,0.375,2.0389405781629693,0.34006,-11.426920564896074
3.0,0.5,2.0403073925695545,0.30334,-10.656213255818134
3.0,0.625,2.050627487083287,0.27252,-8.826011643411167
3.0,0.75,2.047613358034672,0.2428,-6.443971933412642
3.0,0.875,2.044732354154985,0.21834,-3.6172752877717786
3.0,1.0,1.7180554884061319,0.1943,-0.5904194306558236
3.0,1.125,1.6826462124587407,0.17868,2.090077270378864
3.0,1.25,1.8976977790996592,0.16078,5.520630348817266
3.0,1.375,1.9685100861924683,0.14798,8.395151029210615
3.0,1.5,1.9830042559322973,0.13614,11.917766126472344
3.0,1.625,1.9851469612253552,0.1269,15.23447616475067
3.0,1.75,1.9917910420473273,0.11712,18.691063003801457
3.0,1.875,1.9893961481901128,0.1094,21.88151529594955
3.0,2.0,1.9882239909872312,0.10018,25.605633121864
3.25,0.125,1.8006598917217749,0.4005,-8.177645833046059
3.25,0.25,1.9707044763342456,0.38366,-12.655720003975865
3.25,0.375,2.0412554869858135,0.34356,-13.144173125860549
3.25,0.5,2.0456400748212222,0.30606,-12.466095853595684
3.25,0.625,2.035064995182086,0.2709,-10.168344374289356
3.25,0.75,2.0363780854119597,0.24186,-7.806518075281562
3.25,0.875,2.0497605737554903,0.21812,-4.363733837817086
3.25,1.0,1.9153054139107286,0.19894,-1.0040499666880107
3.25,1.125,1.7807618709777822,0.17764,2.361626511106496
3.25,1.25,1.9408863422786748,0.16108,5.708417931174165
