lp_w,Pf_Ps,alpha,beta,trap_frac,mean_vx
1.5,1.25,1.881208677136571,1.0160031241470686,0.15453333333333333,0.3216604438159332
1.5,1.375,1.922196369392169,0.9695935350305933,0.14242222222222223,0.47585984561496086
1.5,1.5,1.951590254272178,0.9800040745706582,0.13046666666666668,0.6259767680041066
1.5,1.625,1.9729520928601991,0.9635663464259495,0.12215555555555556,0.7638336153847844
1.5,1.75,1.9902921937518823,0.9512180676337212,0.11588888888888889,0.9682223996344919
1.5,1.875,1.9818831090518143,0.939933004923929,0.10802222222222223,1.139784637505201
1.5,2.0,1.9854128898680277,0.9854124375072114,0.10317777777777777,1.3121874266429372
1.75,0.125,1.587142009641223,1.1265160438963424,0.34064444444444447,-0.2536146830776946
1.75,0.25,1.8697336114729155,0.9116089648904387,0.3248666666666667,-0.4833486487341524
1.75,0.375,1.9731734118704527,1.0080856830342253,0.295,-0.5252813626224967
1.75,0.5,1.9815919298058071,1.0855387363998155,0.26568888888888886,-0.520178340304713
1.75,0.625,2.004532824834121,0.9075190448525546,0.24184444444444445,-0.44426177099574915
1.75,0.75,1.9555038150140125,0.9684701194059849,0.2195111111111111,-0.3392481784176353
1.75,0.875,1.8264269957738022,1.005256625979928,0.19973333333333335,-0.19640638418603937
1.75,1.0,1.1366123634501042,0.9631476279504074,0.17964444444444444,-0.06525702927007737
1.75,1.125,1.6101585155737754,1.0022673690839228,0.16671111111111112,0.11895190393617659
1.75,1.25,1.8553593545128975,0.9511610801541087,0.1525111111111111,0.30639249843720173
1.75,1.375,1.9314233611358929,0.9756785860003566,0.141,0.511676151136381
1.75,1.5,1.9600438011972228,0.928967045160568,0.12846666666666667,0.6795628671455641
1.75,1.625,1.9725081757607925,0.9590353626260905,0.1269111111111111,0.8214900536209707
1.75,1.75,1.9810379811886725,1.019494255371076,0.11435555555555556,1.085666441715223
1.75,1.875,1.980560549616794,0.9127034499366447,0.1084,1.2842296439980623
1.75,2.0,1.9954682149500187,1.0072440469557962,0.09833333333333333,1.5208902190869318
2.0,0.125,1.6217361132731303,0.9489327144892065,0.35235555555555553,-0.3833699426734264
2.0,0.25,1.921089517907432,0.9810198544761899,0.3329111111111111,-0.6475833214731513
2.0,0.375,1.98518047104145,0.9267532558727766,0.30644444444444446,-0.7265856997183198
2.0,0.5,2.0363302782166484,0.9256534313734812,0.27326666666666666,-0.6969522525394425
2.0,0.625,2.016746819405442,0.9895520603900521,0.24784444444444445,-0.6131643204473456
2.0,0.75,2.007655419569742,0.9363978889325839,0.21995555555555554,-0.4564049228676231
2.0,0.875,1.9615377715580047,0.9056431288436501,0.19935555555555556,-0.2887061987521633
2.0,1.0,1.5274328220266897,1.0588356459038337,0.1802888888888889,-0.11235079821922701
2.0,1.125,1.5007670061517977,1.009077975282526,0.16604444444444444,0.09323866782591854
2.0,1.25,1.873158142611406,0.9809516195587639,0.15477777777777776,0.2888206480666612
2.0,1.375,1.917094681123407,0.8936827660608946,0.13944444444444445,0.561105864376763
2.0,1.5,1.97202940428161,0.933702478175646,0.1300888888888889,0.7660038020667864
2.0,1.625,1.989980415581288,0.9404645555519401,0.12004444444444444,0.9812599464816746
2.0,1.75,1.984479134272618,0.9618842115847015,0.11317777777777778,1.1973593070234727
2.0,1.875,1.9926737811478783,0.9623827741004612,0.10468888888888889,1.4409939931150433
2.0,2.0,1.9986311312792797,1.0177178696414146,0.09922222222222223,1.6631338237720843
2.25,0.125,1.693944821967255,1.01077208719151,0.36246666666666666,-0.5036235435600415
2.25,0.25,1.9703107828109863,1.0124536781899733,0.3422222222222222,-0.8106772214868639
2.25,0.375,2.0141279802272356,1.0118955660359046,0.3110888888888889,-0.9179570517412045
2.25,0.5,2.0276634892339596,0.8800051313471076,0.2770666666666667,-0.8610889285671315
2.25,0.625,2.024033917950359,1.0789297662230843,0.2494888888888889,-0.7924532563547759
2.25,0.75,2.035842287344127,0.9672344963444102,0.22224444444444444,-0.6010196201048479
2.25,0.875,1.990793075284792,0.9757170832699447,0.20044444444444445,-0.376789469490239
2.25,1.0,1.80086533083963,0.914414236705361,0.18304444444444445,-0.14293825076281214
2.25,1.125,1.3302150820965506,0.9689937466055039,0.16475555555555554,0.12174591113249317
2.25,1.25,1.8483052476785498,0.9631828024762237,0.15213333333333334,0.29602364913815205
2.25,1.375,1.9463988592386252,0.8929137546167075,0.13606666666666667,0.568249368449263
2.25,1.5,1.9632030118990917,0.8293224977917132,0.12917777777777778,0.7942981969774117
2.25,1.625,1.9867536518250393,1.051976862225587,0.1192,1.0900533979699665
2.25,1.75,1.989546604364439,0.9664697210296347,0.1150888888888889,1.3184689666122285
2.25,1.875,1.9953463122615192,1.030770175929641,0.10722222222222222,1.5886278623886811
2.25,2.0,1.9960749900144676,0.9755232794511832,0.09895555555555556,1.8728407245854857
2.5,0.125,1.7905647399657765,1.0063519780330235,0.37635555555555555,-0.643802272482945
2.5,0.25,2.0050412810424123,0.9870767221106003,0.3514888888888889,-1.004550008703294
2.5,0.375,2.013424428069254,0.9753774669067883,0.3146,-1.1205053784906964
2.5,0.5,2.015308828739585,0.9907437550508225,0.2761777777777778,-1.0292310210962377
2.5,0.625,2.011882468166841,0.9085647608168593,0.24737777777777778,-0.8587445618404743
2.5,0.75,2.0228456996223083,0.9371677418269746,0.21726666666666666,-0.6830412573960972
2.5,0.875,1.9923485008844226,0.8710545231917172,0.19828888888888888,-0.4599043287851884
2.5,1.0,1.8846390371298694,0.9204774282818912,0.1786222222222222,-0.24534924474509504
2.5,1.125,1.1732909962756595,0.9258114609388816,0.1633777777777778,0.10141101308434053
2.5,1.25,1.8555008846290084,0.9292973983313808,0.15215555555555554,0.31718066002212936
2.5,1.375,1.9424405404206713,0.8250957373946322,0.1416888888888889,0.583047918838241
2.5,1.5,1.9736715838511665,0.9038557075695675,0.1303111111111111,0.8686786836270979
2.5,1.625,1.994083930114224,0.9859626931286672,0.11946666666666667,1.142226377627901
2.5,1.75,1.9854026930066315,1.0476540564965569,0.11235555555555556,1.4491017538623434
2.5,1.875,1.9932020058994693,0.9563929996670013,0.10473333333333333,1.7225973739527272
2.5,2.0,1.9930092033174966,0.9409610136520818,0.10062222222222222,2.035518942674177
2.75,0.125,1.8073435622575023,0.9537060112037592,0.3794666666666667,-0.7177559959390876
2.75,0.25,1.9861824764698672,1.0487427773142344,0.3548,-1.2213454854745176
2.75,0.375,2.025882675224609,0.9344446503027967,0.314,-1.3025099056238707
2.75,0.5,2.029395819241086,0.9548274548398297,0.2794,-1.2025720423075577
2.75,0.625,2.0125208189460277,0.8497447949639739,0.24866666666666667,-1.0194173051554687
2.75,0.75,2.0432279376291906,0.9089195962348356,0.21975555555555557,-0.8019926843840024
2.75,0.875,2.0295024031270734,0.8867328225436311,0.19806666666666667,-0.5346156423102275
2.75,1.0,1.96226071758931,0.9581312940597775,0.18222222222222223,-0.2807808247019299
2.75,1.125,0.996002266114373,0.91313044494531,0.16253333333333334,0.05172678328044839
2.75,1.25,1.8603109824412356,0.9703792350814782,0.14986666666666668,0.334277004889331
2.75,1.375,1.9546024452824,0.9507511752238014,0.13871111111111112,0.6401727693184313
2.75,1.5,1.9850844605950881,0.9388734881774944,0.1272222222222222,0.9487858389640376
2.75,1.625,1.9837849919912462,0.9433846588645485,0.12,1.2495293697033059
2.75,1.75,1.9952451520249068,0.959335882447236,0.114,1.598946416141901
2.75,1.875,1.9896533942718369,0.96855888766859,0.10546666666666667,1.93518150404304
2.75,2.0,1.9956689591510501,0.9954220054521654,0.099,2.1995061387668104
3.0,0.125,1.8735224728087587,1.019886560907343,0.3929111111111111,-0.9334614072695367
3.0,0.25,2.0067534006454433,0.9524074823097122,0.3605111111111111,-1.385118770018849
3.0,0.375,2.0216022943170855,0.9265655090262979,0.3178,-1.4294404318016762
3.0,0.5,2.0373954318197023,0.8754564635826967,0.28195555555555557,-1.406886758081456
3.0,0.625,2.0334207249316285,0.955748792319201,0.24695555555555557,-1.173299650485278
3.0,0.75,2.0227702099333946,0.8976177151663953,0.21937777777777778,-0.9095205200803301
3.0,0.875,2.014162631313779,0.9036253525045074,0.19962222222222223,-0.6421620644729157
3.0,1.0,1.9964212239003136,0.9787151006965484,0.1778888888888889,-0.3012694982683342
3.0,1.125,1.05063140575184,1.0667750150665987,0.1646,-0.03456323615509599
3.0,1.25,1.8865489745859254,1.0040024051531675,0.15026666666666666,0.3543507190559133
3.0,1.375,1.9463842876923805,0.9055557056988162,0.13706666666666667,0.6514425299295288
3.0,1.5,1.9750461251502665,0.921837842819606,0.1292888888888889,0.9833384153638152
3.0,1.625,1.982069200462165,0.9753509184571642,0.12008888888888888,1.3359557384494947
3.0,1.75,1.991112598246461,0.9058746452910637,0.11266666666666666,1.7117885913361601
3.0,1.875,1.9949679677070415,0.9917817496387654,0.10475555555555556,2.0523990390658238
3.0,2.0,1.997700442346207,0.9396815907750382,0.09702222222222222,2.414400065742288
3.25,0.125,1.8951305698206393,1.0572985503930012,0.3990888888888889,-1.1312107675876018
3.25,0.25,2.0196279785815467,0.9163419299168282,0.372,-1.6234074524492126
3.25,0.375,2.021060074602839,0.9550008533408729,0.3222888888888889,-1.694545576366477
3.25,0.5,2.031181921148916,0.9080566496463307,0.28097777777777777,-1.5473676096452296
3.25,0.625,2.03035898196542,0.9079837444235187,0.24737777777777778,-1.3016256109588267
3.25,0.75,2.0179388644343472,0.9192152721753746,0.21873333333333334,-1.0001953442378553
3.25,0.875,2.0082663367375977,0.9366735195958665,0.1945111111111111,-0.7023389488862565
3.25,1.0,2.009964189297738,0.9925196356760336,0.179,-0.38036556920703085
3.25,1.125,0.9587830865490601,0.9405898229220053,0.16453333333333334,-0.02909034693240365
3.25,1.25,1.8865952627336866,1.0240432016439054,0.15166666666666667,0.36364624661591527
3.25,1.375,1.9670411618465293,0.8181082925921865,0.13724444444444445,0.7273548688080245
3.25,1.5,1.9869493674131997,0.9621823684359849,0.12737777777777778,1.078456564906272
3.25,1.625,1.9838115295047658,0.9910846432002717,0.11942222222222222,1.4739013011033812
3.25,1.75,1.9922176424201772,1.028765647778034,0.11233333333333333,1.8145873500863414
3.25,1.875,1.995230246063413,0.9032949784784672,0.10495555555555555,2.2201051376370757
3.25,2.0,1.99883270265875,0.9958004484295434,0.09891111111111112,2.5908108851914675
3.5,0.125,1.9336142188652319,1.058460628453491,0.41028888888888887,-1.2850743378195133
3.5,0.25,2.0046771346909904,0.9037905613752166,0.3705777777777778,-1.8136168885643706
3.5,0.375,2.0197742150418376,0.9720909070477805,0.32584444444444444,-1.8927578448826095
3.5,0.5,2.025363969842884,0.918022652910082,0.28155555555555556,-1.6792009190443438
3.5,0.625,2.0302392047552296,0.8438057616173302,0.24937777777777778,-1.4571704445580445
3.5,0.75,2.0293742893539144,0.9720366255581306,0.21926666666666667,-1.1386871830230394
3.5,0.875,2.0372255868962625,0.9085219897765212,0.19584444444444443,-0.7537221801318406
3.5,1.0,1.9909912906153338,0.8621472213983266,0.1749111111111111,-0.3883095904741373
3.5,1.125,1.1241256413217449,0.8865040935324859,0.1618,-0.030206956354477583
3.5,1.25,1.882212831785757,0.9501571838341285,0.14782222222222222,0.3318662941224664
3.5,1.375,1.951180418672124,0.9007177575344748,0.13844444444444445,0.7266033830563403
3.5,1.5,1.9851070171750937,0.9690156766907208,0.12588888888888888,1.1405182984367397
3.5,1.625,1.9929699108126493,0.9234364136204586,0.11911111111111111,1.558320130981181
3.5,1.75,1.9962031107212175,0.9579411384044919,0.11402222222222222,1.925850265635903
3.5,1.875,1.9975353022224325,0.9149092275861938,0.1042,2.3951683668597057
3.5,2.0,1.9983334126053236,0.8962694551648288,0.09842222222222222,2.8198290692379526
3.75,0.125,1.9426201609568226,1.0128086975486896,0.4198,-1.4824862819960065
3.75,0.25,2.02952638298269,0.8837436168819691,0.3773111111111111,-2.0400548346972536
3.75,0.375,2.0210005909641953,0.9184930835401631,0.3278888888888889,-2.055071901259135
3.75,0.5,2.021673132217689,0.9715256732471382,0.2820666666666667,-1.8579518876256493
3.75,0.625,2.0215115833455104,0.8532101000700787,0.24833333333333332,-1.5726130102908518
3.75,0.75,2.018796664900972,0.8768479721385614,0.2215777777777778,-1.2461859935875834
3.75,0.875,2.0157167644286664,0.9755962309119722,0.19848888888888888,-0.8423346533743291
3.75,1.0,2.0119079952524017,0.9114344938951544,0.17608888888888888,-0.43066993351483657
3.75,1.125,1.3951592767048675,0.9922010529243402,0.162,-0.041974252419626615
3.75,1.25,1.88687026952364,0.897992019485743,0.15037777777777778,0.3323148069002246
3.75,1.375,1.9623320018085912,0.9068526044644587,0.1366888888888889,0.7800849952479428
3.75,1.5,1.981288169771114,0.9813912136642117,0.12802222222222223,1.211564404288557
3.75,1.625,1.9863919300088115,0.9044879377278713,0.12108888888888888,1.6493370082734262
3.75,1.75,1.9938673277963308,0.9752046292241912,0.10837777777777778,2.0880039720034755
3.75,1.875,2.0016291790990572,0.9931124286186962,0.10786666666666667,2.4950560338981167
3.75,2.0,1.996662144879677,0.9425853662611504,0.09971111111111111,2.9761110779110402
4.0,0.125,1.9853893938360228,0.9834039006292502,0.42933333333333334,-1.673898252059324
4.0,0.25,2.0222375665249643,0.963859226026692,0.38322222222222224,-2.2551203934325357
4.0,0.375,2.027332743141203,0.9188968018142734,0.33211111111111113,-2.2620810166930143
4.0,0.5,2.0266629107046814,0.974354407119443,0.28313333333333335,-1.9837710584723809
4.0,0.625,2.024385715943353,0.8112176109284761,0.24697777777777777,-1.7319660867398161
4.0,0.75,2.022347114290425,0.9014181839630132,0.21937777777777778,-1.3321602939083208
4.0,0.875,2.0165354530158193,0.8915391771591925,0.20135555555555557,-0.9770173995631306
4.0,1.0,2.02538646958096,0.9578811803460099,0.17373333333333332,-0.5257401489476846
4.0,1.125,1.5131403787138127,0.9793485654319805,0.1605777777777778,-0.05825930673702971
4.0,1.25,1.8877530831638603,0.8869596866326507,0.15057777777777778,0.3176414440286987
4.0,1.375,1.9744279893433956,0.9542572469552448,0.13673333333333335,0.8540111958691975
4.0,1.5,1.9749635320319274,0.9814731660831064,0.12684444444444445,1.2496083405220437
4.0,1.625,1.9879377195744983,0.9753575038222196,0.11782222222222222,1.7289324115656475
4.0,1.75,1.9899615101514745,0.985540881073626,0.11053333333333333,2.181385516517534
4.0,1.875,1.9953642568480372,0.9987833917135133,0.10317777777777777,2.6682913265510977
4.0,2.0,1.9982613111150782,1.024067918830383,0.09688888888888889,3.1633288604352257
