lp_w,Pf_Ps,alpha,trap_frac,mean_vx
2.75,1.25,1.7697997837975152,0.0558,0.4437657605327281
2.75,1.375,1.851020089789193,0.056155555555555556,0.9637762381597914
2.75,1.5,1.896157068461077,0.05606666666666667,1.1913942577704584
2.75,1.625,1.8997914230047341,0.05606666666666667,1.500336249506728
2.75,1.75,1.9282491984714953,0.055,1.5317423108796644
2.75,1.875,1.9335135764616822,0.052088888888888886,2.2648427842416012
2.75,2.0,1.956686454755886,0.05524444444444444,2.40837156344418
3.0,0.125,1.4464926373512936,0.06233333333333333,-0.21898377891072782
3.0,0.25,1.7315035524906484,0.06388888888888888,-1.0002865254090696
3.0,0.375,1.8682536000313186,0.059422222222222223,-0.6311251945545697
3.0,0.5,1.7999808398260704,0.060644444444444445,-0.6928628870168324
3.0,0.625,1.7102752984769856,0.05915555555555556,-0.6778231350710416
3.0,0.75,1.4325003715285851,0.058355555555555556,-0.23718279795775674
3.0,0.875,1.0339776658766797,0.057444444444444444,-0.46197259017379577
3.0,1.0,1.2140311839320161,0.05706666666666667,0.2734364196677708
3.0,1.125,1.4908291310698587,0.056155555555555556,0.7895592396833472
3.0,1.25,1.7723715777481577,0.05511111111111111,0.805873390411749
3.0,1.375,1.8476076659880294,0.05815555555555556,0.5772573324665925
3.0,1.5,1.9056997798398072,0.056133333333333334,1.4144843559647422
3.0,1.625,1.9280458551189217,0.05468888888888889,1.449820261354685
3.0,1.75,1.9586789014172485,0.0562,1.968556352777999
3.0,1.875,1.9681084822052657,0.054044444444444444,2.1737134130316584
3.0,2.0,1.9718067591058026,0.05502222222222222,2.0973034457798687
3.25,0.125,1.5383342756335072,0.06344444444444444,-0.33257429240945696
3.25,0.25,1.7613792865798787,0.0624,-0.7070256383259533
3.25,0.375,1.879668096148308,0.06424444444444445,-0.9184647458624258
3.25,0.5,1.8959176847874968,0.06122222222222222,-0.7084710134281565
3.25,0.625,1.8267647095613802,0.059955555555555554,-0.5354351942638236
3.25,0.75,1.6517243346065813,0.05857777777777778,-0.5413539812762513
3.25,0.875,1.2488080213098016,0.05862222222222222,-0.007885708266296842
3.25,1.0,1.1171690824601825,0.0578,-0.3144404181434597
3.25,1.125,1.527684648840557,0.0574,0.5883936721132403
3.25,1.25,1.6941688836126023,0.05793333333333334,0.328715818260717
3.25,1.375,1.8575922777024978,0.0576,0.6332753976664622
3.25,1.5,1.9072323708621286,0.055466666666666664,1.4301702449650961
3.25,1.625,1.927309855304175,0.054511111111111114,1.4288373668067533
3.25,1.75,1.958445930405853,0.05597777777777778,1.7352448026129317
3.25,1.875,1.9599021352879256,0.055488888888888886,2.156545224720033
3.25,2.0,1.9520089259637439,0.0556,2.5292498847933875
3.5,0.125,1.6712294463045587,0.0672,-0.6548081298895686
3.5,0.25,1.8671393646357575,0.06524444444444444,-1.1722003563811598
3.5,0.375,1.9453253794503615,0.06346666666666667,-1.26021238114385
3.5,0.5,1.934112859069462,0.06417777777777778,-1.5528960047850826
3.5,0.625,1.9040250799778318,0.06251111111111111,-0.3992110916160444
3.5,0.75,1.7869306678474286,0.061533333333333336,-0.8118036658368718
3.5,0.875,1.3909106226180978,0.05868888888888889,-0.20674668060680151
3.5,1.0,1.0204679626550603,0.06124444444444444,0.010183628170959563
3.5,1.125,1.409020233890269,0.05708888888888889,0.03165436596057105
3.5,1.25,1.7094512145177327,0.05902222222222222,0.8455257000940755
3.5,1.375,1.8306153274112036,0.060311111111111114,0.7794611953533234
3.5,1.5,1.894450512723276,0.05826666666666667,1.1584819225447194
3.5,1.625,1.9273461245315322,0.05555555555555555,1.7625729131910435
3.5,1.75,1.9552005669502042,0.05622222222222222,1.9456829767849548
3.5,1.875,1.9566675542613436,0.05597777777777778,2.420036267701419
3.5,2.0,1.9740206084641123,0.05542222222222222,2.4483312414493112
3.75,0.125,1.7255518479778411,0.06784444444444444,-0.570321879323627
3.75,0.25,1.9255253460442616,0.06773333333333334,-1.5061827221167694
3.75,0.375,1.9196769909015345,0.06433333333333334,-1.2908224847624916
3.75,0.5,1.9720329049988932,0.06273333333333334,-1.5530874219379662
3.75,0.625,1.9480597976994511,0.060533333333333335,-1.1218805931481377
3.75,0.75,1.8567579244318726,0.06148888888888889,-1.0792735083614786
3.75,0.875,1.604708943756316,0.06182222222222222,-0.6450277373872745
3.75,1.0,1.0707591824775258,0.06002222222222222,-0.30042352800062555
3.75,1.125,1.3715119362049288,0.05828888888888889,0.1407257072107529
3.75,1.25,1.698679734631388,0.060088888888888886,0.47877402362917737
3.75,1.375,1.8508415978497794,0.0588,0.6841867529945133
3.75,1.5,1.861968645368845,0.056155555555555556,1.4182759637080695
3.75,1.625,1.918995226928917,0.05688888888888889,1.9045414325488683
3.75,1.75,1.9394957914513482,0.05873333333333333,2.185197340899771
3.75,1.875,1.9640240241548248,0.05608888888888889,2.322471827617677
3.75,2.0,1.9623466564525875,0.05455555555555556,2.91591843195358
4.0,0.125,1.804617175260761,0.07024444444444444,-0.8766519008231973
4.0,0.25,1.9664449674890643,0.06862222222222222,-1.4370248697796733
4.0,0.375,1.9992528582429303,0.0658,-1.8898435371114382
4.0,0.5,1.9892240429146053,0.06695555555555556,-1.0171635578380085
4.0,0.625,1.9519808812330506,0.06335555555555555,-0.8484436535533416
4.0,0.75,1.9307725416313977,0.06188888888888889,-0.7398844777437981
