# time MSD
2.000000000000000042e-03 2.254818475523631905e-05
4.000000000000000083e-03 8.022350150038059157e-05
8.000000000000000167e-03 2.662807084684113562e-04
1.600000000000000033e-02 8.653555973753947542e-04
3.200000000000000067e-02 2.983590476101062594e-03
6.400000000000000133e-02 1.114052843655829843e-02
1.280000000000000027e-01 4.060091142804720526e-02
2.560000000000000053e-01 1.427405665509750565e-01
5.120000000000000107e-01 3.879396792744064792e-01
1.024000000000000021e+00 7.667334707400991212e-01
2.048000000000000043e+00 1.481308448754925955e+00
4.096000000000000085e+00 3.001233217917001816e+00
8.192000000000000171e+00 6.003065114055641693e+00
1.638400000000000034e+01 1.201026726147943968e+01
3.276800000000000068e+01 2.465862036178182493e+01
6.553600000000000136e+01 5.161714649198471960e+01
8.000100000000000477e+01 6.326201475660138840e+01
8.000199999999999534e+01 6.326319800961184825e+01
8.000400000000000489e+01 6.326691380079400773e+01
8.000799999999999557e+01 6.326510947156920395e+01
8.001600000000000534e+01 6.329070941976508635e+01
8.003199999999999648e+01 6.331069142968300412e+01
8.006400000000000716e+01 6.334189733672400990e+01
8.012800000000000011e+01 6.344361271540284974e+01
8.025600000000000023e+01 6.367055443630489009e+01
8.051200000000000045e+01 6.395704423370506930e+01
8.102400000000000091e+01 6.435363617745251474e+01
8.204800000000000182e+01 6.561785287838277725e+01
8.409600000000000364e+01 6.664370123431251614e+01
8.819200000000000728e+01 7.003733968431725998e+01
9.638400000000000034e+01 7.694256592201918465e+01
1.127680000000000007e+02 8.848800404746400261e+01
1.455360000000000014e+02 1.128043398875919365e+02
1.600010000000000048e+02 1.267758855692352711e+02
1.600020000000000095e+02 1.267799871435749139e+02
1.600039999999999907e+02 1.267823583709130162e+02
1.600080000000000098e+02 1.267798333696827768e+02
1.600159999999999911e+02 1.267869588228370219e+02
1.600320000000000107e+02 1.268059031651353763e+02
1.600639999999999930e+02 1.268454346124059668e+02
1.601280000000000143e+02 1.269050834469490070e+02
1.602560000000000002e+02 1.271342174077138623e+02
1.605120000000000005e+02 1.276643679649824463e+02
1.610240000000000009e+02 1.283602952062179838e+02
1.620480000000000018e+02 1.285511063703391699e+02
1.640960000000000036e+02 1.295085637662892282e+02
1.681920000000000073e+02 1.329042787827018230e+02
1.763840000000000146e+02 1.398633887473750406e+02
1.927680000000000007e+02 1.493660633664728437e+02
2.255360000000000014e+02 1.724823852416810723e+02
2.400010000000000048e+02 1.821093650283042109e+02
2.400020000000000095e+02 1.821138442827543429e+02
2.400040000000000191e+02 1.821105982175258760e+02
2.400080000000000098e+02 1.821196283123292119e+02
2.400159999999999911e+02 1.821364110093106206e+02
2.400320000000000107e+02 1.821527878906578621e+02
2.400639999999999930e+02 1.821869678316140266e+02
2.401280000000000143e+02 1.822124072740802205e+02
2.402560000000000002e+02 1.822371601654657240e+02
2.405120000000000005e+02 1.821459765620502935e+02
2.410240000000000009e+02 1.824216674236131439e+02
2.420480000000000018e+02 1.832407106157113503e+02
2.440960000000000036e+02 1.849113721299349038e+02
2.481920000000000073e+02 1.889485725449639233e+02
2.563840000000000146e+02 1.995060428716621175e+02
2.727680000000000291e+02 2.115218726829568823e+02
3.055360000000000014e+02 2.385785363828521213e+02
3.200010000000000332e+02 2.432000214324850162e+02
3.200020000000000095e+02 2.432069125053436665e+02
3.200040000000000191e+02 2.432156898048059475e+02
3.200079999999999814e+02 2.432135684095927957e+02
3.200160000000000196e+02 2.432108674667191792e+02
3.200319999999999823e+02 2.432346210118865883e+02
3.200640000000000214e+02 2.432650494091204223e+02
3.201279999999999859e+02 2.433307298206278801e+02
3.202560000000000286e+02 2.435971866261398020e+02
3.205120000000000005e+02 2.440997665886786763e+02
3.210240000000000009e+02 2.444791307949152497e+02
3.220480000000000018e+02 2.449263149840157894e+02
3.240960000000000036e+02 2.476968914881372825e+02
3.281920000000000073e+02 2.524085873956054513e+02
3.363840000000000146e+02 2.628747696119590955e+02
3.527680000000000291e+02 2.811046736650372964e+02
3.855360000000000014e+02 3.151379962435175912e+02
4.000010000000000332e+02 3.260541733179707649e+02
4.000020000000000095e+02 3.260557374913606168e+02
4.000040000000000191e+02 3.260584489841823483e+02
4.000079999999999814e+02 3.260666810247170702e+02
4.000160000000000196e+02 3.260923322027401241e+02
4.000319999999999823e+02 3.261071838766756628e+02
4.000640000000000214e+02 3.261279233381349059e+02
4.001279999999999859e+02 3.262157769582958622e+02
4.002560000000000286e+02 3.263902490713641669e+02
4.005120000000000005e+02 3.267050541152474352e+02
4.010240000000000009e+02 3.274718904544213842e+02
4.020480000000000018e+02 3.274061196240527920e+02
4.040960000000000036e+02 3.276689703597126027e+02
4.081920000000000073e+02 3.276584555192399080e+02
4.163840000000000146e+02 3.317816362955338718e+02
4.327680000000000291e+02 3.501036381507277042e+02
4.655360000000000014e+02 3.646781281707094990e+02
4.800010000000000332e+02 3.784811744650633614e+02
4.800020000000000095e+02 3.784819529100460045e+02
4.800040000000000191e+02 3.784743972910301864e+02
4.800080000000000382e+02 3.784690528291621376e+02
4.800160000000000196e+02 3.784937370602519877e+02
4.800319999999999823e+02 3.785115923571284497e+02
4.800640000000000214e+02 3.785663245376710506e+02
4.801279999999999859e+02 3.786792942134430291e+02
4.802560000000000286e+02 3.789121994632114934e+02
4.805120000000000005e+02 3.791069024229845468e+02
4.810240000000000009e+02 3.791874032057728527e+02
4.820480000000000018e+02 3.800117333233964132e+02
4.840960000000000036e+02 3.833845652558118786e+02
4.881920000000000073e+02 3.895152631346304020e+02
4.963840000000000146e+02 3.934644928512794309e+02
5.127680000000000291e+02 4.078023290140191648e+02
5.455360000000000582e+02 4.374815166780833238e+02
5.600009999999999764e+02 4.505257078843483214e+02
5.600020000000000664e+02 4.505191173173447510e+02
5.600040000000000191e+02 4.505140358658169930e+02
5.600080000000000382e+02 4.505112394067930381e+02
5.600159999999999627e+02 4.505021057114716427e+02
5.600320000000000391e+02 4.505630630291959733e+02
5.600639999999999645e+02 4.505924709890403506e+02
5.601280000000000427e+02 4.507126485383994350e+02
5.602559999999999718e+02 4.508529813221550171e+02
5.605120000000000573e+02 4.511239631382703124e+02
5.610240000000000009e+02 4.507283749767015593e+02
5.620480000000000018e+02 4.522383691362030049e+02
5.640960000000000036e+02 4.528773153485030321e+02
5.681920000000000073e+02 4.581813549547536581e+02
