# time MSD
2.000000000000000042e-03 2.717054570753222472e-05
4.000000000000000083e-03 1.245851872213495082e-04
8.000000000000000167e-03 4.865079436626869552e-04
1.600000000000000033e-02 1.890562029605016283e-03
3.200000000000000067e-02 7.373732487766645680e-03
6.400000000000000133e-02 2.858887977060347793e-02
1.280000000000000027e-01 1.053024049430188736e-01
2.560000000000000053e-01 3.382187809052046301e-01
5.120000000000000107e-01 8.002180745275999652e-01
1.024000000000000021e+00 1.525306299329474369e+00
2.048000000000000043e+00 2.979291984074902810e+00
4.096000000000000085e+00 5.629384154315470568e+00
8.192000000000000171e+00 1.111902562556039165e+01
1.638400000000000034e+01 2.246742679611615401e+01
3.276800000000000068e+01 4.769768816515979637e+01
6.553600000000000136e+01 1.067198590701437837e+02
8.000100000000000477e+01 1.388824169336170371e+02
8.000199999999999534e+01 1.388892420632335245e+02
8.000400000000000489e+01 1.388970216984119475e+02
8.000799999999999557e+01 1.389052198988073599e+02
8.001600000000000534e+01 1.389197583509711080e+02
8.003199999999999648e+01 1.389445182949072830e+02
8.006400000000000716e+01 1.389980103537537559e+02
8.012800000000000011e+01 1.391734673324504286e+02
8.025600000000000023e+01 1.394775705349906900e+02
8.051200000000000045e+01 1.402318637321119184e+02
8.102400000000000091e+01 1.417353583480414159e+02
8.204800000000000182e+01 1.445050705532828772e+02
8.409600000000000364e+01 1.494541703038622416e+02
8.819200000000000728e+01 1.613055445167724997e+02
9.638400000000000034e+01 1.829772669543098118e+02
1.127680000000000007e+02 2.245681345291229434e+02
1.455360000000000014e+02 3.189724178126510310e+02
1.600010000000000048e+02 3.686505223872734973e+02
1.600020000000000095e+02 3.686527510946361303e+02
1.600039999999999907e+02 3.686728777744409058e+02
1.600080000000000098e+02 3.686640186117299436e+02
1.600159999999999911e+02 3.686421282213726158e+02
1.600320000000000107e+02 3.686581971315667943e+02
1.600639999999999930e+02 3.686900261558596981e+02
1.601280000000000143e+02 3.689430562027781662e+02
1.602560000000000002e+02 3.694634341869228251e+02
1.605120000000000005e+02 3.707695161072988412e+02
1.610240000000000009e+02 3.724849065471740346e+02
1.620480000000000018e+02 3.750192066140876932e+02
1.640960000000000036e+02 3.832466519869142303e+02
1.681920000000000073e+02 3.978062642509874536e+02
1.763840000000000146e+02 4.353247152454263755e+02
1.927680000000000007e+02 5.090023545912955001e+02
2.255360000000000014e+02 6.515738162055188241e+02
2.400010000000000048e+02 7.178720426200131897e+02
