# time MSD
2.000000000000000042e-03 4.750928396696761804e-05
4.000000000000000083e-03 2.974086346993423278e-04
8.000000000000000167e-03 1.436839620663109100e-03
1.600000000000000033e-02 6.111201494588321820e-03
3.200000000000000067e-02 2.518635928669300805e-02
6.400000000000000133e-02 9.717145289747247672e-02
1.280000000000000027e-01 3.298925905752851384e-01
2.560000000000000053e-01 8.231971598262544099e-01
5.120000000000000107e-01 1.500705511721617258e+00
1.024000000000000021e+00 2.830597946471488768e+00
2.048000000000000043e+00 4.843299992187386493e+00
4.096000000000000085e+00 9.268819033115558881e+00
8.192000000000000171e+00 1.757990832605247178e+01
1.638400000000000034e+01 3.696033292478653465e+01
3.276800000000000068e+01 7.774938441838622794e+01
6.553600000000000136e+01 1.808141088622901123e+02
8.000100000000000477e+01 2.290004603867474486e+02
8.000199999999999534e+01 2.290042459341209167e+02
8.000400000000000489e+01 2.290117626029805535e+02
8.000799999999999557e+01 2.290253761716633392e+02
8.001600000000000534e+01 2.290378627619382712e+02
8.003199999999999648e+01 2.291013546964920238e+02
8.006400000000000716e+01 2.292504351018347677e+02
8.012800000000000011e+01 2.294026950002178751e+02
8.025600000000000023e+01 2.300936717055145380e+02
8.051200000000000045e+01 2.310277811832577584e+02
8.102400000000000091e+01 2.326543494570249493e+02
8.204800000000000182e+01 2.363328722540250055e+02
8.409600000000000364e+01 2.453208250781829065e+02
8.819200000000000728e+01 2.609988638336339477e+02
9.638400000000000034e+01 2.975560879785712132e+02
1.127680000000000007e+02 3.721969957190293599e+02
1.455360000000000014e+02 5.245669824442906020e+02
1.600010000000000048e+02 5.922123772007108755e+02
1.600020000000000095e+02 5.922318665421695414e+02
1.600039999999999907e+02 5.922140365834350177e+02
1.600080000000000098e+02 5.922371673760477506e+02
1.600159999999999911e+02 5.923195796461801592e+02
1.600320000000000107e+02 5.924089181199959739e+02
1.600639999999999930e+02 5.925906411333144206e+02
1.601280000000000143e+02 5.924996132347311004e+02
1.602560000000000002e+02 5.921748477464167308e+02
1.605120000000000005e+02 5.940577456038520268e+02
1.610240000000000009e+02 5.943467833622428316e+02
1.620480000000000018e+02 6.028134001840164728e+02
1.640960000000000036e+02 6.162436331910728313e+02
1.681920000000000073e+02 6.351392452992379276e+02
1.763840000000000146e+02 6.796291920563895701e+02
1.927680000000000007e+02 7.678740342246518367e+02
2.255360000000000014e+02 9.748352716379921503e+02
2.400010000000000048e+02 1.074177263847150925e+03
2.400020000000000095e+02 1.074198050206928428e+03
2.400040000000000191e+02 1.074183453595531773e+03
2.400080000000000098e+02 1.074245584224362119e+03
2.400159999999999911e+02 1.074315288043195324e+03
2.400320000000000107e+02 1.074463581529174235e+03
2.400639999999999930e+02 1.074762674851249358e+03
2.401280000000000143e+02 1.075069143069072425e+03
2.402560000000000002e+02 1.075796797621763972e+03
2.405120000000000005e+02 1.076543389948963750e+03
2.410240000000000009e+02 1.082002277866864006e+03
2.420480000000000018e+02 1.088504992437399551e+03
2.440960000000000036e+02 1.111810937441564874e+03
2.481920000000000073e+02 1.135000773339846774e+03
2.563840000000000146e+02 1.185867461239299928e+03
2.727680000000000291e+02 1.321803330562672727e+03
3.055360000000000014e+02 1.599452211162288677e+03
3.200010000000000332e+02 1.712241555148282941e+03
3.200020000000000095e+02 1.712253316237712852e+03
3.200040000000000191e+02 1.712284141999607527e+03
3.200079999999999814e+02 1.712315091902491076e+03
3.200160000000000196e+02 1.712340826608887483e+03
3.200319999999999823e+02 1.712408711433296048e+03
3.200640000000000214e+02 1.712559044163449698e+03
3.201279999999999859e+02 1.712912359891356118e+03
3.202560000000000286e+02 1.713770046628980708e+03
3.205120000000000005e+02 1.716752605823007798e+03
3.210240000000000009e+02 1.719575698200905435e+03
3.220480000000000018e+02 1.729320248301620495e+03
3.240960000000000036e+02 1.749681638391695742e+03
3.281920000000000073e+02 1.788237033410559206e+03
3.363840000000000146e+02 1.844678981378641538e+03
3.527680000000000291e+02 1.991813545372180897e+03
3.855360000000000014e+02 2.289017986460482916e+03
4.000010000000000332e+02 2.417521790971698920e+03
4.000020000000000095e+02 2.417543099875914777e+03
4.000040000000000191e+02 2.417600760339916633e+03
4.000079999999999814e+02 2.417658176224230829e+03
