# time MSD
2.000000000000000042e-03 3.922027296893430842e-05
4.000000000000000083e-03 2.033996508224064333e-04
8.000000000000000167e-03 9.454003444978225160e-04
1.600000000000000033e-02 4.136042401753107708e-03
3.200000000000000067e-02 1.688609391577599803e-02
6.400000000000000133e-02 6.684137768265054069e-02
1.280000000000000027e-01 2.410123470973279114e-01
2.560000000000000053e-01 6.930093082505304203e-01
5.120000000000000107e-01 1.324549574223893522e+00
1.024000000000000021e+00 2.642435881076689697e+00
2.048000000000000043e+00 4.810882022183994522e+00
4.096000000000000085e+00 8.088856744855821290e+00
8.192000000000000171e+00 1.658624076201443742e+01
1.638400000000000034e+01 3.521220473284065378e+01
3.276800000000000068e+01 7.695479717180869272e+01
6.553600000000000136e+01 1.764354734882758180e+02
8.000100000000000477e+01 2.378993048170694351e+02
8.000199999999999534e+01 2.379010332238961496e+02
8.000400000000000489e+01 2.379176796542893726e+02
8.000799999999999557e+01 2.379286767109294090e+02
8.001600000000000534e+01 2.379838444432677420e+02
8.003199999999999648e+01 2.380472410098515184e+02
8.006400000000000716e+01 2.381641106904480978e+02
8.012800000000000011e+01 2.384718078413968385e+02
8.025600000000000023e+01 2.386977683682125644e+02
8.051200000000000045e+01 2.396833299225356200e+02
8.102400000000000091e+01 2.403923770205705637e+02
8.204800000000000182e+01 2.444007686871061935e+02
8.409600000000000364e+01 2.540518373340040625e+02
8.819200000000000728e+01 2.758210087494356344e+02
9.638400000000000034e+01 3.097737030317820768e+02
1.127680000000000007e+02 3.954086646146166686e+02
1.455360000000000014e+02 5.780949423040796091e+02
1.600010000000000048e+02 6.665309038089562819e+02
1.600020000000000095e+02 6.665349625190862071e+02
1.600039999999999907e+02 6.665564309260698792e+02
1.600080000000000098e+02 6.666032005820104587e+02
1.600159999999999911e+02 6.666649245789885754e+02
1.600320000000000107e+02 6.668094605837056861e+02
1.600639999999999930e+02 6.670512445034105440e+02
1.601280000000000143e+02 6.675314462514037359e+02
1.602560000000000002e+02 6.682314733254124803e+02
1.605120000000000005e+02 6.685085055480927849e+02
1.610240000000000009e+02 6.703198105371974407e+02
1.620480000000000018e+02 6.732816036122789001e+02
1.640960000000000036e+02 6.848727471632710149e+02
1.681920000000000073e+02 7.152653249733039047e+02
1.763840000000000146e+02 7.650198629516310120e+02
1.927680000000000007e+02 8.822738639182845191e+02
2.255360000000000014e+02 1.149678114468640615e+03
