# time MSD
2.000000000000000042e-03 4.912917736719902927e-05
4.000000000000000083e-03 3.390664484502913965e-04
8.000000000000000167e-03 1.647118781437729995e-03
1.600000000000000033e-02 7.299713966236773960e-03
3.200000000000000067e-02 2.994101541677118491e-02
6.400000000000000133e-02 1.159631013313069531e-01
1.280000000000000027e-01 3.903408679689990279e-01
2.560000000000000053e-01 9.386642151156745495e-01
5.120000000000000107e-01 1.720324230600268400e+00
1.024000000000000021e+00 3.282086614917165246e+00
2.048000000000000043e+00 5.496892197621728648e+00
4.096000000000000085e+00 1.058145692940881055e+01
8.192000000000000171e+00 1.922769906489775593e+01
1.638400000000000034e+01 3.729707790011586610e+01
3.276800000000000068e+01 8.395452162379638139e+01
6.553600000000000136e+01 1.739552501305399232e+02
8.000100000000000477e+01 2.165997708623947062e+02
8.000199999999999534e+01 2.165993693221994931e+02
8.000400000000000489e+01 2.166081730570660682e+02
8.000799999999999557e+01 2.166123742201287428e+02
8.001600000000000534e+01 2.165945818407222419e+02
8.003199999999999648e+01 2.166023562160944209e+02
8.006400000000000716e+01 2.166343381484584540e+02
8.012800000000000011e+01 2.168754110279001566e+02
8.025600000000000023e+01 2.176231299609041798e+02
8.051200000000000045e+01 2.182617648071071130e+02
8.102400000000000091e+01 2.192316148506532727e+02
8.204800000000000182e+01 2.235255590867755302e+02
8.409600000000000364e+01 2.331359515717627460e+02
8.819200000000000728e+01 2.479941921023616942e+02
9.638400000000000034e+01 2.757286056291270029e+02
1.127680000000000007e+02 3.343193002662478648e+02
1.455360000000000014e+02 4.591783887357652816e+02
1.600010000000000048e+02 5.273336635789370348e+02
1.600020000000000095e+02 5.273308193283138507e+02
1.600039999999999907e+02 5.273370411645452123e+02
1.600080000000000098e+02 5.273598523092779260e+02
1.600159999999999911e+02 5.274022803017003298e+02
1.600320000000000107e+02 5.275141268560779508e+02
1.600639999999999930e+02 5.278137988924262345e+02
1.601280000000000143e+02 5.285093022946514338e+02
1.602560000000000002e+02 5.305427030699777333e+02
1.605120000000000005e+02 5.335416805793007597e+02
1.610240000000000009e+02 5.346264647468142357e+02
1.620480000000000018e+02 5.366859601968179732e+02
1.640960000000000036e+02 5.372693728293054392e+02
1.681920000000000073e+02 5.548008307502971093e+02
1.763840000000000146e+02 5.906141867047589358e+02
1.927680000000000007e+02 6.578836988777230772e+02
2.255360000000000014e+02 8.115965900971006022e+02
2.400010000000000048e+02 8.814780308796957797e+02
2.400020000000000095e+02 8.814990200174436268e+02
2.400040000000000191e+02 8.815033732660047008e+02
2.400080000000000098e+02 8.815480215165820255e+02
2.400159999999999911e+02 8.815933654402195998e+02
2.400320000000000107e+02 8.817089854388993899e+02
2.400639999999999930e+02 8.819823427538186706e+02
2.401280000000000143e+02 8.826352931437719462e+02
2.402560000000000002e+02 8.830309792180354407e+02
2.405120000000000005e+02 8.835048682207467436e+02
2.410240000000000009e+02 8.873329993732473895e+02
2.420480000000000018e+02 8.920832227777623302e+02
2.440960000000000036e+02 9.001272039291905003e+02
2.481920000000000073e+02 9.181843603533158102e+02
2.563840000000000146e+02 9.504807314121798072e+02
2.727680000000000291e+02 1.082794038755136626e+03
3.055360000000000014e+02 1.256531625361388706e+03
3.200010000000000332e+02 1.336627635958491510e+03
3.200020000000000095e+02 1.336634323494025239e+03
3.200040000000000191e+02 1.336653654469742378e+03
3.200079999999999814e+02 1.336694980507692435e+03
3.200160000000000196e+02 1.336792931046612921e+03
3.200319999999999823e+02 1.336990160255018509e+03
3.200640000000000214e+02 1.337228928740175888e+03
3.201279999999999859e+02 1.337580731095009469e+03
3.202560000000000286e+02 1.337734093334659974e+03
3.205120000000000005e+02 1.338883307867959275e+03
3.210240000000000009e+02 1.343151638657481044e+03
3.220480000000000018e+02 1.357235687683268907e+03
3.240960000000000036e+02 1.370129485995583309e+03
3.281920000000000073e+02 1.393980880303037111e+03
3.363840000000000146e+02 1.455175420755027289e+03
3.527680000000000291e+02 1.591271014545081243e+03
3.855360000000000014e+02 1.822025315317338482e+03
4.000010000000000332e+02 1.923231161762069405e+03
4.000020000000000095e+02 1.923234310677293706e+03
4.000040000000000191e+02 1.923286690436643539e+03
4.000079999999999814e+02 1.923395711240426635e+03
4.000160000000000196e+02 1.923471145038215809e+03
4.000319999999999823e+02 1.923700915714542589e+03
4.000640000000000214e+02 1.924126112743655085e+03
4.001279999999999859e+02 1.924970165405398575e+03
4.002560000000000286e+02 1.925949165496379010e+03
4.005120000000000005e+02 1.929118781259165644e+03
4.010240000000000009e+02 1.935084493703649287e+03
4.020480000000000018e+02 1.947477104468464631e+03
4.040960000000000036e+02 1.947990775439550816e+03
4.081920000000000073e+02 1.956663894805829841e+03
4.163840000000000146e+02 2.030515544402526530e+03
4.327680000000000291e+02 2.124492468566192201e+03
4.655360000000000014e+02 2.403791760643611269e+03
4.800010000000000332e+02 2.539712633238707895e+03
4.800020000000000095e+02 2.539715692134432629e+03
4.800040000000000191e+02 2.539666770470444135e+03
4.800080000000000382e+02 2.539626353396505237e+03
4.800160000000000196e+02 2.539541619254116995e+03
4.800319999999999823e+02 2.539335721476090384e+03
4.800640000000000214e+02 2.539183821973980685e+03
4.801279999999999859e+02 2.539029484762882475e+03
4.802560000000000286e+02 2.539454385606833512e+03
4.805120000000000005e+02 2.542652213486911933e+03
4.810240000000000009e+02 2.547040169844931825e+03
4.820480000000000018e+02 2.545548416932633245e+03
4.840960000000000036e+02 2.551865758114586242e+03
4.881920000000000073e+02 2.578624846101863113e+03
4.963840000000000146e+02 2.640389486973902422e+03
5.127680000000000291e+02 2.754399805083209685e+03
5.455360000000000582e+02 3.059330139582754327e+03
5.600009999999999764e+02 3.185546078013073839e+03
5.600020000000000664e+02 3.185553864770817654e+03
5.600040000000000191e+02 3.185588211104388392e+03
5.600080000000000382e+02 3.185677242512002522e+03
5.600159999999999627e+02 3.185780634784906852e+03
5.600320000000000391e+02 3.186101436320940138e+03
5.600639999999999645e+02 3.186678879041647633e+03
5.601280000000000427e+02 3.189135881568682180e+03
5.602559999999999718e+02 3.194285127934153024e+03
5.605120000000000573e+02 3.198253209402193988e+03
5.610240000000000009e+02 3.209252703666014440e+03
5.620480000000000018e+02 3.212118645975050640e+03
5.640960000000000036e+02 3.218840553723693120e+03
5.681920000000000073e+02 3.265083692371904363e+03
5.763840000000000146e+02 3.372160323039094692e+03
5.927680000000000291e+02 3.522640790337884027e+03
6.255360000000000582e+02 3.877000500949505749e+03
6.400009999999999764e+02 4.014252359929212162e+03
6.400020000000000664e+02 4.014288150606672389e+03
6.400040000000000191e+02 4.014333905217901702e+03
6.400080000000000382e+02 4.014455329646904829e+03
6.400159999999999627e+02 4.014715504775099362e+03
6.400320000000000391e+02 4.015216873767917150e+03
6.400639999999999645e+02 4.016370301045114957e+03
6.401280000000000427e+02 4.018093813836445861e+03
6.402559999999999718e+02 4.019036682418176952e+03
6.405120000000000573e+02 4.015653785449554562e+03
6.410240000000000009e+02 4.019467098517465729e+03
6.420480000000000018e+02 4.038056244988331400e+03
6.440960000000000036e+02 4.061276362874994902e+03
6.481920000000000073e+02 4.118897572897545615e+03
6.563840000000000146e+02 4.210912434298770677e+03
6.727680000000000291e+02 4.376398393029458930e+03
7.055360000000000582e+02 4.759740173747533845e+03
