# time variance
1.000000000000000021e-03 2.875938681680883930e-05
2.000000000000000042e-03 7.380117774053956514e-05
3.000000000000000062e-03 1.366164381044552689e-04
4.000000000000000083e-03 2.180430030854157248e-04
6.000000000000000125e-03 4.286600040689833016e-04
7.000000000000000146e-03 5.603448076972120107e-04
8.000000000000000167e-03 7.080951697045516835e-04
1.200000000000000025e-02 1.476180795007888628e-03
1.400000000000000029e-02 1.958507838623933708e-03
1.499999999999999944e-02 2.227429755060926931e-03
1.600000000000000033e-02 2.516392044160243712e-03
2.400000000000000050e-02 5.410892849741097410e-03
2.800000000000000058e-02 7.269675932918400266e-03
2.999999999999999889e-02 8.293090891836321296e-03
3.099999999999999978e-02 8.836005947097578389e-03
3.200000000000000067e-02 9.399004262950823307e-03
4.800000000000000100e-02 2.059828969537674109e-02
5.600000000000000117e-02 2.779836606429941792e-02
5.999999999999999778e-02 3.180860705703565661e-02
6.199999999999999956e-02 3.389592670151753140e-02
6.300000000000000044e-02 3.497647568491002446e-02
6.400000000000000133e-02 3.594280491528985266e-02
9.600000000000000200e-02 7.944583260101645283e-02
1.120000000000000023e-01 1.073591693702097560e-01
1.199999999999999956e-01 1.228139336675122817e-01
1.239999999999999991e-01 1.309395722565590003e-01
1.260000000000000009e-01 1.350565335136257872e-01
1.270000000000000018e-01 1.371677281017121275e-01
1.280000000000000027e-01 1.389289430718000096e-01
1.920000000000000040e-01 3.048237011630646753e-01
2.240000000000000047e-01 4.099659693194501187e-01
2.399999999999999911e-01 4.676682602627674212e-01
2.479999999999999982e-01 4.977433442835635935e-01
2.520000000000000018e-01 5.131472216814753073e-01
2.540000000000000036e-01 5.208469601565061113e-01
2.550000000000000044e-01 5.247757054868997795e-01
2.560000000000000053e-01 5.216360786636248248e-01
3.840000000000000080e-01 1.111847617856543735e+00
4.480000000000000093e-01 1.468301928071924056e+00
4.799999999999999822e-01 1.659703518283412560e+00
4.959999999999999964e-01 1.758211884291457805e+00
5.040000000000000036e-01 1.808087880485597321e+00
5.080000000000000071e-01 1.833298432237588926e+00
5.100000000000000089e-01 1.845798610925531325e+00
5.110000000000000098e-01 1.852182475864555311e+00
5.120000000000000107e-01 1.844273028328550001e+00
7.680000000000000160e-01 3.598922587161452746e+00
8.960000000000000187e-01 4.560094861864419258e+00
9.599999999999999645e-01 5.053397623774750436e+00
9.919999999999999929e-01 5.303105946018655814e+00
1.008000000000000007e+00 5.428435188916042264e+00
1.016000000000000014e+00 5.491137613018251429e+00
1.020000000000000018e+00 5.522581024900699020e+00
1.022000000000000020e+00 5.538131402469966602e+00
1.023000000000000131e+00 5.546076284720375504e+00
1.024000000000000021e+00 5.538294042340696777e+00
1.536000000000000032e+00 9.583376084591236577e+00
1.792000000000000037e+00 1.162061330727219399e+01
1.919999999999999929e+00 1.265157165678875728e+01
1.983999999999999986e+00 1.317198704470572324e+01
2.016000000000000014e+00 1.343332195945302487e+01
2.032000000000000028e+00 1.356386980865051584e+01
2.040000000000000036e+00 1.362943799876643425e+01
2.044000000000000039e+00 1.366216504899971440e+01
2.046000000000000263e+00 1.367835583814317602e+01
2.047000000000000153e+00 1.368659180126014974e+01
2.048000000000000043e+00 1.363894090221415567e+01
