# time variance
1.000000000000000021e-03 3.104243844461998449e-05
2.000000000000000042e-03 8.402309668112018675e-05
3.000000000000000062e-03 1.591799814495680344e-04
4.000000000000000083e-03 2.570126897414135459e-04
6.000000000000000125e-03 5.173900848276063698e-04
7.000000000000000146e-03 6.811374399638481843e-04
8.000000000000000167e-03 8.625345352773828352e-04
1.200000000000000025e-02 1.821947232264609215e-03
1.400000000000000029e-02 2.432130420458131648e-03
1.499999999999999944e-02 2.771057632533681630e-03
1.600000000000000033e-02 3.129116181600055668e-03
2.400000000000000050e-02 6.784193096305567681e-03
2.800000000000000058e-02 9.133446294034631638e-03
2.999999999999999889e-02 1.043582873309475967e-02
3.099999999999999978e-02 1.112131447748532925e-02
3.200000000000000067e-02 1.187887756903853974e-02
4.800000000000000100e-02 2.606195715448073047e-02
5.600000000000000117e-02 3.517025365837236905e-02
5.999999999999999778e-02 4.022716124355881634e-02
6.199999999999999956e-02 4.287542981980915768e-02
6.300000000000000044e-02 4.423335291679258985e-02
6.400000000000000133e-02 4.532066874103184151e-02
9.600000000000000200e-02 9.991152562337457521e-02
1.120000000000000023e-01 1.346453361954398631e-01
1.199999999999999956e-01 1.538187876463949777e-01
1.239999999999999991e-01 1.638626995818291132e-01
1.260000000000000009e-01 1.689878471208070831e-01
1.270000000000000018e-01 1.715818447947618508e-01
1.280000000000000027e-01 1.718429171257949140e-01
1.920000000000000040e-01 3.725775585499138121e-01
2.240000000000000047e-01 4.982062569580961164e-01
2.399999999999999911e-01 5.666741904391409124e-01
2.479999999999999982e-01 6.022904231812876708e-01
2.520000000000000018e-01 6.204581641901336653e-01
2.540000000000000036e-01 6.296190342526439832e-01
2.550000000000000044e-01 6.342229254407703021e-01
2.560000000000000053e-01 6.331865972649082241e-01
3.840000000000000080e-01 1.320927418253371233e+00
4.480000000000000093e-01 1.735209722425757439e+00
4.799999999999999822e-01 1.958897734409385194e+00
4.959999999999999964e-01 2.074408393158028829e+00
5.040000000000000036e-01 2.133045009329030073e+00
5.080000000000000071e-01 2.162612706585147038e+00
5.100000000000000089e-01 2.177492948159513109e+00
5.110000000000000098e-01 2.184927801811098025e+00
5.120000000000000107e-01 2.180346356880704217e+00
7.680000000000000160e-01 4.327882267434580932e+00
8.960000000000000187e-01 5.581002563340360823e+00
9.599999999999999645e-01 6.246672594498952513e+00
9.919999999999999929e-01 6.589830835052021385e+00
1.008000000000000007e+00 6.763459890389666107e+00
1.016000000000000014e+00 6.850785043312658473e+00
1.020000000000000018e+00 6.894539264322005145e+00
1.022000000000000020e+00 6.916615041957955512e+00
1.023000000000000131e+00 6.927545836207104735e+00
1.024000000000000021e+00 6.982239514903951338e+00
1.536000000000000032e+00 1.312369864462491265e+01
1.792000000000000037e+00 1.652123591528544466e+01
1.919999999999999929e+00 1.828823933216026276e+01
1.983999999999999986e+00 1.918918559121835443e+01
2.016000000000000014e+00 1.964451567561351908e+01
2.032000000000000028e+00 1.987329949022343811e+01
2.040000000000000036e+00 1.998737199823081312e+01
2.044000000000000039e+00 2.004463234176467523e+01
2.046000000000000263e+00 2.007362162467311251e+01
2.047000000000000153e+00 2.008790030150285233e+01
2.048000000000000043e+00 1.994947703708511000e+01
3.072000000000000064e+00 3.514022049095400035e+01
3.584000000000000075e+00 4.305855622948386241e+01
3.839999999999999858e+00 4.706215127585124947e+01
3.967999999999999972e+00 4.907827711778990931e+01
4.032000000000000028e+00 5.009599718598038010e+01
4.064000000000000057e+00 5.060563047240565027e+01
4.080000000000000071e+00 5.086173379701490660e+01
4.088000000000000078e+00 5.098882553214029656e+01
4.092000000000000526e+00 5.105270291600662347e+01
4.094000000000000306e+00 5.108527333295654671e+01
4.094999999999999751e+00 5.110122575237528508e+01
4.096000000000000085e+00 5.122780087906366475e+01
6.144000000000000128e+00 8.322020347884401303e+01
7.168000000000000149e+00 9.960745014063954272e+01
7.679999999999999716e+00 1.078936765388725831e+02
7.935999999999999943e+00 1.120341861676913169e+02
8.064000000000000057e+00 1.141340348868352237e+02
8.128000000000000114e+00 1.151964762431083500e+02
8.160000000000000142e+00 1.157274661144018779e+02
8.176000000000000156e+00 1.159925093206542783e+02
8.184000000000001052e+00 1.161232734545611152e+02
8.188000000000000611e+00 1.161895478144732294e+02
8.189999999999999503e+00 1.162236871460355445e+02
8.191000000000000725e+00 1.162403698391311480e+02
8.192000000000000171e+00 1.158968427339672189e+02
1.228800000000000026e+01 1.817105288047454223e+02
1.433600000000000030e+01 2.139151611711375836e+02
1.446499999999999986e+01 2.151009159454051769e+02
1.446600000000000108e+01 2.151163876631209178e+02
1.446799999999999997e+01 2.151477942164621595e+02
1.447199999999999953e+01 2.152108148467863202e+02
1.448000000000000043e+01 2.153356783454678407e+02
1.449600000000000044e+01 2.155896800559848998e+02
1.452800000000000047e+01 2.160926533064998694e+02
1.459200000000000053e+01 2.170896667300252716e+02
1.472000000000000064e+01 2.190549590289327284e+02
1.497600000000000087e+01 2.230486144460052742e+02
1.535999999999999943e+01 2.302938714167569856e+02
1.548799999999999955e+01 2.310719118068234366e+02
1.587199999999999989e+01 2.385921158422223129e+02
1.612800000000000011e+01 2.427143552137757752e+02
1.625600000000000023e+01 2.448072797319334200e+02
1.632000000000000028e+01 2.458598869050287590e+02
1.635200000000000031e+01 2.463884588138662934e+02
1.636800000000000210e+01 2.466483460996171857e+02
1.637600000000000122e+01 2.467769563883222759e+02
1.637999999999999901e+01 2.468421936163757664e+02
1.638200000000000145e+01 2.468758560582659811e+02
1.638299999999999912e+01 2.468927017176685581e+02
1.638400000000000034e+01 2.468265121710169865e+02
1.651200000000000045e+01 2.472462037918461419e+02
1.855999999999999872e+01 2.801181508670964035e+02
2.265599999999999881e+01 3.456151908894634062e+02
2.457600000000000051e+01 3.760695631442183640e+02
2.867200000000000060e+01 4.427460151194313767e+02
3.071999999999999886e+01 4.749302831539348517e+02
3.084799999999999898e+01 4.760995371769015492e+02
3.174399999999999977e+01 4.913909499087972108e+02
3.225600000000000023e+01 4.997695674135350146e+02
3.251200000000000045e+01 5.039162536293988524e+02
3.264000000000000057e+01 5.059967014020860461e+02
3.270400000000000063e+01 5.070406408593510150e+02
3.273600000000000421e+01 5.075631874639393573e+02
3.275200000000000244e+01 5.078194164314691079e+02
3.275999999999999801e+01 5.079461416573442420e+02
3.276400000000000290e+01 5.080093467202996180e+02
3.276599999999999824e+01 5.080419800248819229e+02
3.276700000000000301e+01 5.080591799904436812e+02
3.276800000000000068e+01 5.076333542507491075e+02
4.723199999999999932e+01 7.365819564444841490e+02
4.723300000000000409e+01 7.377507353745299952e+02
4.723400000000000176e+01 7.377661255755292586e+02
4.723600000000000421e+01 7.377965711964102411e+02
4.724000000000000199e+01 7.378576611773132754e+02
4.724799999999999756e+01 7.379798732977469626e+02
4.726400000000000290e+01 7.382284853444502914e+02
4.729599999999999937e+01 7.387121449548931196e+02
4.735999999999999943e+01 7.396767662337060756e+02
4.748799999999999955e+01 7.415645340775481600e+02
