# time variance
1.000000000000000021e-03 2.698356501659708329e-05
2.000000000000000042e-03 6.817994713130914419e-05
3.000000000000000062e-03 1.230340957435062778e-04
4.000000000000000083e-03 1.913726070675609713e-04
6.000000000000000125e-03 3.710488494685820803e-04
7.000000000000000146e-03 4.812383902810633157e-04
8.000000000000000167e-03 6.055416574359646312e-04
1.200000000000000025e-02 1.241418070210907176e-03
1.400000000000000029e-02 1.644242587748866473e-03
1.499999999999999944e-02 1.865198613270249890e-03
1.600000000000000033e-02 2.106381313844812170e-03
2.400000000000000050e-02 4.485104390827255282e-03
2.800000000000000058e-02 5.998571902507252376e-03
2.999999999999999889e-02 6.842880039671627931e-03
3.099999999999999978e-02 7.283046359601488828e-03
3.200000000000000067e-02 7.715538540519133875e-03
4.800000000000000100e-02 1.682155379691701105e-02
5.600000000000000117e-02 2.265065655675857492e-02
5.999999999999999778e-02 2.587049992264328982e-02
6.199999999999999956e-02 2.757359692107793497e-02
6.300000000000000044e-02 2.844112930326064825e-02
6.400000000000000133e-02 2.929122759414030594e-02
9.600000000000000200e-02 6.419332454968690316e-02
1.120000000000000023e-01 8.655500851375538818e-02
1.199999999999999956e-01 9.890969661384788059e-02
1.239999999999999991e-01 1.053505189548481352e-01
1.260000000000000009e-01 1.086738542360220078e-01
1.270000000000000018e-01 1.103504644473074364e-01
1.280000000000000027e-01 1.111968367445598099e-01
1.920000000000000040e-01 2.426889858023986712e-01
2.240000000000000047e-01 3.256105326713309989e-01
2.399999999999999911e-01 3.712805100963905147e-01
2.479999999999999982e-01 3.950911668251792519e-01
2.520000000000000018e-01 4.071867597715888576e-01
2.540000000000000036e-01 4.133579445417410181e-01
2.550000000000000044e-01 4.164562773405924290e-01
2.560000000000000053e-01 4.166816692095982044e-01
3.840000000000000080e-01 8.880115517703488504e-01
4.480000000000000093e-01 1.178774378447945637e+00
4.799999999999999822e-01 1.336759244332272223e+00
4.959999999999999964e-01 1.418941580981098571e+00
5.040000000000000036e-01 1.460723629725428019e+00
5.080000000000000071e-01 1.481710661040465338e+00
5.100000000000000089e-01 1.492384241514324472e+00
5.110000000000000098e-01 1.497717413585119228e+00
5.120000000000000107e-01 1.503693307132441870e+00
7.680000000000000160e-01 3.077308015542341568e+00
8.960000000000000187e-01 4.011403688160513070e+00
9.599999999999999645e-01 4.511316154732667449e+00
9.919999999999999929e-01 4.768971824649232971e+00
1.008000000000000007e+00 4.899793179501649831e+00
1.016000000000000014e+00 4.965579880945062641e+00
1.020000000000000018e+00 4.998427092012702744e+00
1.022000000000000020e+00 5.015115406300656886e+00
1.023000000000000131e+00 5.023447207817247850e+00
1.024000000000000021e+00 5.059988536013764637e+00
1.536000000000000032e+00 9.783281486537561022e+00
1.792000000000000037e+00 1.241699263514102292e+01
1.919999999999999929e+00 1.378289438411925971e+01
1.983999999999999986e+00 1.448016690991358857e+01
2.016000000000000014e+00 1.483218316644892454e+01
2.032000000000000028e+00 1.500882454415327594e+01
2.040000000000000036e+00 1.509737089324377024e+01
2.044000000000000039e+00 1.514149976812947429e+01
2.046000000000000263e+00 1.516392949677386071e+01
2.047000000000000153e+00 1.517514904164970879e+01
2.048000000000000043e+00 1.527205598328556313e+01
3.072000000000000064e+00 2.726525671140390017e+01
3.584000000000000075e+00 3.350051580672640483e+01
3.839999999999999858e+00 3.662977013391120806e+01
3.967999999999999972e+00 3.819768251528569181e+01
4.032000000000000028e+00 3.898787609008662969e+01
4.064000000000000057e+00 3.938425746150475959e+01
4.080000000000000071e+00 3.958232799296292370e+01
4.088000000000000078e+00 3.968112222695320668e+01
