# time variance
1.000000000000000021e-03 2.527912826941502739e-05
2.000000000000000042e-03 6.190920646185178538e-05
3.000000000000000062e-03 1.089466459677326701e-04
4.000000000000000083e-03 1.667486942007751893e-04
6.000000000000000125e-03 3.151500136335571092e-04
7.000000000000000146e-03 4.050671748121836661e-04
8.000000000000000167e-03 5.041866796876714888e-04
1.200000000000000025e-02 1.015148407726043471e-03
1.400000000000000029e-02 1.335775085968837934e-03
1.499999999999999944e-02 1.510439717705091894e-03
1.600000000000000033e-02 1.699431403732359989e-03
2.400000000000000050e-02 3.569753812846255744e-03
2.800000000000000058e-02 4.760662802328716192e-03
2.999999999999999889e-02 5.422071198070662831e-03
3.099999999999999978e-02 5.764999936074900570e-03
3.200000000000000067e-02 6.110829736973199394e-03
4.800000000000000100e-02 1.321222574111546519e-02
5.600000000000000117e-02 1.774662786768665956e-02
5.999999999999999778e-02 2.026555111685623620e-02
6.199999999999999956e-02 2.158880714083875538e-02
6.300000000000000044e-02 2.225912215980961270e-02
6.400000000000000133e-02 2.295920182711366775e-02
9.600000000000000200e-02 5.009945501434912712e-02
1.120000000000000023e-01 6.741960992265166874e-02
1.199999999999999956e-01 7.697163807521734125e-02
1.239999999999999991e-01 8.198150877852611318e-02
1.260000000000000009e-01 8.454737464745576414e-02
1.270000000000000018e-01 8.583017177980389878e-02
1.280000000000000027e-01 8.693196322744355109e-02
1.920000000000000040e-01 1.885709995822015816e-01
2.240000000000000047e-01 2.522229835504984918e-01
2.399999999999999911e-01 2.870703444514964287e-01
2.479999999999999982e-01 3.052054653691715358e-01
2.520000000000000018e-01 3.144824824023899623e-01
2.540000000000000036e-01 3.191688871862505272e-01
2.550000000000000044e-01 3.214951828133863487e-01
2.560000000000000053e-01 3.226067224570769998e-01
3.840000000000000080e-01 6.796980972879672622e-01
4.480000000000000093e-01 8.958935743384544015e-01
4.799999999999999822e-01 1.012342906450703017e+00
4.959999999999999964e-01 1.072566822471038073e+00
5.040000000000000036e-01 1.103162321618271990e+00
5.080000000000000071e-01 1.118676949637708251e+00
5.100000000000000089e-01 1.126452312509010012e+00
5.110000000000000098e-01 1.130292744282094919e+00
5.120000000000000107e-01 1.131250384508069029e+00
7.680000000000000160e-01 2.269765372929410940e+00
8.960000000000000187e-01 2.933640030854410163e+00
9.599999999999999645e-01 3.284886566339209057e+00
9.919999999999999929e-01 3.464848698977621044e+00
1.008000000000000007e+00 3.556035622766322568e+00
1.016000000000000014e+00 3.601915182227059642e+00
1.020000000000000018e+00 3.625119195881466361e+00
1.022000000000000020e+00 3.636708622020293102e+00
1.023000000000000131e+00 3.642404499560859765e+00
1.024000000000000021e+00 3.622740467715001689e+00
1.536000000000000032e+00 6.860027910227962877e+00
1.792000000000000037e+00 8.659045970378491219e+00
1.919999999999999929e+00 9.594089891369836920e+00
1.983999999999999986e+00 1.006796167392419861e+01
2.016000000000000014e+00 1.030646917957598951e+01
2.032000000000000028e+00 1.042639538326489657e+01
2.040000000000000036e+00 1.048637385221765861e+01
2.044000000000000039e+00 1.051681146917600351e+01
2.046000000000000263e+00 1.053191430886523250e+01
2.047000000000000153e+00 1.053938995111825783e+01
2.048000000000000043e+00 1.052332242805667306e+01
3.072000000000000064e+00 1.850168450909066564e+01
3.584000000000000075e+00 2.267697412620184849e+01
3.839999999999999858e+00 2.479102120642899365e+01
3.967999999999999972e+00 2.585734119752093463e+01
4.032000000000000028e+00 2.639064277101937961e+01
4.064000000000000057e+00 2.665810636763134767e+01
4.080000000000000071e+00 2.679221173480032903e+01
4.088000000000000078e+00 2.685913359888590435e+01
4.092000000000000526e+00 2.689302323800215788e+01
4.094000000000000306e+00 2.690970539101282100e+01
4.094999999999999751e+00 2.691811060241084874e+01
4.096000000000000085e+00 2.696664754834860389e+01
6.144000000000000128e+00 4.401639364055234438e+01
7.168000000000000149e+00 5.249588472130034233e+01
7.679999999999999716e+00 5.677177914213059751e+01
7.935999999999999943e+00 5.892982354354174390e+01
8.064000000000000057e+00 6.000867517275159457e+01
8.128000000000000114e+00 6.055210318999925789e+01
8.160000000000000142e+00 6.082527946195986601e+01
8.176000000000000156e+00 6.096183372416562918e+01
8.184000000000001052e+00 6.102946762319117369e+01
8.188000000000000611e+00 6.106373829913030704e+01
8.189999999999999503e+00 6.108056987312053820e+01
8.191000000000000725e+00 6.108919462902324682e+01
8.192000000000000171e+00 6.131218246667609861e+01
1.228800000000000026e+01 9.568387650589905036e+01
1.433600000000000030e+01 1.128948342761197097e+02
1.446499999999999986e+01 1.146449198771048543e+02
1.446600000000000108e+01 1.146523806704573474e+02
1.446799999999999997e+01 1.146689268544463118e+02
1.447199999999999953e+01 1.147028982042118912e+02
1.448000000000000043e+01 1.147701496667810659e+02
1.449600000000000044e+01 1.149033036743486207e+02
1.452800000000000047e+01 1.151727729287119928e+02
1.459200000000000053e+01 1.157119979718052036e+02
1.472000000000000064e+01 1.167886519633192108e+02
1.497600000000000087e+01 1.189124952298353151e+02
1.535999999999999943e+01 1.211872617825661109e+02
1.548799999999999955e+01 1.231754436490488160e+02
1.587199999999999989e+01 1.253962691416365942e+02
1.612800000000000011e+01 1.275140042878820736e+02
1.625600000000000023e+01 1.285804495917497832e+02
1.632000000000000028e+01 1.291158110122388223e+02
1.635200000000000031e+01 1.293842650478287055e+02
1.636800000000000210e+01 1.295181262064698160e+02
1.637600000000000122e+01 1.295850187084707557e+02
1.637999999999999901e+01 1.296180801474962436e+02
1.638200000000000145e+01 1.296344390840709195e+02
1.638299999999999912e+01 1.296430148930528787e+02
1.638400000000000034e+01 1.314024967214164690e+02
1.651200000000000045e+01 1.316768689585495338e+02
1.855999999999999872e+01 1.483917466668893610e+02
2.265599999999999881e+01 1.824846825553389067e+02
2.457600000000000051e+01 1.995624310131731818e+02
2.867200000000000060e+01 2.332819717529811214e+02
3.071999999999999886e+01 2.505682699372246134e+02
3.084799999999999898e+01 2.505724471423461637e+02
3.174399999999999977e+01 2.588164621697973189e+02
3.225600000000000023e+01 2.630500831766041756e+02
3.251200000000000045e+01 2.651605642837871528e+02
3.264000000000000057e+01 2.661951432539719917e+02
3.270400000000000063e+01 2.667105930233458366e+02
3.273600000000000421e+01 2.669663158795766549e+02
3.275200000000000244e+01 2.670938997978776115e+02
3.275999999999999801e+01 2.671573856200155888e+02
