# time variance
1.000000000000000021e-03 2.932427204428265192e-05
2.000000000000000042e-03 7.731218629527557350e-05
3.000000000000000062e-03 1.440100191892269203e-04
4.000000000000000083e-03 2.299698332439405679e-04
6.000000000000000125e-03 4.574111987998333274e-04
7.000000000000000146e-03 5.987410075424061178e-04
8.000000000000000167e-03 7.585493501081072912e-04
1.200000000000000025e-02 1.585929631038773564e-03
1.400000000000000029e-02 2.111374764969611590e-03
1.499999999999999944e-02 2.401358272125894006e-03
1.600000000000000033e-02 2.708693298854807086e-03
2.400000000000000050e-02 5.839479671489958973e-03
2.800000000000000058e-02 7.848136006967577905e-03
2.999999999999999889e-02 8.963522188280318229e-03
3.099999999999999978e-02 9.547558430097200302e-03
3.200000000000000067e-02 1.016580708290802486e-02
4.800000000000000100e-02 2.226803074107746791e-02
5.600000000000000117e-02 3.002777585974500743e-02
5.999999999999999778e-02 3.433351063705416401e-02
6.199999999999999956e-02 3.659514629806442237e-02
6.300000000000000044e-02 3.774983360912976399e-02
6.400000000000000133e-02 3.873026044151828273e-02
9.600000000000000200e-02 8.521274393362832100e-02
1.120000000000000023e-01 1.148078213417236260e-01
1.199999999999999956e-01 1.311400363825371007e-01
1.239999999999999991e-01 1.396805970449049028e-01
1.260000000000000009e-01 1.440521879348003464e-01
1.270000000000000018e-01 1.462590261654575785e-01
1.280000000000000027e-01 1.475485189668660768e-01
1.920000000000000040e-01 3.192635484065080576e-01
2.240000000000000047e-01 4.263369577669648414e-01
2.399999999999999911e-01 4.846937350331866901e-01
2.479999999999999982e-01 5.150402894235001083e-01
2.520000000000000018e-01 5.304672643076800975e-01
2.540000000000000036e-01 5.382615894102599219e-01
2.550000000000000044e-01 5.421748355232023364e-01
2.560000000000000053e-01 5.423405533253748967e-01
3.840000000000000080e-01 1.127141579014940387e+00
4.480000000000000093e-01 1.475401026102461710e+00
4.799999999999999822e-01 1.662228553591470703e+00
4.959999999999999964e-01 1.758608108296967343e+00
5.040000000000000036e-01 1.807556366517313107e+00
5.080000000000000071e-01 1.832163408915755021e+00
5.100000000000000089e-01 1.844526973584599494e+00
5.110000000000000098e-01 1.850725643610426907e+00
5.120000000000000107e-01 1.836696359883831509e+00
7.680000000000000160e-01 3.613645461169922246e+00
8.960000000000000187e-01 4.638991341321736073e+00
9.599999999999999645e-01 5.179600262095075180e+00
9.919999999999999929e-01 5.456805530988923181e+00
1.008000000000000007e+00 5.596945077008346203e+00
1.016000000000000014e+00 5.667549928076881294e+00
1.020000000000000018e+00 5.702875413718158981e+00
1.022000000000000020e+00 5.720659342823733340e+00
1.023000000000000131e+00 5.729549146131899917e+00
1.024000000000000021e+00 5.730575111846370362e+00
1.536000000000000032e+00 1.064339384904316788e+01
1.792000000000000037e+00 1.335552456210368533e+01
1.919999999999999929e+00 1.476587599441808862e+01
1.983999999999999986e+00 1.548024109495417022e+01
2.016000000000000014e+00 1.584002089199563912e+01
2.032000000000000028e+00 1.602040421515907553e+01
2.040000000000000036e+00 1.611077599717057751e+01
2.044000000000000039e+00 1.615589502951856460e+01
2.046000000000000263e+00 1.617858309656949700e+01
2.047000000000000153e+00 1.618991308566016585e+01
2.048000000000000043e+00 1.624608099828316909e+01
3.072000000000000064e+00 2.824659459944479778e+01
3.584000000000000075e+00 3.448158487577651954e+01
3.839999999999999858e+00 3.764444450804688813e+01
3.967999999999999972e+00 3.923401762310174945e+01
4.032000000000000028e+00 4.003026165999666830e+01
4.064000000000000057e+00 4.042717904992959177e+01
4.080000000000000071e+00 4.062665663268899152e+01
4.088000000000000078e+00 4.072614030701548415e+01
4.092000000000000526e+00 4.077603616586915791e+01
4.094000000000000306e+00 4.080061505944055256e+01
4.094999999999999751e+00 4.081306324380477690e+01
4.096000000000000085e+00 4.095313439741850203e+01
6.144000000000000128e+00 6.656812088939213368e+01
7.168000000000000149e+00 7.938805027360650968e+01
7.679999999999999716e+00 8.577665119297935803e+01
7.935999999999999943e+00 8.903243636302288166e+01
8.064000000000000057e+00 9.066047754344823772e+01
8.128000000000000114e+00 9.147241957538918200e+01
8.160000000000000142e+00 9.187735185750626954e+01
8.176000000000000156e+00 9.208066263520734651e+01
8.184000000000001052e+00 9.218154993511843998e+01
8.188000000000000611e+00 9.223261196573243126e+01
8.189999999999999503e+00 9.225772530437153307e+01
8.191000000000000725e+00 9.227047750608493004e+01
8.192000000000000171e+00 9.280983791213414236e+01
1.228800000000000026e+01 1.447595678430568285e+02
1.433600000000000030e+01 1.708100926399609989e+02
1.446499999999999986e+01 1.707181826817218280e+02
1.446600000000000108e+01 1.707312616974202797e+02
1.446799999999999997e+01 1.707568537386103458e+02
