# time variance
1.000000000000000021e-03 2.354295337181007869e-05
2.000000000000000042e-03 5.413147218506546233e-05
3.000000000000000062e-03 9.151356931586759099e-05
4.000000000000000083e-03 1.367924720915520765e-04
6.000000000000000125e-03 2.466969883445413784e-04
7.000000000000000146e-03 3.125200423610618658e-04
8.000000000000000167e-03 3.865171820382666892e-04
1.200000000000000025e-02 7.495502280306346084e-04
1.400000000000000029e-02 9.723183156920313375e-04
1.499999999999999944e-02 1.094490050463128947e-03
1.600000000000000033e-02 1.225243968811111622e-03
2.400000000000000050e-02 2.513457285197764034e-03
2.800000000000000058e-02 3.325356364482529026e-03
2.999999999999999889e-02 3.771924478054852065e-03
3.099999999999999978e-02 4.005091367236776265e-03
3.200000000000000067e-02 4.246031558981760989e-03
4.800000000000000100e-02 9.057385138183823153e-03
5.600000000000000117e-02 1.212487882858815161e-02
5.999999999999999778e-02 1.382590420723257829e-02
6.199999999999999956e-02 1.471282007497788646e-02
6.300000000000000044e-02 1.516588240174394225e-02
6.400000000000000133e-02 1.566267233379273899e-02
9.600000000000000200e-02 3.406996746586297975e-02
1.120000000000000023e-01 4.588824948401507009e-02
1.199999999999999956e-01 5.243471772751687188e-02
1.239999999999999991e-01 5.587474042833623367e-02
1.260000000000000009e-01 5.762301126991914435e-02
1.270000000000000018e-01 5.850503546254048892e-02
1.280000000000000027e-01 5.937607703368499856e-02
1.920000000000000040e-01 1.304287286677902613e-01
2.240000000000000047e-01 1.758643558122361394e-01
2.399999999999999911e-01 2.010516705631101297e-01
2.479999999999999982e-01 2.142327361552412990e-01
2.520000000000000018e-01 2.209859951427375346e-01
2.540000000000000036e-01 2.243835204219405410e-01
2.550000000000000044e-01 2.260845854159578838e-01
2.560000000000000053e-01 2.276515707097001018e-01
3.840000000000000080e-01 4.981301789582026629e-01
4.480000000000000093e-01 6.697793980907176259e-01
4.799999999999999822e-01 7.642406417215603653e-01
4.959999999999999964e-01 8.136311679041590139e-01
5.040000000000000036e-01 8.388093983455306990e-01
5.080000000000000071e-01 8.515697265878867661e-01
5.100000000000000089e-01 8.579438620783701452e-01
5.110000000000000098e-01 8.611289390531409182e-01
5.120000000000000107e-01 8.632327621693969277e-01
7.680000000000000160e-01 1.853538527378679746e+00
