# time variance
1.000000000000000021e-03 2.161714051577372288e-05
2.000000000000000042e-03 4.676549906269629659e-05
3.000000000000000062e-03 7.508860981179288276e-05
4.000000000000000083e-03 1.059155077568042585e-04
6.000000000000000125e-03 1.785394930917934904e-04
7.000000000000000146e-03 2.198392434384977608e-04
8.000000000000000167e-03 2.661257794825478210e-04
1.200000000000000025e-02 4.770084055498578128e-04
1.400000000000000029e-02 6.018946701343073739e-04
1.499999999999999944e-02 6.691103487590965761e-04
1.600000000000000033e-02 7.397097964209103016e-04
2.400000000000000050e-02 1.422664906627349934e-03
2.800000000000000058e-02 1.840259136656013450e-03
2.999999999999999889e-02 2.069465288989346709e-03
3.099999999999999978e-02 2.188338443218451265e-03
3.200000000000000067e-02 2.312494822941917310e-03
4.800000000000000100e-02 4.694790951206138929e-03
5.600000000000000117e-02 6.196548143803118358e-03
5.999999999999999778e-02 7.019050903247700361e-03
6.199999999999999956e-02 7.451085771764433263e-03
6.300000000000000044e-02 7.670127060376121311e-03
6.400000000000000133e-02 7.907390181265044893e-03
9.600000000000000200e-02 1.666517106481290103e-02
1.120000000000000023e-01 2.219544074568548936e-02
1.199999999999999956e-01 2.525118924526179032e-02
1.239999999999999991e-01 2.684609629067042508e-02
1.260000000000000009e-01 2.766608491505306161e-02
1.270000000000000018e-01 2.807341219095507018e-02
1.280000000000000027e-01 2.840633953930938455e-02
1.920000000000000040e-01 6.085911096037419782e-02
2.240000000000000047e-01 8.127348977700583899e-02
2.399999999999999911e-01 9.248877989602685701e-02
2.479999999999999982e-01 9.834891356891729830e-02
2.520000000000000018e-01 1.013311384835959283e-01
2.540000000000000036e-01 1.028569133069152514e-01
2.550000000000000044e-01 1.036077618182778270e-01
2.560000000000000053e-01 1.041392133975626300e-01
3.840000000000000080e-01 2.210630607208558251e-01
4.480000000000000093e-01 2.934073814324946183e-01
4.799999999999999822e-01 3.327078556355678729e-01
4.959999999999999964e-01 3.531506490830818024e-01
5.040000000000000036e-01 3.635338292244139624e-01
