# time variance
1.000000000000000021e-03 2.165018484185196628e-05
2.000000000000000042e-03 4.645312428629790508e-05
3.000000000000000062e-03 7.489077095923357002e-05
4.000000000000000083e-03 1.077076682178397212e-04
6.000000000000000125e-03 1.807174791545572835e-04
7.000000000000000146e-03 2.227257188250801676e-04
8.000000000000000167e-03 2.676336202862498580e-04
1.200000000000000025e-02 4.858491169112715198e-04
1.400000000000000029e-02 6.113823129450523001e-04
1.499999999999999944e-02 6.798759302368259693e-04
1.600000000000000033e-02 7.569406453596649051e-04
2.400000000000000050e-02 1.459527153803054670e-03
2.800000000000000058e-02 1.896516990671541112e-03
2.999999999999999889e-02 2.128592888843343009e-03
3.099999999999999978e-02 2.250279045726684586e-03
3.200000000000000067e-02 2.393746398382507953e-03
4.800000000000000100e-02 4.887249608415328295e-03
5.600000000000000117e-02 6.449457380854007639e-03
5.999999999999999778e-02 7.317756315410022666e-03
6.199999999999999956e-02 7.758859472062970206e-03
6.300000000000000044e-02 7.986725269166897179e-03
6.400000000000000133e-02 8.217076483061216269e-03
9.600000000000000200e-02 1.747209270877307652e-02
1.120000000000000023e-01 2.334590222022312964e-02
1.199999999999999956e-01 2.658005295166820936e-02
1.239999999999999991e-01 2.828533157827805428e-02
1.260000000000000009e-01 2.913258696107601242e-02
1.270000000000000018e-01 2.956580111177910947e-02
1.280000000000000027e-01 3.016384176551303170e-02
1.920000000000000040e-01 6.511757259438995249e-02
2.240000000000000047e-01 8.742252191284814733e-02
2.399999999999999911e-01 9.970934480234744379e-02
2.479999999999999982e-01 1.061078003090443755e-01
2.520000000000000018e-01 1.093965973895594246e-01
2.540000000000000036e-01 1.110093710888185037e-01
2.550000000000000044e-01 1.118315542792551187e-01
2.560000000000000053e-01 1.127164736995651395e-01
3.840000000000000080e-01 2.436108395947264027e-01
4.480000000000000093e-01 3.254909430899046718e-01
4.799999999999999822e-01 3.704333012047167362e-01
4.959999999999999964e-01 3.938202589928072594e-01
5.040000000000000036e-01 4.056807002422796460e-01
5.080000000000000071e-01 4.116892434186690819e-01
5.100000000000000089e-01 4.146238928195336015e-01
5.110000000000000098e-01 4.161110385332181805e-01
5.120000000000000107e-01 4.149567675717974469e-01
7.680000000000000160e-01 8.715681862343707120e-01
8.960000000000000187e-01 1.144969919574674755e+00
9.599999999999999645e-01 1.290804999112319162e+00
9.919999999999999929e-01 1.366027554915644870e+00
1.008000000000000007e+00 1.404090989830714786e+00
1.016000000000000014e+00 1.423109719358919278e+00
1.020000000000000018e+00 1.432676102491616366e+00
1.022000000000000020e+00 1.437346176165930522e+00
1.023000000000000131e+00 1.439691331003006614e+00
1.024000000000000021e+00 1.429769736894425769e+00
1.536000000000000032e+00 2.757045416031767004e+00
