# time variance
1.000000000000000021e-03 2.859239076634141082e-05
2.000000000000000042e-03 7.376985668809007382e-05
3.000000000000000062e-03 1.361106329302699315e-04
4.000000000000000083e-03 2.153898403246234374e-04
6.000000000000000125e-03 4.237505541779598966e-04
7.000000000000000146e-03 5.541648096243616956e-04
8.000000000000000167e-03 6.992851999624758418e-04
1.200000000000000025e-02 1.453156521259100272e-03
1.400000000000000029e-02 1.930196522312441036e-03
1.499999999999999944e-02 2.195712817471476633e-03
1.600000000000000033e-02 2.476827041516167262e-03
2.400000000000000050e-02 5.325048469819997771e-03
2.800000000000000058e-02 7.151994419771762548e-03
2.999999999999999889e-02 8.162889702556994781e-03
3.099999999999999978e-02 8.696263007800110467e-03
3.200000000000000067e-02 9.242219211767292372e-03
4.800000000000000100e-02 2.026246331696808164e-02
5.600000000000000117e-02 2.735681760816670305e-02
5.999999999999999778e-02 3.130155443152857209e-02
6.199999999999999956e-02 3.336863186166850320e-02
6.300000000000000044e-02 3.443211984181584334e-02
6.400000000000000133e-02 3.566684935199076339e-02
9.600000000000000200e-02 7.875817001215357216e-02
1.120000000000000023e-01 1.064931505205433671e-01
1.199999999999999956e-01 1.218959777714299086e-01
1.239999999999999991e-01 1.299824421588554879e-01
1.260000000000000009e-01 1.341144245783338351e-01
1.270000000000000018e-01 1.362144117887509609e-01
1.280000000000000027e-01 1.381585902301993851e-01
1.920000000000000040e-01 3.058918820698084962e-01
2.240000000000000047e-01 4.131149222789145536e-01
2.399999999999999911e-01 4.724692962389404061e-01
2.479999999999999982e-01 5.035752457026647644e-01
2.520000000000000018e-01 5.194782396671470126e-01
2.540000000000000036e-01 5.275104457386203816e-01
2.550000000000000044e-01 5.315666509921440630e-01
2.560000000000000053e-01 5.348748672420822192e-01
3.840000000000000080e-01 1.169969050439374048e+00
4.480000000000000093e-01 1.570179791611156617e+00
4.799999999999999822e-01 1.789149314978382588e+00
4.959999999999999964e-01 1.903285332569151223e+00
5.040000000000000036e-01 1.961504079574605264e+00
5.080000000000000071e-01 1.990857311159917487e+00
5.100000000000000089e-01 2.005606660048393497e+00
5.110000000000000098e-01 2.013017336662134671e+00
5.120000000000000107e-01 2.005488925347551188e+00
7.680000000000000160e-01 4.238945696969772747e+00
8.960000000000000187e-01 5.578459581322686489e+00
9.599999999999999645e-01 6.293797460674317890e+00
9.919999999999999929e-01 6.660951651202429602e+00
1.008000000000000007e+00 6.846875491923492874e+00
1.016000000000000014e+00 6.940489454119999735e+00
1.020000000000000018e+00 6.987302053371044153e+00
1.022000000000000020e+00 7.010826663391419800e+00
1.023000000000000131e+00 7.022622128706432321e+00
1.024000000000000021e+00 6.996273515773376417e+00
1.536000000000000032e+00 1.350917653357968362e+01
1.792000000000000037e+00 1.702032244526679250e+01
1.919999999999999929e+00 1.880671371889956589e+01
1.983999999999999986e+00 1.970443683771223675e+01
2.016000000000000014e+00 2.015306912572621911e+01
2.032000000000000028e+00 2.037719854972447564e+01
2.040000000000000036e+00 2.048955422596603881e+01
2.044000000000000039e+00 2.054557752701096263e+01
2.046000000000000263e+00 2.057381235537044972e+01
2.047000000000000153e+00 2.058801286635221572e+01
2.048000000000000043e+00 2.065897872319452944e+01
3.072000000000000064e+00 3.497123876198455150e+01
3.584000000000000075e+00 4.199829692121937796e+01
3.839999999999999858e+00 4.549150988285146013e+01
3.967999999999999972e+00 4.723598607995373300e+01
4.032000000000000028e+00 4.810768547011346641e+01
4.064000000000000057e+00 4.854192156681239112e+01
4.080000000000000071e+00 4.875975196724550642e+01
4.088000000000000078e+00 4.886803857601174172e+01
4.092000000000000526e+00 4.892246807410197107e+01
4.094000000000000306e+00 4.894990766029192741e+01
4.094999999999999751e+00 4.896375555911774313e+01
4.096000000000000085e+00 4.880781330663575091e+01
6.144000000000000128e+00 7.673303004249498827e+01
7.168000000000000149e+00 9.094406145742993886e+01
7.679999999999999716e+00 9.790169462675567047e+01
7.935999999999999943e+00 1.013425721113227382e+02
8.064000000000000057e+00 1.030610715887403330e+02
8.128000000000000114e+00 1.039185547014943722e+02
8.160000000000000142e+00 1.043466343626047319e+02
8.176000000000000156e+00 1.045622238828653963e+02
8.184000000000001052e+00 1.046690068971099663e+02
8.188000000000000611e+00 1.047230335137616066e+02
8.189999999999999503e+00 1.047502848969668321e+02
8.191000000000000725e+00 1.047639766257287874e+02
8.192000000000000171e+00 1.054098979327530969e+02
1.228800000000000026e+01 1.611253591939234866e+02
1.433600000000000030e+01 1.892659318830824304e+02
1.446499999999999986e+01 1.906579830868281533e+02
