# G = 0.0
# D = 0.01
lp_w,Pf_Ps,alpha,beta,D_eff,mean_vx
2.75,0.5,1.3379840384801642,1.0394275638789547,3.2411918377030258,0.29227701818568114
2.75,0.625,1.3598731971192364,0.9917681311572617,3.8317023933321765,0.3192190400891522
2.75,0.75,1.4311496049023547,1.010232994557098,3.795289825699368,0.4074526368189589
2.75,0.875,1.5426201728822728,1.0724122766503341,2.923434576718981,0.44516111611800846
2.75,1.0,1.6119448324173689,1.05910151064902,3.2541915443005522,0.5326146370537495
2.75,1.125,1.6468487088516564,1.0277310401188129,3.5889008488201015,0.6299966318747113
2.75,1.25,1.645601880401567,0.9696916441058004,4.624969654757193,0.6628616060225182
2.75,1.375,1.7310387450355413,1.039186776750591,3.607313770182182,0.7727585398160203
2.75,1.5,1.7446974801131097,1.067508681957714,2.9607394350176146,0.8210056331298135
2.75,1.625,1.7607086204295288,1.0347216205537413,3.6009978059533365,0.8772555891435588
2.75,1.75,1.801493484223739,1.0373469249598413,3.760048620002212,0.9753768658313483
2.75,1.875,1.7833241802895423,1.027827998912868,4.06169904977538,1.0014721335938819
2.75,2.0,1.7820128523268846,1.0407465264044704,3.8645561286501517,1.1035376290665229
3.0,0.125,1.040194899485783,1.0062067748054044,4.177925205377177,0.09899234379089741
3.0,0.25,1.1632241212713827,1.078557508567586,3.3272611372426284,0.11883857560729683
3.0,0.375,1.2164085693352709,1.0286754003837302,3.7691940057824485,0.22011955119050006
3.0,0.5,1.2595838798913948,0.9595733095535653,5.085062181838505,0.29546197116810213
3.0,0.625,1.3938935851142902,1.031006575822804,3.9312934060587663,0.34571427090434353
3.0,0.75,1.4629069794102099,1.0561792428819599,3.5996371626665384,0.4119413036360985
