x,y,theta
0.006401979232402329,0.7206171367924178,-2.1487952154814685
0.009966105138028628,0.7236920507003771,-2.152066983313312
0.00504633615099696,0.7295904334308883,-2.110739391894964
0.014741602867133167,0.722983380540683,-2.0791841889614555
0.0119776540400293,0.7103426865835383,-2.2647515929558506
-0.0005962280559163955,0.6900573938671031,-2.193004962737518
0.008971151993700561,0.5616940811195202,-1.6518940423606026
0.204315508148028,0.3949409415578613,-1.3678061708023965
0.3566413118525001,0.1018547615114085,-2.653658551812327
-0.10695293483416378,0.09678661211694099,-3.1208303938189026
-0.1966629505784629,0.7382572662167617,1.1953575020306104
-2.461996190484239,0.9993020851304659,2.5242667460615813
-3.1474049423801924,0.01110766736966503,-2.6640294596738614
-8.09182585365956,0.006027804151146963,-3.0520263819561158
-21.207799493456303,0.4751618214791717,2.3903804095593904
-39.167879369620955,0.9913654964982715,3.124371585820823
-71.82170546228872,0.6809828957756323,-2.8792720146693274
-85.22034072020894,0.002187877895134865,-2.6102914514454816
-85.22233821743671,0.002187877895134865,-2.6567518250168627
-85.2329666177127,0.0019701397997742547,-2.7676690859318307
-85.24567352499902,0.006748838303365033,-2.8386845442871467
-85.2510668170676,0.012882680961238945,-2.866293880608474
-85.27791301152611,0.0013154187859343947,-2.886845591535015
-85.34690682046234,0.023665400868124423,-3.0918938845149087
-85.5382035422472,0.016889583564333174,-3.0640844545455743
-85.93987497344803,0.0869548658686776,3.125929466034213
-86.29166006520019,0.1011968956535226,3.0819308602061497
-86.09701945739698,0.9889574514992747,2.685738778667889
-86.15273739729523,0.995698117978942,2.930180866397748
-88.60650357828435,0.9912013083711624,2.8271586998274394
-93.04768590084517,0.820963182595909,0.8281673333588588
-105.64705158418074,0.2837950071002603,2.3978436247873303
-124.58071021796748,0.9992198998989035,2.420351888961693
-168.06987965111804,0.7919949135558514,2.8102666956881137
-178.567556861599,0.982366010766633,2.9439600670220702
-178.57124419495506,0.984648823045876,2.9624509612199486
-178.57385837979095,0.9854947144037438,2.9336009389543776
-178.5686007432552,0.9770840583827306,2.84847154680725
-178.5854783208409,0.9828175636936796,2.8881963904348122
-178.63101828108435,0.989417912006969,2.9438802062692444
-178.6852253746122,0.997577910885966,-3.126526115639333
-178.8454627791431,0.9748352356819945,-3.140147911853683
-179.14163535230094,0.941220348137626,-2.4668617161414255
-178.47829826537955,0.20285556145032888,-2.000941831524512
-178.8034178390384,0.36548002313913897,0.6394079524554543
-172.6447709376634,0.6192109000549066,0.16524094474615714
-173.0562642164723,0.4146125288437732,-2.55052919853082
-177.4885454901189,0.0033891895798099274,-2.82024914530561
-184.96515612869706,0.9906866488226386,3.015399232131873
-198.0667950361771,0.05143600743865941,2.9752715522223196
-232.3453630511607,0.08437065824631369,2.304572096302678
-250.17518228296862,0.03222633026331599,-3.071317316116391
-250.1816939611698,0.03225752771504229,-3.0243188165788806
-250.1813481225505,0.02531764580701811,-2.8982538767347115
-250.19838550254997,0.02458483290727893,-2.8707049141597554
-250.2166190563902,0.018561044833703477,-3.0696591087535148
-250.2749524074429,0.006973051967286306,-3.073428436034366
-250.4114306579941,0.01987929614102628,-2.9723941850555415
-250.55693034927614,0.015912383338611426,-2.833807994920739
-250.80539697332952,0.105096842893483,2.8403070521568488
-251.33816273892626,0.008214286175658506,-2.6184003334403094
-252.82885652748078,0.1330481713537208,2.846749222583334
-253.97115226993307,0.6715149480568687,-1.8627748658263472
-256.6585117299126,0.7669949039132513,-2.1273516474120626
-259.9933254139356,0.9855483437368692,3.034509825709401
-269.9251997076999,0.058905781799365224,-2.917597992451715
-292.8159881846988,0.04553357543093941,-2.849887539772892
-323.0175087033977,0.991171718277272,2.822546092208695
-342.15751569941636,0.9421404802727824,-2.813873209519365
-342.1548924160578,0.9386924121658777,-2.831086342201993
-342.15620593259405,0.937224233526822,-2.7758607591522764
-342.1666846216959,0.9309702447528355,-2.6456234911545327
-342.21592879714547,0.9149395131705561,-2.509643700447289
-342.2464055334838,0.8781301429560803,-2.666074133406365
-342.27539621098873,0.7888076997176827,-2.5439510101086125
-342.1610310055802,0.5886279731461214,-1.5788319439454492
-341.8724593808544,0.2314775645731038,-1.9843142276353392
-342.36399610592724,0.06544190824693054,-2.9951515764226815
-342.8297588347571,0.4931356462069654,2.5628896177311935
-344.6023554959547,0.8636856448100587,-2.9639504070601452
-343.8858954352791,0.1302159228431347,-0.2130256810577893
-347.51379330547434,0.44947760362151257,2.775432605308465
-355.2554144392506,0.09738969091091132,-2.709102103154231
-378.78866794451733,0.844224861768194,1.9796839340062231
-423.5556123984293,0.8347500436243438,-2.9322266737633202
-439.3872715631426,0.005282823926038008,-2.9538549433498864
-439.3906687568095,0.006913644063976633,-2.9576006699557813
-439.3827749920875,0.007184945144837605,-3.023303469317487
-439.3853170043988,0.015698053750526714,3.098540582933367
-439.39927625034,0.009337809981997767,3.0245106108320634
-439.4358736245848,0.03946701193505399,3.028539730226507
-439.53019362255714,0.017145207515600173,3.1232971082927676
-439.6706882511228,0.015202078703295005,-2.973291199046263
-440.0458572841544,0.007029910574899511,-2.8086191017608284
-440.6815487749418,0.11612837408520667,2.4556726915111717
-440.79838093918505,0.9653392694414945,-2.8883956771853034
-443.58818756226003,0.776680042975809,-2.881050913719611
-445.5256567851379,0.39674449147437985,-1.4077597771857837
-451.1797081779144,0.9875467660205441,2.7798599728557285
-460.8022391653093,0.9968676738401382,2.9735741553327903
-481.8864857175696,0.9974096319999033,2.507577724942432
-518.3317824866281,0.9215711497655555,-3.0582385168365778
-535.4109953299819,0.6595705796567635,2.7614230476590365
-535.4155155357761,0.6657914547547995,2.797626437159354
-535.4102551872714,0.6648719318461351,2.8342583076208996
-535.4065665662819,0.6663283465151617,2.925581230914265
-535.4108119178431,0.6570259549635564,3.0046987569471737
-535.4000066671655,0.6481712414821511,2.8577885179539777
-535.3871471647728,0.6477234089673912,2.9510335556011116
-535.3337786016697,0.6541548993089248,2.726177289873913
-535.4012116359601,0.8017531377926589,2.3777962573183364
-535.9034654410682,0.9929229910142948,2.3311673721272754
-537.3483004348084,0.9764539187041142,3.0247915086681356
-540.0025917987757,0.9998216739115656,2.5072115920298117
-543.3145930481455,0.07827350204096194,2.5593252691047947
-548.1565436462095,0.27113155209068085,0.49353917886849086
-545.3510084984013,0.9951133740720699,3.134445751038572
-560.7197607266364,0.02755915418285414,2.7726633613882434
-599.764685309768,0.8732298023230581,-3.13431013512216
-613.8988409874979,0.9963365976098185,2.440892799506708
-613.8983139277422,0.9996356539159439,2.4673452134721403
-613.9078310415778,0.9985676954830777,2.5462351710349305
-613.9070792739903,0.9980996254882145,2.522350199057005
-613.9323066594409,0.9996946116326705,2.5677927985360274
-613.9986214781661,0.9911066092358569,2.7021332057027614
-614.0456611612716,0.9958262024893471,2.636810063730052
-614.2544499747785,0.9555237902422106,3.074145910061061
-614.4813610271883,0.8610633725304474,-3.0357170694950257
-614.7974448119572,0.8403195987011952,2.7330963553608925
-615.3142436715256,0.4457895124983673,-2.23633775429689
-615.6587673551079,0.1611982895904309,-2.9863101959763583
-617.1541474526542,0.2001427672184275,2.891871388742187
-620.4398290211797,0.009200415861189172,-2.7185998635970066
-629.4437803053672,0.00027336570840071246,-3.0585708235811015
-649.9275011222342,0.10747552505924443,-2.8007077173943573
-682.7021608515977,0.8846429438177654,-3.020383488324722
-702.5714892132,0.37721021879099775,-1.3262098890347693
-702.5654155480089,0.3706633082815698,-1.3872347506692542
-702.5509923372537,0.36141205219559536,-1.5156285696270444
-702.5442932837557,0.3398694838517313,-1.6361992131090592
-702.5237564539069,0.3171039825103471,-1.8935057810302072
-702.5086101023186,0.2866977460416596,-2.3261029131529285
